t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,phase_el_s,status
0.94,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,4.54,-0.4,2.55,75.01,89.44,-0.048,0.2,0,0,0,0,0,0,0,0,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.962,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.42,2,0,0.78,0.5,0.22,LANDED
3.48,TAKEOFF,TO_PREFLIGHT,0.16,80,79.84,3.59,-0.01,-0.24,-1.54,89.5,-0.037,1,0,0,0,0,0,0,0,0,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.962,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.38,888.42,2,0,0.6,0.5,2.74,LANDED
6.04,TAKEOFF,TO_PREFLIGHT,0.15,80,79.85,3.59,0.01,-0.22,-3.01,89.84,-0.043,1,0,0,0,0,0,0,0,0,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.962,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.12,888.41,2,0,0.62,0.5,5.3,LANDED
8.62,TAKEOFF,TO_PREFLIGHT,0.39,80,79.61,3.58,0,-0.23,-0.09,89.87,-0.049,1,0,0,0,0,0,0,0,0,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.962,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,888.4,2,0,0.62,0.5,7.88,LANDED
10.66,TAKEOFF,TO_GROUND_ROLL,3.18,80,76.82,3.62,0.02,-0.12,-0.42,89.88,-0.048,1,0,0,0,0,0,0,0,0,0,90.25,0,0,0,0,0.01,0,0,0,0,90.25,1,0.01,-0.38,-0.0009,0.578,0,-0.0009,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.32,888.34,2,0,0.64,0.5,9.94,LANDED
12.74,TAKEOFF,TO_GROUND_ROLL,12.77,80,67.23,3.62,-0.03,-0.1,0.03,90.08,-0.045,1,0,0,0,0,0,0,0,0,0,90.39,0,0,0,0,0.019,0,0,0,0,90.39,1,0.019,-0.327,0.0079,0.675,0,0.0079,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.57,887.55,2,0,0.66,0.5,12.02,LANDED
14.82,TAKEOFF,TO_GROUND_ROLL,23.06,80,56.94,3.62,-0.05,-0.09,0.03,90.41,-0.04,1,0,0,0,0,0,0,0,0,0,90.39,0,0,0,0,0.029,0,0,0,0,90.39,1,0.029,-0.003,-0.003,0.778,0,-0.003,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.63,885.99,2,0,0.66,0.5,14.1,LANDED
16.94,TAKEOFF,TO_GROUND_ROLL,33.94,80,46.06,3.62,-0.07,-0.09,0.02,90.82,-0.035,1,0,0,0,0,0,0,0,0,0,90.37,0,0,0,0,0.023,0,0,0,0,90.37,1,0.023,0.413,-0.0227,0.886,0,-0.0227,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.73,883.92,2,0,0.68,0.5,16.22,LANDED
19.06,TAKEOFF,TO_GROUND_ROLL,45.07,80,34.93,3.62,-0.09,-0.08,0.02,91.26,-0.032,1,0,0,0,0,0,0,0,0,0,90.33,0,0,0,0,-0.018,0,0,0,0,90.33,1,-0.018,0.893,-0.0486,0.998,0,-0.0486,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.06,881.83,2,0,0.68,0.5,18.34,LANDED
21.18,TAKEOFF,TO_GROUND_ROLL,56.35,80,23.65,3.62,-0.1,-0.08,0.02,91.68,-0.032,1,0,0,0,0,0,0,0,0,0,90.24,0,0,0,0,-0.112,0,0,0,0,90.24,1,-0.112,1.409,-0.0729,1,0,-0.0729,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.12,880.21,2,0,0.68,0.5,20.46,LANDED
23.3,TAKEOFF,TO_GROUND_ROLL,67.73,80,12.27,3.62,-0.1,-0.07,0.01,92.07,-0.033,1,0,0,0,0,0,0,0,0,0,90.08,0,0,0,0,-0.277,0,0,0,0,90.08,1,-0.277,1.964,-0.0987,1,0,-0.0987,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.42,879.55,2,0,0.68,0.5,22.58,LANDED
25.42,TAKEOFF,TO_GROUND_ROLL,79.2,80,0.8,3.62,-0.09,-0.06,0,92.31,-0.006,1,0,0,0,0,0,0,0,0,0,89.86,0,0,0,0,-0.52,0,0,0,0,89.86,1,-0.52,2.435,-0.1182,1,0,-0.1182,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.19,889.04,2,0,0.68,0.5,24.7,LANDED
27.54,TAKEOFF,TO_GROUND_ROLL,90.95,80,-10.95,3.62,-0.1,-0.06,0,92.42,-0.068,1,0,0,0,0,0,0,0,0,0,89.57,0,0,0,0,-0.833,0,0,0,0,89.57,1,-0.833,2.857,-0.1359,1,0,-0.1359,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.43,915.59,2,0,0.68,0.5,26.82,LANDED
29.64,TAKEOFF,TO_GROUND_ROLL,103.05,80,-23.05,3.62,-0.05,-0.03,0,92.04,-0.097,1,0,0,0,0,0,0,0,0,0,89.29,0,0,0,0,-1.173,0,0,0,0,89.29,1,-1.173,2.8,-0.1255,1,0,-0.1255,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.62,955.05,2,0,0.66,0.5,28.92,LANDED
31.76,TAKEOFF,TO_GROUND_ROLL,115.88,80,-35.88,3.63,0.02,0.01,0.01,90.8,-0.158,1,0,0,0,0,0,0,0,0,0,89.16,0,0,0,0,-1.416,0,0,0,0,89.16,1,-1.416,1.732,-0.0598,1,0,-0.0598,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.74,1003.98,2,0,0.68,0.5,31.04,LANDED
33.88,TAKEOFF,TO_GROUND_ROLL,129.43,80,-49.43,3.62,0.05,0.01,-0.02,90.32,-0.08,1,0,0,0,0,0,0,0,0,0,88.97,0,0,0,0,-1.432,0,0,0,0,88.97,1,-1.432,1.387,-0.0651,1,0,-0.0651,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.07,1056.46,2,0,0.68,0.5,33.16,LANDED
36,TAKEOFF,TO_GROUND_ROLL,143.74,80,-63.74,3.62,0.13,0.02,-0.03,89.92,-0.08,1,0,0,0,0,0,0,0,0,0,89.08,0,0,0,0,-1.349,0,0,0,0,89.08,1,-1.349,0.885,-0.0387,1,0,-0.0387,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110.7,1112.57,2,0,0.68,0.5,35.28,LANDED
38.1,TAKEOFF,TO_GROUND_ROLL,158.77,80,-78.77,3.62,0.23,0.06,-0.02,89.58,-0.094,1,0,0,0,0,0,0,0,0,0,89.29,0,0,0,0,-1.166,0,0,0,0,89.29,1,-1.166,0.308,-0.0075,1,0,-0.0075,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.95,1176.51,2,0,0.68,0.5,37.38,LANDED
40.22,TAKEOFF,TO_ROTATE,175.08,80,-95.08,7.61,-0.86,0.42,0.66,89.27,-0.055,1,0,0,0,0,0,0,0,0,0,90.4,3.66,0,0,0,0,0,0,0,0,90.4,1,0,-1.122,0,0,3,0,0,0,3.66,3.309,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249.06,1250.43,2,0,0.72,0.5,39.5,FLYING
42.72,TAKEOFF,TO_ROTATE,185.72,80,-105.72,31.57,4.43,20.87,19.53,90.5,-2.522,1,0,0,0,0,0,0,0,0,0,90.4,10.86,0,0,0,0,0,0,0,0,90.4,1,0,0.095,0,0,3,0,0,0,10.86,-9.94,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302.06,1302.69,2,0,0.6,0.5,42,FLYING
45.32,TAKEOFF,TO_CLIMB,189.62,80,-109.62,107.64,21.59,21.38,14.99,90.67,-2.165,0.8655,0,0,0,0,0,0,0,0,0,90.4,7.3,0,0,0,0,0,0,0,0,90.4,1,0,0.274,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.13,1318.93,2,0,0.6,0.5,44.58,FLYING
47.72,TAKEOFF,TO_CLIMB,200.15,80,-120.15,162.48,24.28,17.02,10.1,90.4,-0.71,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,0.005,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.02,1367,2,0,0.58,0.5,46.98,FLYING
50.2,TAKEOFF,TO_CLIMB,211.98,80,-131.98,224.56,25.99,16.14,9.14,90.36,-0.241,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,-0.04,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.97,1423.11,2,0,0.6,0.5,49.46,FLYING
52.68,TAKEOFF,TO_CLIMB,224.38,80,-144.38,290.89,27.72,15.27,8.21,90.37,-0.18,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,-0.032,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233.49,1483.81,2,0,0.6,0.5,51.94,FLYING
55.24,ASCENT,AB_CORRIDOR,238.44,80,-158.44,364.01,29.59,14.41,7.29,90.38,-0.162,1,0,0,0,0,0,0,0,0,0,90.4,7.123,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,24.41,6.255,DEGRADED,29894.8,30676.9,0.675,372,0,1.1163,928.58,675.98,0.001,0,0,0.8452,1305.94,1545.15,2,0,1308.13,386.36,2,0,1329.07,1554.89,2,0,0.98,0.5,1.94,FLYING
57.78,ASCENT,AB_CORRIDOR,255.22,80,-175.22,442.38,32.37,14.08,6.76,90.4,-0.222,0.9613,0,0,0,0,0,0,0,0,0,90.4,7.929,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,20.254,3.561,VALID,32581,34544.7,0.721,414,0,1.1167,2056.35,2301.49,0.616,0,0,0.9031,1472.81,1630.79,2,0,1474.54,407.79,2,0,1491,1642.86,2,0,0.82,0.5,4.5,FLYING
60.34,ASCENT,AB_CORRIDOR,273.54,80,-193.54,533.8,39.36,15.35,7.02,90.41,-0.095,0.903,0,0,0,0,0,0,0,0,0,90.4,9.628,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,11.972,3.04,DEGRADED,36464.7,38996.4,0.771,487,0,1.1172,2949.86,3536.52,1.346,0,0,0.9204,1590.61,1728.21,2,0,1591.66,432.15,2,0,1601.88,1740.71,2,0,0.84,0.5,7.06,FLYING
62.9,ASCENT,AB_CORRIDOR,291.25,80,-211.25,649.53,51.18,17.52,7.31,90.4,-0.012,0.8378,0,0,0,0,0,0,0,0,0,90.4,12.13,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,11.059,2.89,DEGRADED,40811.5,43474.8,0.821,597,0,1.1177,3637.97,4350.75,2.009,0,0,0.8987,1638.61,1823.36,2,0,1638.71,455.92,2,0,1640.24,1834.47,2,0,0.82,0.5,9.62,FLYING
65.46,ASCENT,AB_CORRIDOR,306.06,80,-226.06,801.36,67.39,20.39,7.56,90.4,0.002,0.7759,0,0,0,0,0,0,0,0,0,90.4,15.211,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,15.009,2.838,VALID,44939.7,47332.7,0.866,761,0,1.1182,4111.81,4712.79,2.493,0,0,0.8516,1619.11,1901.32,2,0,1618.49,475.38,2,0,1613.47,1908.89,2,0,0.82,0.5,12.18,FLYING
68.06,ASCENT,AB_CORRIDOR,316.13,80,-236.13,1002.78,87.14,23.73,7.67,90.4,0.005,0.727,0,0,0,0,0,0,0,0,0,90.4,18.773,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,14.42,2.803,VALID,48201.3,49960.4,0.903,1001,0,1.1186,4375.76,4642.47,2.827,0,0,0.7971,1553.4,1948.85,2,0,1552.35,487.22,2,0,1543.46,1951.6,2,0,0.84,0.5,14.78,FLYING
70.62,ASCENT,AB_CORRIDOR,320.25,80,-240.25,1253.44,107.96,27.56,7.99,90.4,0.005,0.6986,0,0,0,0,0,0,0,0,0,90.4,22.446,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,13.956,2.754,VALID,50094.8,50952.7,0.929,1334,0,1.1191,4456.96,4168.29,2.998,0,0,0.75,1469,1958.62,2,0,1467.87,489.63,2,0,1457.67,1956.24,2,0,0.82,0.5,17.34,FLYING
73.18,ASCENT,AB_CORRIDOR,319.33,80,-239.33,1556.75,128.07,31.25,8.13,90.4,0.007,0.6928,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,9.565,2.718,DEGRADED,50480.4,50445.1,0.945,1759,0,1.1195,4408.32,3512.12,3.011,0,0,0.718,1389.29,1934.89,2,0,1388.36,483.67,2,0,1380.11,1929.47,2,0,0.82,0.5,19.9,FLYING
75.78,ASCENT,AB_CORRIDOR,319.81,80,-239.81,1905.93,138.63,29.15,4.47,90.4,0.011,0.6983,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,9.884,2.883,DEGRADED,50116.3,49927.2,0.966,2240,0,1.1199,4341.08,3547.12,2.975,0,0,0.704,1345.82,1911.68,2,0,1345.58,477.91,2,0,1343.41,1910.29,2,0,0.84,0.5,22.5,FLYING
78.38,ASCENT,AB_CORRIDOR,321.46,80,-241.46,2272.08,142.83,28.99,4.09,90.4,0.008,0.7011,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,14.611,3.052,VALID,49926.4,49823.1,0.993,2704,0,1.1203,4309,3990.96,2.958,0,0,0.7011,1333.08,1901.39,2,0,1332.98,475.34,2,0,1332.08,1900.17,2,0,0.84,0.5,25.1,FLYING
80.98,ASCENT,AB_CORRIDOR,322.35,80,-242.35,2647.98,146.24,29.05,4.05,90.4,0.006,0.7048,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,14.999,3.22,VALID,49682.6,49499.6,1.02,3152,0,1.1207,4304.32,4269.64,2.943,0,0,0.7015,1326.26,1890.62,2,0,1326.2,472.64,2,0,1325.63,1889.38,2,0,0.84,0.5,27.7,FLYING
83.56,ASCENT,AB_CORRIDOR,322.82,80,-242.82,3029.51,149.48,29.1,4.03,90.4,0.007,0.7106,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,15.334,3.392,VALID,49292.2,49028.5,1.046,3593,0,1.1211,4319.6,4444.9,2.903,0,0,0.7034,1323.78,1881.97,2,0,1323.78,470.48,2,0,1323.81,1881.12,2,0,0.84,0.5,30.28,FLYING
86.14,ASCENT,AB_CORRIDOR,323.04,80,-243.04,3419.24,152.61,29.12,4,90.4,0.011,0.7181,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,15.659,3.572,VALID,48793.3,48470.1,1.074,4034,0,1.1215,4354.33,4592.83,2.855,0,0,0.7071,1327.13,1876.91,2,0,1327.2,469.23,2,0,1327.91,1876.58,2,0,0.84,0.5,32.86,FLYING
88.72,ASCENT,AB_CORRIDOR,323.1,80,-243.1,3816.96,155.7,29.14,3.99,90.4,0.022,0.7267,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,15.985,3.759,VALID,48218.9,47855.7,1.102,4479,0,1.1219,4409.57,4738.68,2.852,0,0,0.7124,1336.72,1876.33,2,0,1336.87,469.09,2,0,1338.29,1876.61,2,0,0.84,0.5,35.44,FLYING
91.32,ASCENT,AB_CORRIDOR,323.07,80,-243.07,4225.84,158.85,29.16,4,90.4,0.029,0.7361,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,16.322,3.956,VALID,47593.4,47202.8,1.133,4931,0,1.1223,4487.1,4911.19,2.739,0,0,0.7192,1352.82,1881.02,2,0,1353.04,470.26,2,0,1355.17,1882,2,0,0.84,0.5,38.04,FLYING
93.92,ASCENT,AB_CORRIDOR,322.97,80,-242.97,4643.04,162.12,29.2,4.03,90.4,0.028,0.746,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,16.668,4.161,VALID,46935.4,46528.7,1.165,5394,0,1.1227,4588.54,5096.96,2.67,0,0,0.7271,1375.34,1891.59,2,0,1375.63,472.91,2,0,1378.48,1893.34,2,0,0.84,0.5,40.64,FLYING
96.5,ASCENT,AB_CORRIDOR,322.87,80,-242.87,5065.64,165.54,29.23,4.06,90.4,0.023,0.756,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,17.024,4.375,VALID,46265.9,45855.3,1.199,5867,0,1.1231,4715.45,5291.07,2.599,0,0,0.7357,1404.25,1908.65,2,0,1404.62,477.18,2,0,1408.22,1911.26,2,0,0.84,0.5,43.22,FLYING
99.1,ASCENT,AB_CORRIDOR,322.92,80,-242.92,5500.81,169.46,28.5,3.32,90.4,0.023,0.766,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,17.451,4.618,VALID,45600.1,45197.4,1.236,6355,0,1.1236,4873.46,5550.38,2.526,0,0,0.745,1440.49,1933.6,2,0,1440.97,483.43,2,0,1445.65,1937.6,2,0,0.84,0.5,45.82,FLYING
101.66,ASCENT,AB_CORRIDOR,322.93,80,-242.93,5929.93,170.01,28.17,3.5,90.4,0.049,0.7756,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,17.824,4.847,VALID,44959.9,44567.3,1.274,6818,0,1.124,5069.48,5820.31,2.455,0,0,0.7543,1482.47,1965.28,2,0,1483.03,491.36,2,0,1488.47,1970.26,2,0,0.82,0.5,48.38,FLYING
104.24,ASCENT,AB_CORRIDOR,323.88,80,-243.88,6376.33,175.94,28,3.09,90.4,0.036,0.7835,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,12.838,5.123,DEGRADED,44432.9,44138.7,1.319,7325,0,1.1245,5297.39,6208.2,2.393,0,0,0.7637,1536.39,2011.75,2,0,1537.06,502.99,2,0,1543.6,2018.31,2,0,0.84,0.5,50.96,FLYING
106.8,ASCENT,AB_CORRIDOR,324.87,80,-244.87,6833.98,181.57,28.09,3.07,90.4,0.013,0.79,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,13.175,5.406,DEGRADED,43998.6,43741,1.369,7863,0,1.1249,5569.51,6660.23,2.341,0,0,0.7722,1597.19,2068.23,2,0,1597.94,517.12,2,0,1605.2,2075.97,2,0,0.82,0.5,53.52,FLYING
109.4,ASCENT,AB_CORRIDOR,325.77,80,-245.77,7313.88,187.56,28.23,3.12,90.4,0.009,0.7963,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,13.529,5.708,DEGRADED,43579.1,43319.2,1.423,8430,0,1.1254,5885.67,7207.32,2.285,0,0,0.78,1665.6,2135.28,2,0,1666.42,533.89,2,0,1674.45,2144.2,2,0,0.84,0.5,56.12,FLYING
111.96,ASCENT,AB_CORRIDOR,326.55,80,-246.55,7801.9,193.75,28.43,3.28,90.4,0.008,0.8028,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,13.885,6.019,DEGRADED,43148.2,42885.5,1.482,9023,0,1.1259,6247.46,7743.97,2.23,0,0,0.7871,1739.97,2210.48,2,0,1740.86,552.7,2,0,1749.45,2220.15,2,0,0.82,0.5,58.68,FLYING
114.54,ASCENT,AB_CORRIDOR,327.22,80,-247.22,8310.17,200.32,28.67,3.51,90.4,0.016,0.8093,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,14.242,6.337,DEGRADED,42711,42439.8,1.547,9644,0,1.1265,6652.73,8397.35,2.253,0,0,0.7941,1816.06,2287.06,2,0,1816.93,571.84,2,0,1825.35,2296.39,2,0,0.82,0.5,61.26,FLYING
117.1,ASCENT,AB_CORRIDOR,327.58,80,-247.58,8831.91,207.43,28.87,3.71,90.4,0.015,0.8163,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,14.589,6.657,DEGRADED,42246,41951.8,1.618,10295,0,1.127,7093.26,9080.35,2.109,0,0,0.8008,1889.14,2358.96,2,0,1889.97,589.81,2,0,1897.89,2367.44,2,0,0.82,0.5,63.82,FLYING
119.66,ASCENT,AB_CORRIDOR,323.76,80,-243.76,9372.13,214.7,29.02,3.82,90.4,0.012,0.8301,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,14.778,6.898,DEGRADED,41329.8,40656.9,1.679,10978,0,1.1276,7525.38,9770.95,1.985,0,0,0.8084,1926.54,2383.2,2,0,1926.89,595.81,2,0,1930.2,2384.63,2,0,0.82,0.5,66.38,FLYING
122.26,ASCENT,AB_CORRIDOR,319.27,80,-239.27,9940.55,222.57,29.33,4.14,90.4,0.005,0.8498,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,15.054,7.177,DEGRADED,40011.4,39157.1,1.742,11699,0,1.1282,7930.47,10506.24,1.801,0,0,0.8192,1958.15,2390.18,2,0,1958.5,597.54,2,0,1961.83,2390.2,2,0,0.84,0.5,68.98,FLYING
124.82,ASCENT,AB_CORRIDOR,314.14,80,-234.14,10520.26,230.47,29.68,4.49,90.4,0.002,0.8722,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,15.385,7.475,DEGRADED,38516.8,37579.8,1.806,12456,0,1.1288,8323.07,11108.79,1.57,0,0,0.8338,1988.6,2384.86,2,0,1988.93,596.2,2,0,1992.11,2383.4,2,0,0.82,0.5,71.54,FLYING
127.4,ASCENT,AB_CORRIDOR,308.27,80,-228.27,11125.15,238.64,29.98,4.78,90.4,-0.006,0.8964,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,15.752,7.792,DEGRADED,36904.9,35896.7,1.872,13247,0,1.1294,8709.69,11756.61,1.306,0,0,0.8519,2017.1,2367.72,2,0,2017.4,591.91,2,0,2020.15,2364.81,2,0,0.84,0.5,74.12,FLYING
129.98,ASCENT,AB_CORRIDOR,301.66,80,-221.66,11751.37,247,30.37,5.17,90.4,-0.012,0.9221,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.028,0,0,3,0,0,0,11.5,-10.712,0,0,1,1,16.126,8.124,DEGRADED,35190.4,34122.2,1.941,14077,0,1.13,9091.39,12386.37,1.001,0,0,0.8726,2041.08,2338.96,2,0,2041.3,584.71,2,0,2043.41,2334.63,2,0,0.84,0.5,76.7,FLYING
