t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
122,APPROACH,ILS_TRACK,152.01,152,-0.01,211.69,132.13,-8.17,6.42,9.41,270,0.01,0.2146,0,12.966,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270.01,-3.095,0,1,-3.08,0,0,-3.14,270.01,0.6786,0.0001,-0.7345,-3.09,270.01,-0.16,0.27,2.623,0.007,-0.095,1,3,741.88,0.019,-3.095,211.75,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,132.13,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.47,1114.42,2,0,0.08,0.08,1216,10,0.12,0.08,122,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
122.3,APPROACH,ILS_TRACK,152.01,152,-0.01,209.24,129.67,-8.24,6.44,9.48,270,0.011,0.2144,0,12.962,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270.01,-3.198,0,1,-3.11,0,0,-3.08,270.01,0.6772,0.0001,-0.7358,-3.2,270.01,-0.16,0.27,2.576,0.008,-0.198,1,3,741.88,0.146,-3.198,209.29,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,129.67,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.39,1114.64,2,0,0.08,0.08,1219,10,0.12,0.08,122.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
122.6,APPROACH,ILS_TRACK,151.99,152,0.01,206.75,127.22,-8.17,6.35,9.32,270,0.011,0.228,0,12.962,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.006,0,270.01,-2.955,0,1,-3.07,0,0,-2.96,270.01,0.6803,0.0001,-0.733,-2.95,270.01,-0.16,0.25,2.529,0.006,0.045,1,3,741.88,-0.151,-2.955,206.83,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,127.22,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.46,1114.77,2,0,0.08,0.08,1222,10,0.12,0.08,122.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
122.9,APPROACH,ILS_TRACK,152,152,0,204.31,124.76,-8.15,6.41,9.4,270,0.01,0.2207,0,12.962,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0,0,270.01,-3.122,0,1,-3.08,0,0,-3.18,270.01,0.6781,0.0001,-0.735,-3.12,270.01,-0.16,0.27,2.482,0.007,-0.122,1,3,741.88,0.053,-3.122,204.37,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,124.76,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.05,1115.01,2,0,0.08,0.08,1225,10,0.12,0.08,122.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
123.2,APPROACH,ILS_TRACK,152,152,0,201.84,122.3,-8.27,6.35,9.39,270,0.011,0.2173,0,12.963,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,270.01,-3.117,0,1,-3.11,0,0,-3.01,270.01,0.6781,0.0001,-0.735,-3.12,270.01,-0.16,0.25,2.435,0.007,-0.117,1,3,741.88,0.053,-3.117,201.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,122.3,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.41,1115.23,2,0,0.08,0.08,1228,10,0.12,0.08,123.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
123.5,APPROACH,ILS_TRACK,152,152,0,199.38,119.84,-8.19,6.36,9.35,270,0.011,0.2193,0,12.963,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.002,0,270.01,-2.99,0,1,-3.08,0,0,-3.04,270.01,0.6796,0.0001,-0.7336,-2.99,270.01,-0.16,0.25,2.388,0.007,0.01,1,3,741.88,-0.105,-2.99,199.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,119.84,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.33,1115.43,2,0,0.08,0.08,1231,10,0.12,0.08,123.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
123.8,APPROACH,ILS_TRACK,152,152,0,196.93,117.37,-8.17,6.42,9.41,270,0.011,0.2149,0,12.962,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.005,0,270.01,-3.088,0,1,-3.08,0,0,-3.15,270.01,0.6783,0.0001,-0.7348,-3.09,270.01,-0.16,0.26,2.341,0.006,-0.088,1,3,741.88,0.013,-3.088,197,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,117.37,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.33,1115.68,2,0,0.08,0.08,1234,10,0.12,0.08,123.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
124.1,APPROACH,ILS_TRACK,152.01,152,-0.01,194.47,114.91,-8.21,6.41,9.43,270,0.011,0.2131,0,12.96,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270.01,-3.14,0,1,-3.1,0,0,-3.06,270.01,0.6776,0.0001,-0.7354,-3.14,270.01,-0.16,0.25,2.295,0.007,-0.14,1,3,741.88,0.08,-3.14,194.54,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,114.91,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.2,1115.91,2,0,0.08,0.08,1237,10,0.12,0.08,124.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
124.4,APPROACH,ILS_TRACK,152.01,152,-0.01,192,112.45,-8.25,6.38,9.41,270,0.012,0.2141,0,12.958,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270.01,-3.081,0,1,-3.1,0,0,-3,270.01,0.6783,0.0001,-0.7348,-3.08,270.01,-0.16,0.24,2.248,0.006,-0.081,1,3,741.88,0.011,-3.081,192.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,112.45,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.93,1116.12,2,0,0.08,0.08,1240,10,0.12,0.08,124.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
124.7,APPROACH,ILS_TRACK,152.01,152,-0.01,189.54,109.99,-8.21,6.38,9.38,270,0.011,0.216,0,12.955,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,270.01,-3.02,0,1,-3.08,0,0,-3.03,270.01,0.679,0.0001,-0.7341,-3.02,270.01,-0.16,0.24,2.201,0.007,-0.02,1,3,741.88,-0.065,-3.02,189.63,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,109.99,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.67,1116.34,2,0,0.08,0.08,1243,10,0.12,0.08,124.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
125,APPROACH,ILS_TRACK,152.01,152,-0.01,187.09,107.53,-8.2,6.41,9.41,270,0.011,0.2159,0,12.952,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,270.01,-3.039,0,1,-3.08,0,0,-3.08,270.01,0.6787,0.0001,-0.7344,-3.04,270.01,-0.16,0.24,2.154,0.007,-0.039,1,3,741.88,-0.041,-3.039,187.17,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,107.53,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.56,1116.56,2,0,0.08,0.08,1246,10,0.12,0.08,125,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
125.3,APPROACH,ILS_TRACK,152.01,152,-0.01,184.63,105.07,-8.2,6.41,9.41,270,0.011,0.2156,0,12.948,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.012,0,270.01,-3.033,0,1,-3.08,0,0,-3.06,270.01,0.6787,0.0001,-0.7344,-3.03,270.01,-0.16,0.24,2.107,0.006,-0.033,1,3,741.88,-0.048,-3.033,184.72,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,105.07,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.51,1116.78,2,0,0.08,0.08,1249,10,0.12,0.08,125.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
125.6,APPROACH,ILS_TRACK,152.01,152,-0.01,182.17,102.62,-8.19,6.41,9.41,270,0.011,0.2148,0,12.944,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,270.01,-3.046,0,1,-3.08,0,0,-3.07,270.01,0.6785,0.0001,-0.7346,-3.05,270.01,-0.16,0.24,2.06,0.007,-0.046,1,3,741.88,-0.033,-3.046,182.26,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,102.62,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.41,1117.01,2,0,0.08,0.08,1252,10,0.12,0.08,125.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
125.9,APPROACH,ILS_TRACK,152.02,151.99,-0.02,179.72,100.17,-8.18,6.4,9.4,270,0.011,0.2136,0,12.938,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.024,0,270.01,-3.042,0,1,-3.07,0,0,-3.07,270.01,0.6785,0.0001,-0.7346,-3.04,270.01,-0.16,0.24,2.013,0.007,-0.042,1,3,741.88,-0.038,-3.042,179.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,100.17,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.26,1117.24,2,0,0.08,0.08,1255,10,0.12,0.08,125.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
126.2,APPROACH,ILS_TRACK,152.01,151.86,-0.15,177.29,97.71,-8.09,6.53,9.49,270,0.01,0.21,0,12.904,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.154,0,270.01,-3.124,0,1,-3.06,0,0,-3.23,270.01,0.6774,0.0001,-0.7356,-3.12,270.01,-0.16,0.27,1.966,0.007,-0.124,1,3,741.88,0.053,-3.124,177.35,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,97.71,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.71,1117.42,2,0,0.08,0.08,1258,10,0.12,0.08,126.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
126.5,APPROACH,ILS_TRACK,151.99,151.72,-0.27,174.82,95.27,-8.21,6.36,9.38,270,0.012,0.2062,0,12.836,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,0.272,0,270.01,-3.078,0,1,-3.08,0,0,-2.98,270.01,0.6779,0.0001,-0.7351,-3.08,270.01,-0.16,0.25,1.92,0.006,-0.078,1,3,741.88,0.006,-3.078,174.89,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,95.27,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.38,1117.56,2,0,0.08,0.08,1261,10,0.12,0.08,126.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
126.8,APPROACH,ILS_TRACK,151.98,151.59,-0.4,172.37,92.83,-8.12,6.38,9.34,270,0.011,0.1967,0,12.728,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,0.4,0,270.01,-3.001,0,1,-3.05,0,0,-3.1,270.01,0.6789,0.0001,-0.7343,-3,270.01,-0.16,0.26,1.873,0.007,-0.001,1,3,741.88,-0.094,-3.001,172.44,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,92.83,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.02,1117.74,2,0,0.08,0.08,1264,10,0.12,0.08,126.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.1,APPROACH,ILS_TRACK,151.98,151.45,-0.53,169.93,90.37,-8.15,6.43,9.42,270,0.011,0.1821,0,12.581,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,0.531,0,270.01,-3.184,0,1,-3.08,0,0,-3.16,270.01,0.6765,0.0001,-0.7365,-3.18,270.01,-0.16,0.27,1.826,0.007,-0.184,1,3,741.88,0.129,-3.184,169.99,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,90.37,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.66,1117.94,2,0,0.08,0.08,1267,10,0.12,0.08,127.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.4,APPROACH,ILS_TRACK,151.96,151.31,-0.65,167.47,87.93,-8.23,6.34,9.36,270,0.011,0.1783,0,12.399,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.902,0,0.646,0,270.01,-3.077,0,1,-3.09,0,0,-3,270.01,0.6778,0.0001,-0.7353,-3.08,270.01,-0.16,0.26,1.779,0.006,-0.077,1,3,741.88,0,-3.077,167.53,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,87.93,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.44,1118.06,2,0,0.08,0.08,1270,10,0.12,0.08,127.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.7,APPROACH,ILS_TRACK,151.92,151.18,-0.74,165.02,85.47,-8.12,6.42,9.38,270,0.01,0.1831,0,12.184,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.912,0,0.747,0,270.01,-3.001,0,1,-3.06,0,0,-3.15,270.01,0.6787,0.0001,-0.7344,-3,270.01,-0.17,0.27,1.732,0.007,-0.001,1,3,741.88,-0.101,-3.001,165.08,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,85.47,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.88,1118.12,2,0,0.08,0.08,1273,10,0.12,0.08,127.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128,APPROACH,ILS_TRACK,151.88,151.04,-0.84,162.58,83.01,-8.21,6.42,9.46,270,0.011,0.1776,0,11.94,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,0.846,0,270.01,-3.198,0,1,-3.1,0,0,-3.09,270.01,0.6761,0.0001,-0.7368,-3.2,270.01,-0.17,0.27,1.686,0.007,-0.198,1,3,741.88,0.145,-3.198,162.63,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,83.01,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.27,1118.19,2,0,0.08,0.08,1276,10,0.12,0.08,128,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.3,APPROACH,ILS_TRACK,151.83,150.9,-0.92,160.1,80.57,-8.19,6.33,9.32,270,0.012,0.1834,0,11.671,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.939,0,0.924,0,270.01,-2.967,0,1,-3.08,0,0,-2.95,270.01,0.679,0.0001,-0.7341,-2.97,270.01,-0.17,0.25,1.639,0.006,0.033,1,3,741.88,-0.135,-2.967,160.18,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,80.57,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.61,1118.15,2,0,0.08,0.08,1279,10,0.12,0.08,128.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.6,APPROACH,ILS_TRACK,151.77,150.77,-1.01,157.67,78.1,-8.17,6.46,9.46,270,0.011,0.1764,0,11.375,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.953,0,1.011,0,270.01,-3.122,0,1,-3.09,0,0,-3.19,270.01,0.677,0.0001,-0.736,-3.12,270.01,-0.17,0.27,1.592,0.007,-0.122,1,3,741.88,0.052,-3.122,157.73,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,78.1,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.25,1118.16,2,0,0.08,0.08,1282,10,0.12,0.08,128.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.9,APPROACH,ILS_TRACK,151.71,150.63,-1.08,155.22,75.64,-8.22,6.47,9.51,270,0.012,0.1748,0,11.058,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.972,0,1.082,0,270.01,-3.132,0,1,-3.11,0,0,-3.04,270.01,0.6768,0.0001,-0.7362,-3.13,270.01,-0.17,0.26,1.545,0.006,-0.132,1,3,741.88,0.068,-3.132,155.28,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,75.64,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.81,1118.11,2,0,0.08,0.08,1285,10,0.12,0.08,128.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.2,APPROACH,ILS_TRACK,151.64,150.5,-1.14,152.77,73.18,-8.2,6.52,9.55,270,0.011,0.1741,0,10.721,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.992,0,1.146,0,270.01,-3.103,0,1,-3.1,0,0,-3.05,270.01,0.6771,0.0001,-0.7359,-3.1,270.01,-0.17,0.26,1.499,0.006,-0.103,1,3,741.88,0.031,-3.103,152.84,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,73.18,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.35,1118.02,2,0,0.08,0.08,1288,10,0.12,0.08,129.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.5,APPROACH,ILS_TRACK,151.56,150.36,-1.2,150.32,70.72,-8.17,6.55,9.56,270,0.011,0.1732,0,10.365,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.014,0,1.203,0,270.01,-3.08,0,1,-3.09,0,0,-3.07,270.01,0.6773,0.0001,-0.7357,-3.08,270.01,-0.17,0.26,1.452,0.007,-0.08,1,3,741.88,0.003,-3.08,150.39,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,70.72,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.99,1117.9,2,0,0.08,0.08,1291,10,0.12,0.08,129.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.8,APPROACH,ILS_TRACK,151.47,150.22,-1.25,147.87,68.27,-8.15,6.57,9.57,270,0.01,0.1725,0,9.994,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.038,0,1.252,0,270.01,-3.053,0,1,-3.08,0,0,-3.08,270.01,0.6776,0.0001,-0.7354,-3.05,270.01,-0.17,0.25,1.405,0.007,-0.053,1,3,741.88,-0.028,-3.053,147.95,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,68.27,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.77,1117.76,2,0,0.08,0.08,1294,10,0.12,0.08,129.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.1,APPROACH,ILS_TRACK,151.37,150.09,-1.29,145.43,65.82,-8.14,6.6,9.59,270,0.01,0.1728,0,9.611,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.065,0,1.293,0,270.01,-3.066,0,1,-3.08,0,0,-3.1,270.01,0.6774,0.0001,-0.7356,-3.07,270.01,-0.17,0.25,1.359,0.007,-0.066,1,3,741.88,-0.013,-3.066,145.51,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,65.82,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.71,1117.57,2,0,0.08,0.08,1297,10,0.12,0.08,130.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.4,APPROACH,ILS_TRACK,151.27,149.95,-1.32,142.99,63.38,-8.12,6.62,9.61,270,0.009,0.173,0,9.216,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.094,0,1.326,0,270.01,-3.069,0,1,-3.07,0,0,-3.1,270.01,0.6773,0.0001,-0.7357,-3.07,270.01,-0.17,0.25,1.312,0.007,-0.069,1,3,741.88,-0.009,-3.069,143.07,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,63.38,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.87,1117.36,2,0,0.08,0.08,1300,10,0.12,0.08,130.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
