t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
127.29,APPROACH,ILS_TRACK,151.13,149.84,-1.29,141,61.37,-8.14,6.63,9.64,270,0.024,0.1706,0,8.66,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.132,0,1.299,0,270,-3.134,0,1,-3.09,0,0,-3.13,270,0.8465,-0.0001,-0.5324,-3.13,270,0.12,0.44,1.272,-0.005,-0.134,1,3,721.69,0.001,-3.134,140.96,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,61.37,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.91,1116.96,2,0,0.125,0.125,972,8,0.125,0.125,127.29,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.54,APPROACH,ILS_TRACK,151.04,149.73,-1.31,138.97,59.34,-8.13,6.65,9.66,270,0.023,0.1699,0,8.331,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.159,0,1.317,0,269.99,-3.136,0,1,-3.08,0,0,-3.13,270,0.8464,-0.0001,-0.5325,-3.14,269.99,0.12,0.45,1.233,-0.006,-0.136,1,3,721.69,0.003,-3.136,138.93,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,59.34,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.56,1116.74,2,0,0.125,0.125,974,8,0.125,0.125,127.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.79,APPROACH,ILS_TRACK,150.94,149.62,-1.32,136.94,57.3,-8.12,6.67,9.68,270,0.022,0.1695,0,8,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.187,0,1.331,0,269.99,-3.142,0,1,-3.08,0,0,-3.13,270,0.8463,-0.0001,-0.5326,-3.14,269.99,0.12,0.45,1.195,-0.005,-0.142,1,3,721.69,0.011,-3.142,136.9,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.27,1116.51,2,0,0.125,0.125,976,8,0.125,0.125,127.79,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.04,APPROACH,ILS_TRACK,150.84,149.51,-1.33,134.92,55.27,-8.12,6.7,9.71,270,0.022,0.1694,0,7.665,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.216,0,1.339,0,269.99,-3.145,0,1,-3.09,0,0,-3.12,270,0.8463,-0.0001,-0.5327,-3.15,269.99,0.12,0.44,1.156,-0.005,-0.145,1,3,721.69,0.015,-3.145,134.88,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,55.27,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.04,1116.25,2,0,0.125,0.125,978,8,0.125,0.125,128.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.29,APPROACH,ILS_TRACK,150.73,149.39,-1.33,132.89,53.24,-8.13,6.72,9.74,270,0.021,0.1701,0,7.33,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.247,0,1.343,0,269.99,-3.142,0,1,-3.09,0,0,-3.12,270,0.8463,-0.0001,-0.5327,-3.14,269.99,0.12,0.44,1.117,-0.005,-0.142,1,3,721.69,0.011,-3.142,132.85,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,53.24,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.91,1115.98,2,0,0.125,0.125,980,8,0.125,0.125,128.29,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.54,APPROACH,ILS_TRACK,150.61,149.28,-1.33,130.87,51.21,-8.11,6.74,9.76,270,0.02,0.1708,0,6.994,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.279,0,1.342,0,269.99,-3.135,0,1,-3.09,0,0,-3.13,269.99,0.8463,-0.0001,-0.5327,-3.13,270,0.12,0.44,1.079,-0.005,-0.135,1,3,721.69,0.002,-3.135,130.83,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,51.21,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.94,1115.68,2,0,0.125,0.125,982,8,0.125,0.125,128.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.79,APPROACH,ILS_TRACK,150.5,149.17,-1.33,128.85,49.18,-8.1,6.77,9.78,270,0.02,0.1709,0,6.659,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.311,0,1.339,0,270,-3.14,0,1,-3.08,0,0,-3.13,269.99,0.8462,-0.0001,-0.5328,-3.14,270,0.12,0.44,1.04,-0.005,-0.14,1,3,721.69,0.008,-3.14,128.81,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,49.18,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.09,1115.38,2,0,0.125,0.125,984,8,0.125,0.125,128.79,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.04,APPROACH,ILS_TRACK,150.38,149.06,-1.32,126.83,47.15,-8.1,6.79,9.81,270,0.021,0.1701,0,6.325,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.345,0,1.333,0,269.99,-3.145,0,1,-3.09,0,0,-3.12,270,0.8461,-0.0001,-0.5329,-3.15,269.99,0.12,0.44,1.002,-0.005,-0.145,1,3,721.69,0.015,-3.145,126.79,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,47.15,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.31,1115.07,2,0,0.125,0.125,986,8,0.125,0.125,129.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.29,APPROACH,ILS_TRACK,150.26,148.95,-1.31,124.81,45.13,-8.09,6.82,9.84,270,0.023,0.17,0,5.994,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.379,0,1.324,0,269.99,-3.149,0,1,-3.09,0,0,-3.12,270,0.8461,-0.0001,-0.5331,-3.15,269.99,0.12,0.44,0.963,-0.005,-0.149,1,3,721.69,0.02,-3.149,124.77,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,45.13,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.53,1114.74,2,0,0.125,0.125,988,8,0.125,0.125,129.29,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.54,APPROACH,ILS_TRACK,150.13,148.83,-1.3,122.8,43.1,-8.08,6.84,9.86,270,0.023,0.1707,0,5.665,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.414,0,1.309,0,270,-3.144,0,1,-3.09,0,0,-3.11,270,0.8461,-0.0001,-0.533,-3.14,270,0.12,0.44,0.925,-0.005,-0.144,1,3,721.69,0.014,-3.144,122.76,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,43.1,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.81,1114.4,2,0,0.125,0.125,990,8,0.125,0.125,129.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.79,APPROACH,ILS_TRACK,150,148.72,-1.28,120.78,41.08,-8.07,6.87,9.89,270,0.023,0.1711,0,5.341,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.451,0,1.293,0,270,-3.147,0,1,-3.09,0,0,-3.12,269.99,0.846,-0.0001,-0.5331,-3.15,270,0.12,0.44,0.886,-0.005,-0.147,1,3,721.69,0.017,-3.147,120.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,41.08,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.2,1114.04,2,0,0.125,0.125,992,8,0.125,0.125,129.79,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.04,APPROACH,ILS_TRACK,149.87,148.61,-1.26,118.77,39.06,-8.08,6.89,9.91,270,0.024,0.1712,0,5.021,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.487,0,1.274,0,270,-3.139,0,1,-3.09,0,0,-3.11,270,0.8461,-0.0001,-0.5331,-3.14,270,0.12,0.44,0.848,-0.005,-0.139,1,3,721.69,0.008,-3.139,118.73,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,39.06,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.67,1113.68,2,0,0.125,0.125,994,8,0.125,0.125,130.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.29,APPROACH,ILS_TRACK,149.74,148.5,-1.24,116.76,37.04,-8.06,6.92,9.94,270,0.023,0.1705,0,4.707,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.525,0,1.253,0,270,-3.143,0,1,-3.08,0,0,-3.13,269.99,0.846,-0.0001,-0.5332,-3.14,270,0.12,0.44,0.81,-0.005,-0.143,1,3,721.69,0.013,-3.143,116.72,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.16,1113.31,2,0,0.125,0.125,996,8,0.125,0.125,130.29,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.54,APPROACH,ILS_TRACK,149.6,148.3,-1.31,112.29,35.03,-8.06,6.94,9.97,270,0.023,0.1636,0,4.386,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.562,0,1.319,0,269.99,-3.136,0,1,-3.09,0,0,-3.11,270,0.846,-0.0001,-0.5331,-3.14,269.99,0.12,0.44,0.771,-0.005,-0.136,1,3,721.69,0.005,-3.136,114.71,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,35.03,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.64,1112.93,2,0,0.125,0.125,998,8,0.125,0.125,130.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.79,APPROACH,ILS_TRACK,149.47,147.9,-1.57,101.29,33.01,-8.05,6.97,9.99,270,0.024,0.1417,0,4.007,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.601,0,1.583,0,270,-3.136,0,1,-3.08,0,0,-3.13,270,0.846,-0.0001,-0.5332,-3.14,270,0.12,0.44,0.733,-0.005,-0.136,1,3,721.69,0.005,-3.136,112.71,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,33.01,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.16,1112.55,2,0,0.125,0.125,1000,8,0.125,0.125,130.79,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
131.04,APPROACH,ILS_TRACK,149.33,147.5,-1.83,92.65,31,-8.04,7.01,10.03,270,0.023,0.1196,0,3.562,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.64,0,1.844,0,269.99,-3.142,0,1,-3.09,0,0,-3.12,270,0.8459,-0.0001,-0.5333,-3.14,269.99,0.12,0.44,0.695,-0.005,-0.142,1,3,721.69,0.012,-3.142,110.7,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.77,1112.15,2,0,0.125,0.125,1002,8,0.125,0.125,131.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
131.29,APPROACH,ILS_TRACK,149.18,147.1,-2.08,80.39,28.98,-8.04,7.05,10.07,270,0.023,0.1009,0,3.054,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.682,0,2.094,0,270,-3.145,0,1,-3.09,0,0,-3.13,270,0.8458,-0.0001,-0.5334,-3.15,270,0.12,0.44,0.657,-0.005,-0.145,1,3,721.69,0.016,-3.145,108.7,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,28.98,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.64,1111.71,2,0,0.125,0.125,1004,8,0.125,0.125,131.29,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
131.54,FLARE,,149.01,152,2.99,69.07,26.97,-8.04,7.09,10.12,270,0.022,0.1371,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-2.789,0,1,-3.09,0,0,-3.13,269.99,0.9286,0.0001,-0.371,7.32,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-2.789,-2.5,0.018,FLARE_CAPTURE,0,NONE,5.542,0.299,0.228,7.319,7.319,0,0,0,0,0,32.45,0.9,0.08,414.123,-420.254,32.54,151.82,-0.961,-0.045,-1.006,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.55,1111.2,2,0,0.125,0.125,1006,8,0.125,0.125,0.13,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
131.86,FLARE,,148.76,152,3.24,56.1,24.32,-8.2,7.43,10.57,270,0.026,0.1432,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-2.009,0,1,-3.14,0,0,8.04,270,0.936,0.0001,-0.352,8.49,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-2.009,-2.5,0.097,FLARE_CAPTURE,0,NONE,5.7,1.134,1.063,8.491,8.491,0,0,0,0,0,29.8,1.023,0.08,342.576,-326.523,31.03,151.03,-0.963,-0.035,-0.998,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.9,1110.39,2,0,0.1,0.1,1009,9.23,0.125,0.1,0.45,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
132.19,FLARE,,148.4,152,3.6,43.97,21.61,-8.26,8.82,12.1,270,0.028,0.1499,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-1.229,0,1,-3.19,0,0,9.91,270,0.9489,0.0001,-0.3155,10.71,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-1.229,-2.5,0.178,FLARE_TRACK,0,NONE,5.758,1.959,1.888,10.713,10.713,0,0,0,0,0,27.09,1.143,0.08,289.145,-235.916,30.22,150.22,-0.965,-0.025,-0.99,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.54,1109.18,2,0,0.1,0.1,1012,9.23,0.125,0.1,0.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
132.51,FLARE,,147.86,152,4.14,39.71,18.94,-7.77,11.4,14.58,270.01,0.029,0.1559,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-0.987,0,1,-3.07,0,0,12.61,270,0.9627,0.0002,-0.2706,13.41,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-0.987,-2.5,0.258,FLARE_TRACK,0,NONE,5.273,2.079,2.012,13.411,13.411,0,0,0,0,0,24.41,1.109,0.08,261.964,-171.779,29.41,149.42,-0.968,-0.019,-0.987,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.98,1107.22,2,0,0.1,0.1,1015,9.23,0.125,0.1,1.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
132.84,FLARE,,147.02,152,4.98,36.24,16.57,-6.59,13.82,16.52,270.01,0.03,0.1604,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-0.991,0,1,-2.64,0,0,14.92,270,0.9716,0.0002,-0.2368,15.42,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-0.991,-2.5,0.331,FLARE_TRACK,0,NONE,4.09,1.652,1.595,15.42,15.42,0,0,0,0,0,22.05,0.843,0.08,285.459,-163.63,28.59,148.69,-0.973,-0.018,-0.991,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.76,1104.04,2,0,0.1,0.1,1018,9.23,0.125,0.1,1.43,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
133.16,FLARE,,145.92,152,6.08,34.02,14.65,-5.24,15.3,17.43,270.01,0.031,0.28,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-1.927,0,1,-2.13,0,0,15.5,270,0.9717,0.0002,-0.2361,15.46,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-1.927,-2.5,0.39,FLARE_TRACK,0,TAILSTRIKE,2.738,0.207,0.161,15.463,15.463,0,0,0,0,0,20.12,0.526,0.28,365.747,-220.769,27.78,148.1,-0.98,-0.024,-1.004,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.11,1099.75,2,0,0.1,0.1,1021,9.23,0.125,0.1,1.75,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
133.49,FLARE,,144.75,152,7.25,31.91,13.17,-3.96,16.07,17.68,270.01,0.033,0.28,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-2.863,0,1,-1.64,0,0,15.06,270,0.969,0.0002,-0.2472,14.81,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-2.863,-2.5,0.437,FLARE_TRACK,0,TAILSTRIKE,1.456,-1.224,-1.261,14.813,14.813,0,0,0,0,0,18.64,0.252,0.28,475.571,-316.157,26.97,147.63,-0.988,-0.035,-1.023,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.79,1095.12,2,0,0.1,0.1,1024,9.23,0.125,0.1,2.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
133.74,FLARE,,143.85,152,8.15,30.15,12.3,-3.08,16.47,17.73,270.01,0.035,0.28,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-3.583,0,1,-1.29,0,0,14.48,270,0.966,0.0002,-0.2586,14.14,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-3.583,-2.5,0.464,FLARE_TRACK,0,TAILSTRIKE,0.584,-2.294,-2.323,14.143,14.143,0,0,0,0,0,17.77,0.092,0.28,567.655,-402.556,26.34,147.36,-0.994,-0.045,-1.039,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.29,1091.6,2,0,0.125,0.125,1026,8,0.125,0.1,2.33,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
134.06,FLARE,,142.72,152,9.28,22.91,11.44,-2.22,16.98,17.92,270.01,0.036,0.28,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-4.519,0,1,-0.95,0,0,13.61,270,0.9625,0.0002,-0.2713,13.39,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-4.519,-2.5,0.491,FLARE_TRACK,0,TAILSTRIKE,-0.279,-3.567,-3.589,13.393,13.393,0,0,0,0,0,16.91,-0.039,0.28,691.566,-524.738,25.53,147.09,-1.002,-0.059,-1.061,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.97,1087.15,2,0,0.1,0.1,1029,9.23,0.125,0.1,2.65,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
134.39,FLARE,,141.58,152,10.42,22.53,10.86,-1.4,17.3,17.9,270.01,0.037,0.28,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-5.455,0,1,-0.63,0,0,12.75,270,0.958,0.0002,-0.2869,12.46,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-5.455,-2.5,0.51,FLARE_TRACK,0,TAILSTRIKE,-1.102,-4.825,-4.84,12.463,12.463,0,0,0,0,0,16.33,-0.132,0.28,824.61,-661.466,24.72,146.9,-1.01,-0.075,-1.085,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.11,1082.67,2,0,0.1,0.1,1032,9.23,0.125,0.1,2.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
134.71,FLARE,,140.48,152,11.52,22.33,10.55,-0.64,17.27,17.54,270.01,0.037,0.28,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,0,0,270,-6,0,1,-0.3,0,0,11.67,270,0.9533,0.0001,-0.302,11.56,270,0.12,0.44,0.638,-0.005,-0.128,1,3,721.69,-0.005,-3.128,107.7,-6,-2.5,0.52,FLARE_TRACK,0,TAILSTRIKE,-1.858,-5.702,-5.709,11.562,11.562,0,0,0,0,0,16.02,-0.182,0.28,961.854,-807.82,23.91,146.8,-1.018,-0.092,-1.11,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.79,1078.34,2,0,0.1,0.1,1035,9.23,0.125,0.1,3.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
