t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
33.84,APPROACH,ILS_TRACK,152.45,152,-0.45,410.3,335.56,-8.1,6.48,9.39,270,0.009,0.2548,0,12.666,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.763,0,0.454,0,270,-3.147,0,1,-3.03,0,0,-3.12,270,0.6361,-0.0001,0.7716,-3.15,270,0.03,0.17,6.414,-0.001,-0.147,1,3,667.87,0.121,-3.147,410.46,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.69,1101.46,2,0,0.12,0.12,279,8.33,0.12,0.12,33.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.2,APPROACH,ILS_TRACK,152.39,152,-0.39,407.44,332.6,-8.14,6.79,9.74,270,0.009,0.2483,0,12.515,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.779,0,0.397,0,270,-3.378,0,1,-3.08,0,0,-3.41,270,0.6393,0,0.769,-3.38,270,0.03,0.29,6.357,0,-0.378,1,3,667.87,0.364,-3.378,407.47,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.57,1101.46,2,0,0.12,0.12,282,8.33,0.12,0.12,34.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.56,APPROACH,ILS_TRACK,152.32,152,-0.32,404.47,329.66,-8.27,6.68,9.67,270,0.011,0.2522,0,12.392,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.8,0,0.323,0,270,-3.162,0,1,-3.09,0,0,-3.1,270,0.6365,-0.0001,0.7713,-3.16,270,0.03,0.31,6.3,-0.001,-0.162,1,3,667.87,0.084,-3.162,404.48,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.51,1101.4,2,0,0.12,0.12,285,8.33,0.12,0.12,34.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.82,APPROACH,ILS_TRACK,152.28,152,-0.28,402.37,327.51,-8.19,6.89,9.85,270,0.009,0.2489,0,12.315,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.811,0,0.284,0,270,-3.288,0,1,-3.09,0,0,-3.31,270,0.6382,-0.0001,0.7699,-3.29,270,0.03,0.38,6.259,-0.001,-0.288,1,3,667.87,0.219,-3.288,402.33,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.35,1101.4,2,0,0.12,0.12,287,7.69,0.14,0.12,34.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.18,APPROACH,ILS_TRACK,152.22,152,-0.22,399.4,324.55,-8.33,6.82,9.85,270,0.011,0.2474,0,12.229,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.827,0,0.226,0,270,-3.193,0,1,-3.12,0,0,-3.1,270,0.637,-0.0001,0.7709,-3.19,270,0.03,0.39,6.202,-0.001,-0.193,1,3,667.87,0.097,-3.193,399.34,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.81,1101.41,2,0,0.12,0.12,290,8.33,0.12,0.12,35.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.54,APPROACH,ILS_TRACK,152.17,152,-0.17,396.43,321.58,-8.2,6.83,9.79,270,0.009,0.2504,0,12.161,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.844,0,0.168,0,270,-3.05,0,1,-3.08,0,0,-3.16,270,0.6352,0,0.7724,-3.05,270,0.02,0.4,6.145,0,-0.05,1,3,667.87,-0.089,-3.05,396.36,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.7,1101.41,2,0,0.12,0.12,293,8.33,0.12,0.12,35.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.9,APPROACH,ILS_TRACK,152.13,152,-0.13,393.48,318.6,-8.24,6.93,9.92,270,0.01,0.2381,0,12.107,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.852,0,0.138,0,270,-3.24,0,1,-3.11,0,0,-3.22,270,0.6378,0,0.7702,-3.24,270,0.02,0.43,6.089,0,-0.24,1,3,667.87,0.138,-3.24,393.38,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.35,1101.53,2,0,0.12,0.12,296,8.33,0.12,0.12,35.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.26,APPROACH,ILS_TRACK,152.1,152,-0.1,390.5,315.62,-8.33,6.9,9.94,270,0.012,0.2345,0,12.068,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.862,0,0.101,0,270,-3.191,0,1,-3.14,0,0,-3.09,270,0.6372,0,0.7707,-3.19,270,0.02,0.43,6.032,0,-0.191,1,3,667.87,0.077,-3.191,390.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.45,1101.63,2,0,0.12,0.12,299,8.33,0.12,0.12,36.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.62,APPROACH,ILS_TRACK,152.07,152,-0.07,387.53,312.65,-8.3,6.92,9.93,270,0.011,0.2331,0,12.04,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.872,0,0.067,0,270,-3.141,0,1,-3.12,0,0,-3.1,270,0.6366,0,0.7712,-3.14,270,0.02,0.44,5.975,0,-0.141,1,3,667.87,0.012,-3.141,387.42,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.1,1101.74,2,0,0.12,0.12,302,8.33,0.12,0.12,36.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.98,APPROACH,ILS_TRACK,152.04,152,-0.04,384.55,309.67,-8.31,6.92,9.94,270,0.011,0.2283,0,12.022,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.044,0,270,-3.138,0,1,-3.12,0,0,-3.11,270,0.6366,-0.0001,0.7712,-3.14,270,0.02,0.44,5.918,-0.001,-0.138,1,3,667.87,0.006,-3.138,384.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.48,1101.89,2,0,0.12,0.12,305,8.33,0.12,0.12,36.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.24,APPROACH,ILS_TRACK,152.02,152,-0.02,382.4,307.53,-8.22,6.93,9.9,270,0.01,0.2301,0,12.014,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,270,-3.096,0,1,-3.09,0,0,-3.2,270,0.6361,0,0.7716,-3.1,270,0.02,0.45,5.877,0.003,-0.096,1,3,667.87,-0.049,-3.096,382.29,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.43,1101.97,2,0,0.12,0.12,307,7.69,0.14,0.12,37.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.6,APPROACH,ILS_TRACK,152,152,0,379.44,304.55,-8.21,6.96,9.93,270,0.01,0.2292,0,12.012,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,270,-3.157,0,1,-3.1,0,0,-3.2,270,0.637,-0.0001,0.7708,-3.16,270,0.02,0.46,5.82,-0.002,-0.157,1,3,667.87,0.025,-3.157,379.31,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.61,1102.11,2,0,0.12,0.12,310,8.33,0.12,0.12,37.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.96,APPROACH,ILS_TRACK,151.97,152,0.03,376.47,301.57,-8.25,6.97,9.96,270,0.01,0.2287,0,12.019,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.898,0,-0.027,0,270,-3.213,0,1,-3.12,0,0,-3.14,270,0.6378,0,0.7702,-3.21,270,0.02,0.46,5.763,0,-0.213,1,3,667.87,0.093,-3.213,376.33,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.84,1102.26,2,0,0.12,0.12,313,8.33,0.12,0.12,37.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.32,APPROACH,ILS_TRACK,151.95,152,0.05,373.49,298.6,-8.28,6.95,9.97,270,0.011,0.2301,0,12.036,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.053,0,270,-3.192,0,1,-3.13,0,0,-3.1,270,0.6376,0,0.7703,-3.19,270,0.01,0.46,5.707,0.001,-0.192,1,3,667.87,0.066,-3.192,373.36,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.11,1102.4,2,0,0.12,0.12,316,8.33,0.12,0.12,38.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.68,APPROACH,ILS_TRACK,151.92,152,0.08,370.52,295.63,-8.3,6.94,9.96,270,0.012,0.2314,0,12.061,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.913,0,-0.077,0,270,-3.163,0,1,-3.13,0,0,-3.09,270,0.6373,0,0.7706,-3.16,270,0.01,0.46,5.65,0,-0.163,1,3,667.87,0.031,-3.163,370.39,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.43,1102.55,2,0,0.12,0.12,319,8.33,0.12,0.12,38.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.04,APPROACH,ILS_TRACK,151.9,152,0.1,367.55,292.66,-8.26,6.97,9.97,270,0.012,0.2324,0,12.094,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.099,0,270,-3.17,0,1,-3.12,0,0,-3.11,270,0.6375,-0.0001,0.7705,-3.17,270,0.01,0.47,5.593,-0.001,-0.17,1,3,667.87,0.037,-3.17,367.41,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.78,1102.71,2,0,0.12,0.12,322,8.33,0.12,0.12,39.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.4,APPROACH,ILS_TRACK,151.88,152,0.12,364.58,289.69,-8.24,6.98,9.98,270,0.011,0.2318,0,12.135,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.924,0,-0.117,0,270,-3.197,0,1,-3.12,0,0,-3.12,270,0.6379,0,0.7701,-3.2,270,0.01,0.47,5.536,0,-0.197,1,3,667.87,0.07,-3.197,364.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.16,1102.88,2,0,0.12,0.12,325,8.33,0.12,0.12,39.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
39.66,APPROACH,ILS_TRACK,151.86,152,0.14,362.43,287.55,-8.27,6.91,9.91,270,0.011,0.2354,0,12.169,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.929,0,-0.136,0,270,-3.094,0,1,-3.11,0,0,-3.11,270,0.6366,0,0.7712,-3.09,270,0.01,0.46,5.495,0.001,-0.094,1,3,667.87,-0.055,-3.094,362.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.43,1102.98,2,0,0.12,0.12,327,7.69,0.14,0.12,39.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.02,APPROACH,ILS_TRACK,151.84,152,0.16,359.46,284.58,-8.24,6.93,9.92,270,0.012,0.2379,0,12.222,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.935,0,-0.157,0,270,-3.094,0,1,-3.1,0,0,-3.17,270,0.6367,0,0.7711,-3.09,270,0.01,0.47,5.439,0,-0.094,1,3,667.87,-0.058,-3.094,359.32,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.89,1103.14,2,0,0.12,0.12,330,8.33,0.12,0.12,40.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.38,APPROACH,ILS_TRACK,151.82,152,0.18,356.49,281.61,-8.21,6.95,9.93,270,0.012,0.2383,0,12.282,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.94,0,-0.174,0,270,-3.103,0,1,-3.09,0,0,-3.2,270,0.6369,0,0.771,-3.1,270,0.01,0.47,5.382,0.001,-0.103,1,3,667.87,-0.048,-3.103,356.35,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.49,1103.32,2,0,0.12,0.12,333,8.33,0.12,0.12,40.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
40.74,APPROACH,ILS_TRACK,151.81,152,0.19,353.54,278.63,-8.19,7.04,10.03,270,0.011,0.2377,0,12.347,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.944,0,-0.188,0,270,-3.23,0,1,-3.1,0,0,-3.21,270,0.6386,0,0.7695,-3.23,270,0.01,0.49,5.325,0.001,-0.23,1,3,667.87,0.104,-3.23,353.39,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.11,1103.51,2,0,0.12,0.12,336,8.33,0.12,0.12,40.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.1,APPROACH,ILS_TRACK,151.79,152,0.21,350.55,275.68,-8.3,6.87,9.9,270,0.011,0.242,0,12.423,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.951,0,-0.212,0,270,-3.12,0,1,-3.12,0,0,-3.03,270,0.6372,0,0.7707,-3.12,270,0.01,0.46,5.269,0,-0.12,1,3,667.87,-0.023,-3.12,350.42,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.11,1103.66,2,0,0.12,0.12,339,8.33,0.12,0.12,41.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.46,APPROACH,ILS_TRACK,151.77,152,0.23,347.59,272.71,-8.22,6.91,9.89,270,0.01,0.2421,0,12.502,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.954,0,-0.225,0,270,-3.072,0,1,-3.09,0,0,-3.16,270,0.6367,0,0.7711,-3.07,270,0,0.47,5.212,0,-0.072,1,3,667.87,-0.085,-3.072,347.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.9,1103.85,2,0,0.12,0.12,342,8.33,0.12,0.12,41.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
41.82,APPROACH,ILS_TRACK,151.77,152,0.23,344.63,269.74,-8.19,6.96,9.94,270,0.01,0.2371,0,12.582,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.955,0,-0.227,0,270,-3.139,0,1,-3.09,0,0,-3.22,270,0.6376,0,0.7703,-3.14,270,0,0.48,5.156,0.001,-0.139,1,3,667.87,-0.004,-3.139,344.48,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.5,1104.09,2,0,0.12,0.12,345,8.33,0.12,0.12,41.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.08,APPROACH,ILS_TRACK,151.77,152,0.23,342.48,267.59,-8.31,6.93,9.96,270,0.011,0.2347,0,12.642,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.955,0,-0.229,0,270,-3.156,0,1,-3.13,0,0,-3.07,270,0.6379,0,0.7701,-3.16,270,0,0.47,5.115,0.001,-0.156,1,3,667.87,0.02,-3.156,342.34,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.83,1104.27,2,0,0.12,0.12,347,7.69,0.14,0.12,42.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.44,APPROACH,ILS_TRACK,151.77,152,0.23,339.51,264.63,-8.27,6.92,9.93,270,0.011,0.2362,0,12.726,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.957,0,-0.234,0,270,-3.092,0,1,-3.11,0,0,-3.09,270,0.6371,0,0.7708,-3.09,270,0,0.46,5.058,0.001,-0.092,1,3,667.87,-0.058,-3.092,339.38,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.09,1104.5,2,0,0.12,0.12,350,8.33,0.12,0.12,42.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.8,APPROACH,ILS_TRACK,151.76,152,0.24,336.54,261.66,-8.25,6.93,9.93,270,0.011,0.2367,0,12.81,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.958,0,-0.237,0,270,-3.085,0,1,-3.1,0,0,-3.15,270,0.6371,0,0.7708,-3.09,270,0,0.46,5.002,0.001,-0.085,1,3,667.87,-0.067,-3.085,336.41,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.3,1104.74,2,0,0.12,0.12,353,8.33,0.12,0.12,42.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.16,APPROACH,ILS_TRACK,151.76,152,0.24,333.58,258.69,-8.17,6.99,9.95,270,0.01,0.24,0,12.895,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.959,0,-0.242,0,270,-3.092,0,1,-3.08,0,0,-3.23,270,0.6373,-0.0001,0.7706,-3.09,270,0,0.47,4.945,-0.001,-0.092,1,3,667.87,-0.061,-3.092,333.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.52,1104.96,2,0,0.12,0.12,356,8.33,0.12,0.12,43.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.52,APPROACH,ILS_TRACK,151.76,152,0.24,330.62,255.72,-8.26,6.97,9.99,270,0.011,0.2367,0,12.983,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.959,0,-0.241,0,270,-3.221,0,1,-3.13,0,0,-3.12,270,0.6391,0,0.7691,-3.22,270,0,0.46,4.888,0,-0.221,1,3,667.87,0.102,-3.221,330.48,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.13,1105.22,2,0,0.12,0.12,359,8.33,0.12,0.12,43.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.88,APPROACH,ILS_TRACK,151.76,152,0.24,327.64,252.76,-8.31,6.9,9.93,270,0.012,0.2377,0,13.071,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.959,0,-0.243,0,270,-3.12,0,1,-3.12,0,0,-3.05,270,0.6378,0,0.7702,-3.12,270,0,0.45,4.832,0.001,-0.12,1,3,667.87,-0.019,-3.12,327.52,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.61,1105.47,2,0,0.12,0.12,362,8.33,0.12,0.12,43.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.24,APPROACH,ILS_TRACK,151.76,152,0.24,324.67,249.8,-8.23,6.91,9.9,270,0.012,0.2394,0,13.158,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.96,0,-0.244,0,270,-3.058,0,1,-3.1,0,0,-3.12,270,0.637,0,0.7708,-3.06,270,0,0.45,4.775,0.002,-0.058,1,3,667.87,-0.094,-3.058,324.56,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.92,1105.72,2,0,0.12,0.12,365,8.33,0.12,0.12,44.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.5,APPROACH,ILS_TRACK,151.77,152,0.23,322.54,247.65,-8.21,6.97,9.97,270,0.01,0.235,0,13.22,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.957,0,-0.234,0,270,-3.188,0,1,-3.11,0,0,-3.14,270,0.6388,0,0.7693,-3.19,270,0,0.45,4.735,0,-0.188,1,3,667.87,0.064,-3.188,322.42,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.19,1105.94,2,0,0.12,0.12,367,7.69,0.14,0.12,44.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
