t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
122.12,APPROACH,ILS_TRACK,152.02,152,-0.02,210.33,130.79,-8.23,6.31,9.33,270,0.013,0.2215,0,12.911,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,270.01,-3.099,0,1,-3.09,0,0,-3.01,270.01,0.6441,0.0001,-0.765,-3.1,270.01,-0.16,0.25,2.597,0.007,-0.099,1,3,741.48,0.028,-3.099,210.4,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,130.79,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.56,1114.55,2,0,0.08,0.08,1219,10,0.12,0.08,122.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
122.42,APPROACH,ILS_TRACK,152,152,0,207.89,128.34,-8.1,6.39,9.34,270,0.013,0.2315,0,12.909,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,270.01,-3.004,0,1,-3.05,0,0,-3.17,270.01,0.6453,0.0001,-0.7639,-3,270.01,-0.16,0.28,2.55,0.007,-0.004,1,3,741.48,-0.1,-3.004,207.94,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,128.34,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.03,1114.69,2,0,0.08,0.08,1222,10,0.12,0.08,122.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
122.72,APPROACH,ILS_TRACK,152,152,0,205.43,125.89,-8.25,6.33,9.37,270,0.013,0.2243,0,12.911,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,270.01,-3.19,0,1,-3.11,0,0,-3.06,270.01,0.6427,0.0001,-0.7661,-3.19,270.01,-0.16,0.27,2.503,0.007,-0.19,1,3,741.48,0.135,-3.19,205.48,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,125.89,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.12,1114.9,2,0,0.08,0.08,1225,10,0.12,0.08,122.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
123.02,APPROACH,ILS_TRACK,151.99,152,0.01,202.96,123.44,-8.18,6.31,9.3,270,0.014,0.227,0,12.913,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.013,0,270.01,-3.002,0,1,-3.07,0,0,-3.03,270.01,0.6452,0.0001,-0.764,-3,270.01,-0.16,0.27,2.456,0.007,-0.002,1,3,741.48,-0.1,-3.002,203.02,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,123.44,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.7,1115.07,2,0,0.08,0.08,1228,10,0.12,0.08,123.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
123.32,APPROACH,ILS_TRACK,151.99,152,0.01,200.52,120.97,-8.15,6.39,9.37,270,0.013,0.2186,0,12.915,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270.01,-3.106,0,1,-3.08,0,0,-3.18,270.01,0.6437,0.0001,-0.7652,-3.11,270.01,-0.16,0.29,2.409,0.008,-0.106,1,3,741.48,0.025,-3.106,200.56,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,120.97,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.2,1115.32,2,0,0.08,0.08,1231,10,0.12,0.08,123.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
123.62,APPROACH,ILS_TRACK,152,152,0,198.06,118.51,-8.27,6.35,9.39,270,0.014,0.214,0,12.917,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.002,0,270.01,-3.155,0,1,-3.11,0,0,-3.04,270.01,0.643,0.0001,-0.7658,-3.16,270.01,-0.16,0.28,2.363,0.008,-0.155,1,3,741.48,0.09,-3.155,198.11,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,118.51,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.38,1115.55,2,0,0.08,0.08,1234,10,0.12,0.08,123.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
123.92,APPROACH,ILS_TRACK,151.99,152,0.01,195.59,116.06,-8.17,6.33,9.3,270,0.014,0.223,0,12.918,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.011,0,270.01,-2.955,0,1,-3.07,0,0,-3.02,270.01,0.6456,0.0001,-0.7636,-2.96,270.01,-0.16,0.27,2.316,0.006,0.045,1,3,741.48,-0.158,-2.955,195.65,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,116.06,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.15,1115.72,2,0,0.08,0.08,1237,10,0.12,0.08,123.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
124.22,APPROACH,ILS_TRACK,152,152,0,193.14,113.59,-8.18,6.39,9.4,270,0.012,0.2148,0,12.919,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,270.01,-3.154,0,1,-3.1,0,0,-3.16,270.01,0.6429,0.0001,-0.7659,-3.15,270.01,-0.17,0.28,2.269,0.008,-0.154,1,3,741.48,0.088,-3.154,193.19,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,113.59,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.39,1115.98,2,0,0.08,0.08,1240,10,0.12,0.08,124.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
124.52,APPROACH,ILS_TRACK,152,152,0,190.66,111.13,-8.27,6.28,9.31,270,0.014,0.2152,0,12.921,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,270.01,-3.038,0,1,-3.1,0,0,-2.96,270.01,0.6444,0.0001,-0.7647,-3.04,270.01,-0.17,0.25,2.222,0.007,-0.038,1,3,741.48,-0.046,-3.038,190.73,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,111.13,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.39,1116.19,2,0,0.08,0.08,1243,10,0.12,0.08,124.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
124.82,APPROACH,ILS_TRACK,152,152,0,188.2,108.66,-8.19,6.35,9.35,270,0.014,0.2162,0,12.921,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,270.01,-2.994,0,1,-3.08,0,0,-3.1,270.01,0.6449,0.0001,-0.7642,-2.99,270.01,-0.17,0.26,2.175,0.008,0.006,1,3,741.48,-0.103,-2.994,188.28,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,108.66,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07,1116.41,2,0,0.08,0.08,1246,10,0.12,0.08,124.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
125.12,APPROACH,ILS_TRACK,152,152,0,185.75,106.19,-8.19,6.4,9.4,270,0.013,0.2132,0,12.92,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.005,0,270.01,-3.087,0,1,-3.09,0,0,-3.13,270.01,0.6436,0.0001,-0.7653,-3.09,270.01,-0.17,0.25,2.128,0.006,-0.087,1,3,741.48,0.013,-3.087,185.82,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,106.19,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.94,1116.65,2,0,0.08,0.08,1249,10,0.12,0.08,125.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
125.42,APPROACH,ILS_TRACK,152.01,152,-0.01,183.29,103.73,-8.2,6.41,9.42,270,0.014,0.2127,0,12.919,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.006,0,270.01,-3.108,0,1,-3.1,0,0,-3.07,270.01,0.6433,0.0001,-0.7656,-3.11,270.01,-0.17,0.25,2.081,0.007,-0.108,1,3,741.48,0.042,-3.108,183.37,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,103.73,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.7,1116.88,2,0,0.08,0.08,1252,10,0.12,0.08,125.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
125.72,APPROACH,ILS_TRACK,152.01,152,-0.01,180.82,101.26,-8.22,6.41,9.43,270,0.013,0.2128,0,12.917,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270.01,-3.104,0,1,-3.1,0,0,-3.04,270.01,0.6433,0.0001,-0.7656,-3.1,270.01,-0.17,0.24,2.034,0.007,-0.104,1,3,741.48,0.041,-3.104,180.91,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,101.26,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.44,1117.1,2,0,0.08,0.08,1255,10,0.12,0.08,125.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
126.02,APPROACH,ILS_TRACK,152.01,151.92,-0.09,178.36,98.8,-8.21,6.4,9.42,270,0.014,0.2071,0,12.903,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.092,0,270.01,-3.095,0,1,-3.1,0,0,-3.02,270.01,0.6433,0.0001,-0.7656,-3.1,270.01,-0.17,0.23,1.988,0.007,-0.095,1,3,741.48,0.032,-3.095,178.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,98.8,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.09,1117.33,2,0,0.08,0.08,1258,10,0.12,0.08,126.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
126.32,APPROACH,ILS_TRACK,152.01,151.78,-0.23,175.9,96.34,-8.19,6.41,9.42,270,0.014,0.1978,0,12.848,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.228,0,270.01,-3.095,0,1,-3.09,0,0,-3.04,270.01,0.6433,0.0001,-0.7656,-3.1,270.01,-0.17,0.23,1.941,0.006,-0.095,1,3,741.48,0.033,-3.095,176,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,96.34,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.92,1117.54,2,0,0.08,0.08,1261,10,0.12,0.08,126.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
126.62,APPROACH,ILS_TRACK,152.01,151.65,-0.36,173.45,93.88,-8.18,6.42,9.42,270,0.014,0.189,0,12.753,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.363,0,270.01,-3.104,0,1,-3.09,0,0,-3.05,270.01,0.6431,0.0001,-0.7658,-3.1,270.01,-0.17,0.23,1.894,0.007,-0.104,1,3,741.48,0.044,-3.104,173.55,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,93.88,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.82,1117.75,2,0,0.08,0.08,1264,10,0.12,0.08,126.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
126.92,APPROACH,ILS_TRACK,152,151.51,-0.49,170.99,91.43,-8.19,6.42,9.43,270,0.014,0.1833,0,12.618,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0.489,0,270.01,-3.114,0,1,-3.09,0,0,-3.05,270.01,0.6429,0.0001,-0.7659,-3.11,270.01,-0.16,0.23,1.847,0.006,-0.114,1,3,741.48,0.058,-3.114,171.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,91.43,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.04,1117.92,2,0,0.08,0.08,1267,10,0.12,0.08,126.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.22,APPROACH,ILS_TRACK,151.98,151.37,-0.6,168.54,88.98,-8.19,6.41,9.43,270,0.015,0.1808,0,12.448,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.897,0,0.606,0,270.01,-3.112,0,1,-3.09,0,0,-3.04,270.01,0.6429,0.0001,-0.766,-3.11,270.01,-0.16,0.23,1.8,0.006,-0.112,1,3,741.48,0.055,-3.112,168.64,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,88.98,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.99,1118.05,2,0,0.08,0.08,1270,10,0.12,0.08,127.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.52,APPROACH,ILS_TRACK,151.95,151.24,-0.71,166.09,86.52,-8.19,6.43,9.44,270,0.015,0.1807,0,12.245,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,0.712,0,270.01,-3.118,0,1,-3.09,0,0,-3.05,270.01,0.6427,0.0001,-0.7661,-3.12,270.01,-0.16,0.23,1.753,0.006,-0.118,1,3,741.48,0.061,-3.118,166.19,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,86.52,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1118.14,2,0,0.08,0.08,1273,10,0.12,0.08,127.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.82,APPROACH,ILS_TRACK,151.9,151.1,-0.8,163.64,84.07,-8.2,6.43,9.45,270,0.015,0.1817,0,12.012,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,0.807,0,270.01,-3.106,0,1,-3.09,0,0,-3.04,270.01,0.6428,0.0001,-0.766,-3.11,270.01,-0.16,0.23,1.707,0.006,-0.106,1,3,741.48,0.045,-3.106,163.73,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,84.07,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.33,1118.18,2,0,0.08,0.08,1276,10,0.12,0.08,127.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.12,APPROACH,ILS_TRACK,151.85,150.96,-0.89,161.2,81.62,-8.19,6.44,9.46,270,0.015,0.1822,0,11.752,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.931,0,0.893,0,270.01,-3.09,0,1,-3.08,0,0,-3.05,270.01,0.643,0.0001,-0.7659,-3.09,270.01,-0.16,0.24,1.66,0.006,-0.09,1,3,741.48,0.024,-3.09,161.28,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,81.62,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.97,1118.18,2,0,0.08,0.08,1279,10,0.12,0.08,128.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.42,APPROACH,ILS_TRACK,151.8,150.83,-0.97,158.75,79.18,-8.17,6.44,9.44,270,0.015,0.1817,0,11.468,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.947,0,0.972,0,270.01,-3.044,0,1,-3.07,0,0,-3.06,270.01,0.6436,0.0001,-0.7654,-3.04,270.01,-0.16,0.24,1.613,0.006,-0.044,1,3,741.48,-0.035,-3.044,158.83,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,79.18,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.85,1118.16,2,0,0.08,0.08,1282,10,0.12,0.08,128.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
128.72,APPROACH,ILS_TRACK,151.73,150.69,-1.04,156.31,76.73,-8.14,6.46,9.45,270,0.014,0.1812,0,11.162,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.965,0,1.044,0,270.01,-3.042,0,1,-3.07,0,0,-3.1,270.01,0.6435,0.0001,-0.7654,-3.04,270.01,-0.16,0.25,1.566,0.007,-0.042,1,3,741.48,-0.041,-3.042,156.39,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,76.73,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.83,1118.1,2,0,0.08,0.08,1285,10,0.12,0.08,128.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.02,APPROACH,ILS_TRACK,151.66,150.56,-1.1,153.9,74.28,-8.1,6.61,9.6,270,0.013,0.1822,0,10.836,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.986,0,1.105,0,270.01,-3.207,0,1,-3.08,0,0,-3.24,270.01,0.6413,0.0001,-0.7673,-3.21,270.01,-0.16,0.28,1.52,0.006,-0.207,1,3,741.48,0.152,-3.207,153.94,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,74.28,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.97,1118.01,2,0,0.08,0.08,1288,10,0.12,0.08,129.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.32,APPROACH,ILS_TRACK,151.55,150.42,-1.13,151.41,71.86,-8.13,6.37,9.35,270,0.014,0.1929,0,10.499,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.015,0,1.138,0,270.01,-2.947,0,1,-3.06,0,0,-2.91,270.01,0.6447,0.0001,-0.7645,-2.95,270.01,-0.16,0.24,1.473,0.006,0.053,1,3,741.48,-0.156,-2.947,151.49,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,71.86,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.13,1117.79,2,0,0.08,0.08,1291,10,0.12,0.08,129.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.62,APPROACH,ILS_TRACK,151.48,150.29,-1.19,148.99,69.4,-8.12,6.51,9.51,270,0.013,0.1807,0,10.145,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.037,0,1.196,0,270.01,-3.169,0,1,-3.08,0,0,-3.22,270.01,0.6416,0.0001,-0.767,-3.17,270.01,-0.16,0.27,1.427,0.006,-0.169,1,3,741.48,0.11,-3.169,149.05,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,69.4,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.42,1117.68,2,0,0.08,0.08,1294,10,0.12,0.08,129.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
129.92,APPROACH,ILS_TRACK,151.39,150.15,-1.24,146.55,66.96,-8.22,6.48,9.52,270,0.015,0.1742,0,9.777,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.062,0,1.243,0,270.01,-3.123,0,1,-3.1,0,0,-3.03,270.01,0.6422,0.0001,-0.7665,-3.12,270.01,-0.16,0.26,1.38,0.006,-0.123,1,3,741.48,0.056,-3.123,146.61,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,66.96,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.97,1117.53,2,0,0.08,0.08,1297,10,0.12,0.08,129.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.22,APPROACH,ILS_TRACK,151.29,150.01,-1.27,144.1,64.52,-8.12,6.5,9.48,270,0.015,0.1767,0,9.396,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.09,0,1.279,0,270.01,-2.968,0,1,-3.07,0,0,-3.04,270.01,0.6442,0.0001,-0.7648,-2.97,270.01,-0.16,0.26,1.333,0.006,0.032,1,3,741.48,-0.138,-2.968,144.17,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,64.52,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.78,1117.32,2,0,0.08,0.08,1300,10,0.12,0.08,130.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
130.52,APPROACH,ILS_TRACK,151.19,149.88,-1.31,141.68,62.06,-8.15,6.59,9.61,270,0.014,0.1676,0,9.004,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.116,0,1.321,0,270.01,-3.173,0,1,-3.1,0,0,-3.15,270.01,0.6414,0.0001,-0.7672,-3.17,270.01,-0.16,0.27,1.287,0.007,-0.173,1,3,741.48,0.115,-3.173,141.73,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.06,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.85,1117.15,2,0,0.08,0.08,1303,10,0.12,0.08,130.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
