t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
11.43,APPROACH,ILS_TRACK,150.2,152,1.8,529.39,448.89,-3.79,9.14,10.7,270.01,-0.04,0.2441,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.421,0,-1.88,0,269.99,0,0,1,-1.48,0,0,0,269.99,0.4361,-0.0002,0.8999,0,269.99,-0.04,-67.94,9.984,-0.01,15.882,1,3,669.44,5.624,0,597.51,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.92,1082.37,2,0,0.175,0.175,72,5.71,0.175,0.175,11.43,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.78,APPROACH,ILS_TRACK,150.85,152,1.15,528.47,447.64,-3.28,10.35,11.64,270,-0.066,0.1041,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.231,0,-1.206,0,269.99,0,0,1,-1.28,0,0,0,269.99,0.4361,-0.0002,0.8999,0,269.99,-0.03,-65.95,9.928,-0.01,15.27,1,3,669.44,5.646,0,594.61,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.5,1085.23,2,0,0.175,0.175,74,5.71,0.175,0.175,11.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.13,APPROACH,ILS_TRACK,151.3,152,0.7,527.56,446.61,-2.6,10.92,11.88,270,-0.084,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.098,0,-0.736,0,269.99,0,0,1,-1.04,0,0,0,269.99,0.4362,-0.0002,0.8998,0,269.99,-0.01,-63.96,9.873,-0.009,14.62,1,3,669.44,5.709,0,591.7,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.37,1087.21,2,0,0.175,0.175,76,5.71,0.175,0.175,12.13,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.47,APPROACH,ILS_TRACK,151.54,152,0.46,526.69,445.78,-2.19,10.82,11.6,269.99,-0.091,0,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.026,0,-0.479,0,269.99,0,0,1,-0.85,0,0,0,269.99,0.4363,-0.0001,0.8998,0,269.99,0,-61.94,9.817,-0.008,13.888,1,3,669.44,5.866,0,588.79,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.08,1088.29,2,0,0.175,0.175,78,5.73,0.175,0.175,12.47,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.78,APPROACH,ILS_TRACK,151.65,152,0.35,526.01,445.16,-1.88,10.63,11.3,269.99,-0.092,0.037,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.992,0,-0.359,0,269.99,0,0,1,-0.74,0,0,0,269.99,0.4364,-0.0002,0.8998,0,269.99,0.01,-60,9.766,-0.009,13.08,1,3,669.44,6.149,0,586.13,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.54,1088.79,2,0,0.148,0.148,80,6.48,0.175,0.148,12.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.15,APPROACH,ILS_TRACK,151.62,152,0.38,525.3,444.52,-1.61,10.38,10.95,269.99,-0.083,0.1914,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.996,0,-0.373,0,269.99,0,0,1,-0.62,0,0,0,269.99,0.4365,-0.0001,0.8997,0,269.99,0.02,-57.54,9.705,-0.009,12.065,1,3,669.44,6.495,0,582.91,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.5,1088.74,2,0,0.12,0.12,83,8.15,0.148,0.12,13.15,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.51,APPROACH,ILS_TRACK,151.53,152,0.47,524.74,443.95,-1.43,10.39,10.92,269.99,-0.079,0.3336,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.022,0,-0.466,0,269.99,0,0,1,-0.57,0,0,0,269.99,0.4366,-0.0001,0.8997,0,269.99,0.03,-55.11,9.648,-0.008,11.019,1,3,669.44,6.893,0,579.92,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.82,1088.39,2,0,0.12,0.12,86,8.33,0.12,0.12,13.51,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.87,APPROACH,ILS_TRACK,151.41,152,0.59,524.21,443.48,-1.3,10.16,10.64,269.99,-0.069,0.4127,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.056,0,-0.584,0,269.99,0,0,1,-0.5,0,0,0,269.99,0.4366,-0.0001,0.8996,0,269.99,0.04,-52.66,9.591,-0.005,10.279,1,3,669.44,6.9,0,576.92,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.31,1087.94,2,0,0.12,0.12,89,8.33,0.12,0.12,13.87,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.23,APPROACH,ILS_TRACK,151.37,152,0.63,523.76,443.04,-1.16,10.16,10.59,269.99,-0.064,0.42,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.069,0,-0.632,0,270,0,0,1,-0.46,0,0,0,269.99,0.4367,-0.0001,0.8996,0,270,0.04,-50.12,9.534,-0.004,9.291,1,3,669.44,7.182,0,573.93,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.46,1087.78,2,0,0.12,0.12,92,8.33,0.12,0.12,14.23,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.59,APPROACH,ILS_TRACK,151.35,152,0.65,523.33,442.67,-1.09,9.97,10.36,269.99,-0.052,0.4089,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.075,0,-0.652,0,269.99,0,0,1,-0.4,0,0,0,269.99,0.4368,-0.0001,0.8996,0,269.99,0.05,-47.57,9.477,-0.005,8.544,1,3,669.44,7.157,0,570.94,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.23,1087.74,2,0,0.12,0.12,95,8.33,0.12,0.12,14.59,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.95,APPROACH,ILS_TRACK,151.39,152,0.61,522.95,442.32,-0.96,9.86,10.2,269.99,-0.04,0.3759,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.065,0,-0.616,0,270,0,0,1,-0.35,0,0,0,269.99,0.4369,-0.0001,0.8995,0,270,0.05,-44.96,9.419,-0.003,7.715,1,3,669.44,7.215,0,567.94,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.71,1087.93,2,0,0.12,0.12,98,8.33,0.12,0.12,14.95,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.31,APPROACH,ILS_TRACK,151.47,152,0.53,522.61,441.99,-0.92,9.85,10.18,270,-0.03,0.3332,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.042,0,-0.535,0,269.99,0,0,1,-0.34,0,0,0,269.99,0.437,-0.0001,0.8995,0,269.99,0.06,-42.3,9.362,-0.007,6.795,1,3,669.44,7.371,0,564.95,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.92,1088.3,2,0,0.12,0.12,101,8.33,0.12,0.12,15.31,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.67,APPROACH,ILS_TRACK,151.56,152,0.44,522.3,441.68,-0.82,9.82,10.11,270,-0.024,0.3043,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.016,0,-0.445,0,270,0,0,1,-0.3,0,0,0,270,0.4371,-0.0001,0.8994,0,270,0.06,-39.62,9.305,-0.005,5.963,1,3,669.44,7.405,0,561.96,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.88,1088.71,2,0,0.12,0.12,104,8.33,0.12,0.12,15.67,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.03,APPROACH,ILS_TRACK,151.66,152,0.34,522.01,441.41,-0.78,9.76,10.04,270,-0.019,0.2794,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.987,0,-0.341,0,269.99,0,0,1,-0.29,0,0,0,269.99,0.4372,-0.0001,0.8994,0,269.99,0.06,-36.92,9.248,-0.005,5.085,1,3,669.44,7.489,0,558.96,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.82,1089.17,2,0,0.12,0.12,107,8.33,0.12,0.12,16.03,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.29,APPROACH,ILS_TRACK,151.73,152,0.27,521.81,441.21,-0.68,9.79,10.03,270,-0.016,0.2698,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.967,0,-0.27,0,270,0,0,1,-0.26,0,0,0,269.99,0.4372,-0.0001,0.8994,0,270,0.06,-34.95,9.207,-0.003,4.428,1,3,669.44,7.569,0,556.79,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.71,1089.47,2,0,0.12,0.12,109,7.69,0.14,0.12,16.29,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.65,APPROACH,ILS_TRACK,151.81,152,0.19,521.57,440.96,-0.62,9.83,10.05,270,-0.011,0.2675,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.944,0,-0.189,0,270,0,0,1,-0.24,0,0,0,270,0.4373,-0.0001,0.8993,0,270,0.07,-32.19,9.149,-0.003,3.507,1,3,669.44,7.687,0,553.79,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.79,1089.83,2,0,0.12,0.12,112,8.33,0.12,0.12,16.65,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.01,APPROACH,ILS_TRACK,151.87,152,0.13,521.33,440.73,-0.57,9.8,10,270,-0.006,0.2745,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.927,0,-0.129,0,269.99,-0.357,0,1,-0.23,0,0,-0.04,269.99,0.443,-0.0001,0.8965,-0.36,269.99,0.07,-29.43,9.092,-0.005,2.643,1,3,669.44,7.733,-0.357,550.79,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.79,1090.1,2,0,0.12,0.12,115,8.33,0.12,0.12,17.01,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.35,APPROACH,ILS_TRACK,151.91,152,0.09,521.03,440.57,-0.46,9.42,9.54,270,-0.007,0.2854,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.09,0,270,-0.877,0,1,-0.17,0,0,-0.62,269.99,0.4512,-0.0001,0.8924,-0.88,270,0.07,-26.95,9.04,-0.002,2.123,1,3,669.44,7.453,-0.877,548.04,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.61,1090.28,2,0,0.127,0.127,118,8.78,0.127,0.101,17.35,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.62,APPROACH,ILS_TRACK,151.98,152,0.02,520.71,440.47,-0.45,8.76,8.83,270,-0.011,0.2737,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.032,0,270,-1.161,0,1,-0.15,0,0,-1.05,269.99,0.4557,-0.0001,0.8902,-1.16,270,0.07,-25.06,8.998,-0.002,1.839,1,3,669.44,7.098,-1.161,545.84,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.39,1090.54,2,0,0.133,0.133,120,7.53,0.133,0.127,17.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.9,APPROACH,ILS_TRACK,152.1,152,-0.1,520.35,440.31,-0.75,8.08,8.27,270,-0.012,0.2356,0,19.986,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.867,0,0.083,0,269.99,-1.732,0,1,-0.26,0,0,-1.4,269.99,0.4646,-0.0001,0.8855,-1.73,269.99,0.08,-23.1,8.954,-0.005,1.268,1,3,669.44,7.079,-1.732,543.53,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.71,1091.06,2,0,0.14,0.14,122,7.16,0.14,0.133,17.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.19,APPROACH,ILS_TRACK,152.27,152,-0.27,519.89,440.06,-1.14,7.39,7.72,270,-0.015,0.185,0,19.927,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.821,0,0.248,0,269.99,-2.062,0,1,-0.38,0,0,-1.9,269.99,0.4697,-0.0001,0.8828,-2.06,269.99,0.08,-21.12,8.907,-0.006,0.938,1,3,669.44,6.747,-2.062,541.1,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.9,1091.79,2,0,0.147,0.147,124,6.81,0.147,0.14,18.19,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.49,APPROACH,ILS_TRACK,152.47,152,-0.47,519.33,439.66,-1.53,6.88,7.35,270,-0.02,0.1326,0,19.808,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.765,0,0.448,0,269.99,-2.471,0,1,-0.54,0,0,-2.32,270,0.4761,-0.0002,0.8794,-2.47,269.99,0.08,-19.14,8.859,-0.007,0.529,1,3,669.44,6.515,-2.471,538.6,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.08,1092.66,2,0,0.15,0.15,126,6.67,0.15,0.147,18.49,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.79,APPROACH,ILS_TRACK,152.67,152,-0.67,518.66,439.11,-2.17,6.39,7.12,270,-0.019,0.09,0,19.627,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.707,0,0.653,0,269.99,-2.705,0,1,-0.76,0,0,-2.53,269.99,0.4798,-0.0001,0.8774,-2.71,269.99,0.08,-17.29,8.812,-0.005,0.295,1,3,669.44,6.113,-2.705,536.08,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.89,1093.56,2,0,0.15,0.15,128,6.67,0.15,0.15,18.79,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.09,APPROACH,ILS_TRACK,152.84,152,-0.84,517.87,438.41,-2.54,6.17,7.01,270,-0.022,0.0722,0,19.392,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.658,0,0.825,0,269.99,-2.904,0,1,-0.92,0,0,-2.93,269.99,0.4829,-0.0002,0.8757,-2.9,269.99,0.09,-15.52,8.764,-0.008,0.096,1,3,669.44,5.7,-2.904,533.57,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.05,1094.33,2,0,0.15,0.15,130,6.67,0.15,0.15,19.09,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.39,APPROACH,ILS_TRACK,152.97,152,-0.97,516.93,437.54,-3.28,5.85,6.99,270,-0.021,0.071,0,19.112,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.62,0,0.962,0,270,-3.017,0,1,-1.17,0,0,-2.86,269.99,0.4847,-0.0001,0.8747,-3.02,270,0.09,-13.93,8.715,-0.003,-0.017,1,3,669.44,5.246,-3.017,531.05,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.4,1094.96,2,0,0.15,0.15,132,6.67,0.15,0.15,19.39,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.69,APPROACH,ILS_TRACK,153.05,152,-1.05,515.88,436.49,-3.62,5.92,7.17,270,-0.028,0.0933,0,18.805,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.597,0,1.042,0,269.99,-3.176,0,1,-1.33,0,0,-3.22,269.99,0.4872,-0.0002,0.8733,-3.18,269.99,0.09,-12.42,8.667,-0.006,-0.176,1,3,669.44,4.878,-3.176,528.53,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.87,1095.35,2,0,0.15,0.15,134,6.67,0.15,0.15,19.69,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.99,APPROACH,ILS_TRACK,153.08,152,-1.08,514.64,435.31,-4.26,5.66,7.16,270,-0.022,0.1243,0,18.483,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.587,0,1.078,0,269.99,-3.054,0,1,-1.54,0,0,-3.01,269.99,0.4854,-0.0001,0.8743,-3.05,269.99,0.1,-11.12,8.619,-0.006,-0.054,1,3,669.44,4.238,-3.054,526.01,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.59,1095.59,2,0,0.15,0.15,136,6.67,0.15,0.15,19.99,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.29,APPROACH,ILS_TRACK,153.07,152,-1.07,513.36,433.93,-4.71,5.95,7.65,270,-0.028,0.1631,0,18.16,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.589,0,1.071,0,269.99,-3.367,0,1,-1.75,0,0,-3.23,269.99,0.4902,-0.0001,0.8716,-3.37,269.99,0.1,-9.86,8.571,-0.006,-0.367,1,3,669.44,4.157,-3.367,523.49,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.96,1095.64,2,0,0.15,0.15,138,6.67,0.15,0.15,20.29,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.59,APPROACH,ILS_TRACK,153.02,152,-1.02,511.85,432.48,-5.03,5.82,7.58,270,-0.027,0.2069,0,17.85,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.603,0,1.021,0,269.99,-2.979,0,1,-1.84,0,0,-3.17,269.99,0.4844,-0.0001,0.8749,-2.98,269.99,0.1,-8.82,8.523,-0.006,0.021,1,3,669.44,3.279,-2.979,520.98,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.52,1095.54,2,0,0.15,0.15,140,6.67,0.15,0.15,20.59,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.89,APPROACH,ILS_TRACK,152.97,152,-0.97,510.28,430.86,-5.68,5.85,7.91,270,-0.02,0.2319,0,17.554,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.616,0,0.975,0,270,-3.177,0,1,-2.08,0,0,-3.01,269.99,0.4875,-0.0001,0.8731,-3.18,270,0.1,-7.87,8.475,-0.004,-0.177,1,3,669.44,3.172,-3.177,518.46,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.78,1095.47,2,0,0.15,0.15,142,6.67,0.15,0.15,20.89,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.19,APPROACH,ILS_TRACK,152.89,152,-0.89,508.63,429.14,-5.73,6.22,8.26,270,-0.028,0.2614,0,17.277,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.637,0,0.903,0,269.99,-3.177,0,1,-2.15,0,0,-3.35,269.99,0.4875,-0.0001,0.8731,-3.18,269.99,0.11,-6.96,8.427,-0.006,-0.177,1,3,669.44,2.832,-3.177,515.95,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.63,1095.29,2,0,0.15,0.15,144,6.67,0.15,0.15,21.19,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.49,APPROACH,ILS_TRACK,152.82,152,-0.82,506.78,427.37,-6.14,5.95,8.12,270,-0.023,0.2826,0,17.025,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.659,0,0.824,0,270,-2.867,0,1,-2.26,0,0,-2.9,269.99,0.4829,-0.0001,0.8757,-2.87,270,0.11,-6.28,8.379,-0.004,0.133,1,3,669.44,2.189,-2.867,513.43,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.19,1095.11,2,0,0.15,0.15,146,6.67,0.15,0.15,21.49,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.79,APPROACH,ILS_TRACK,152.77,152,-0.77,504.96,425.43,-6.6,6.21,8.63,270,-0.023,0.2812,0,16.787,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.671,0,0.78,0,270,-3.196,0,1,-2.46,0,0,-2.99,269.99,0.4879,-0.0001,0.8729,-3.2,270,0.11,-5.6,8.331,-0.004,-0.196,1,3,669.44,2.343,-3.196,510.92,0,0,0,,0,0,0,0,0,0,269.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.48,1095.08,2,0,0.15,0.15,148,6.67,0.15,0.15,21.79,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
