t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
71.54,APPROACH,ILS_TRACK,151.91,152,0.09,616.28,536.71,-8.28,6.44,9.39,270,-0.008,0.2322,0,12.708,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.088,0,269.99,-2.968,0,1,-3.11,0,0,-2.97,269.99,0.814,-0.0002,-0.5808,-2.97,269.99,0.24,-0.06,10.349,-0.011,0.032,1,3,727.27,-0.016,-2.968,616.68,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,536.71,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.71,1080.64,2,0,0.08,0.08,712,10,0.12,0.08,71.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
71.84,APPROACH,ILS_TRACK,151.91,152,0.09,613.81,534.21,-8.25,6.55,9.5,270,-0.009,0.2255,0,12.733,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.084,0,269.99,-3.103,0,1,-3.12,0,0,-3.18,269.98,0.8126,-0.0002,-0.5828,-3.1,269.99,0.25,-0.02,10.301,-0.007,-0.103,1,3,727.27,0.135,-3.103,614.16,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,534.21,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.02,1080.85,2,0,0.08,0.08,715,10,0.12,0.08,71.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
72.14,APPROACH,ILS_TRACK,151.91,152,0.09,611.32,531.72,-8.35,6.5,9.51,270,-0.009,0.2234,0,12.76,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.088,0,269.99,-3.135,0,1,-3.15,0,0,-3.02,269.99,0.8122,-0.0002,-0.5833,-3.13,269.99,0.25,0,10.253,-0.011,-0.135,1,3,727.27,0.169,-3.135,611.65,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,531.72,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.19,1081.03,2,0,0.08,0.08,718,10,0.12,0.08,72.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
72.44,APPROACH,ILS_TRACK,151.91,152,0.09,608.83,529.24,-8.32,6.5,9.47,270,-0.01,0.2258,0,12.787,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.093,0,269.98,-3.031,0,1,-3.13,0,0,-3.02,269.99,0.8133,-0.0004,-0.5819,-3.03,269.98,0.25,0.02,10.205,-0.019,-0.031,1,3,727.27,0.03,-3.031,609.13,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,529.24,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.11,1081.2,2,0,0.08,0.08,721,10,0.12,0.08,72.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
72.74,APPROACH,ILS_TRACK,151.91,152,0.09,606.34,526.75,-8.27,6.53,9.48,270,-0.01,0.2252,0,12.814,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.092,0,269.99,-3.019,0,1,-3.11,0,0,-3.11,269.99,0.8133,-0.0003,-0.5818,-3.02,269.99,0.25,0.05,10.157,-0.015,-0.019,1,3,727.27,0.004,-3.019,606.62,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,526.75,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.07,1081.4,2,0,0.08,0.08,724,10,0.12,0.08,72.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
73.04,APPROACH,ILS_TRACK,151.91,152,0.09,603.86,524.26,-8.25,6.55,9.5,270,-0.011,0.2236,0,12.841,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.091,0,269.99,-3.094,0,1,-3.12,0,0,-3.15,269.99,0.8125,-0.0003,-0.5829,-3.09,269.99,0.26,0.08,10.11,-0.015,-0.094,1,3,727.27,0.087,-3.094,604.11,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,524.26,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.17,1081.6,2,0,0.08,0.08,727,10,0.12,0.08,73.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
73.34,APPROACH,ILS_TRACK,151.91,152,0.09,601.37,521.77,-8.33,6.52,9.52,270,-0.012,0.2221,0,12.87,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.092,0,269.99,-3.168,0,1,-3.15,0,0,-3.06,269.99,0.8117,-0.0002,-0.584,-3.17,269.99,0.26,0.1,10.062,-0.012,-0.168,1,3,727.27,0.173,-3.168,601.6,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,521.77,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.16,1081.79,2,0,0.08,0.08,730,10,0.12,0.08,73.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
73.64,APPROACH,ILS_TRACK,151.9,152,0.1,598.86,519.29,-8.32,6.47,9.44,270,-0.012,0.226,0,12.898,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.097,0,269.99,-3.047,0,1,-3.13,0,0,-3.01,269.99,0.8129,-0.0002,-0.5824,-3.05,269.99,0.26,0.11,10.014,-0.011,-0.047,1,3,727.27,0.018,-3.047,599.08,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,519.29,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.05,1081.96,2,0,0.08,0.08,733,10,0.12,0.08,73.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
73.94,APPROACH,ILS_TRACK,151.9,152,0.1,596.38,516.79,-8.26,6.51,9.46,270,-0.014,0.2274,0,12.927,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.098,0,269.98,-3.035,0,1,-3.11,0,0,-3.15,269.99,0.813,-0.0003,-0.5823,-3.04,269.98,0.26,0.14,9.966,-0.016,-0.035,1,3,727.27,-0.009,-3.035,596.57,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,516.79,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.07,1082.15,2,0,0.08,0.08,736,10,0.12,0.08,73.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
74.24,APPROACH,ILS_TRACK,151.9,152,0.1,593.9,514.3,-8.28,6.55,9.52,270,-0.014,0.224,0,12.956,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.095,0,269.99,-3.187,0,1,-3.14,0,0,-3.15,269.99,0.8114,-0.0002,-0.5845,-3.19,269.99,0.27,0.17,9.918,-0.01,-0.187,1,3,727.27,0.171,-3.187,594.06,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,514.3,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.36,1082.36,2,0,0.08,0.08,739,10,0.12,0.08,74.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
74.54,APPROACH,ILS_TRACK,151.9,152,0.1,591.39,511.81,-8.36,6.43,9.43,270,-0.014,0.2262,0,12.986,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.101,0,269.98,-3.071,0,1,-3.14,0,0,-3,269.98,0.8125,-0.0003,-0.5829,-3.07,269.98,0.27,0.16,9.87,-0.017,-0.071,1,3,727.27,0.028,-3.071,591.55,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,511.81,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.49,1082.54,2,0,0.08,0.08,742,10,0.12,0.08,74.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
74.84,APPROACH,ILS_TRACK,151.9,152,0.1,588.89,509.32,-8.27,6.48,9.43,270,-0.016,0.2287,0,13.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.101,0,269.98,-3.012,0,1,-3.11,0,0,-3.14,269.99,0.8131,-0.0004,-0.5821,-3.01,269.98,0.27,0.19,9.822,-0.018,-0.012,1,3,727.27,-0.057,-3.012,589.04,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,509.32,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.52,1082.72,2,0,0.08,0.08,745,10,0.12,0.08,74.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
75.14,APPROACH,ILS_TRACK,151.91,152,0.09,586.41,506.82,-8.34,6.51,9.51,270,-0.016,0.2229,0,13.045,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.095,0,269.99,-3.215,0,1,-3.15,0,0,-3.13,269.98,0.811,-0.0003,-0.5851,-3.21,269.99,0.28,0.21,9.774,-0.012,-0.215,1,3,727.27,0.19,-3.215,586.53,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,506.82,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.75,1082.95,2,0,0.08,0.08,748,10,0.12,0.08,75.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
75.44,APPROACH,ILS_TRACK,151.9,152,0.1,583.89,504.33,-8.35,6.4,9.38,270,-0.016,0.2283,0,13.076,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.103,0,269.99,-3.013,0,1,-3.14,0,0,-2.97,269.98,0.813,-0.0002,-0.5823,-3.01,269.99,0.28,0.2,9.726,-0.011,-0.013,1,3,727.27,-0.058,-3.013,584.02,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,504.33,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.78,1083.12,2,0,0.08,0.08,751,10,0.12,0.08,75.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
75.74,APPROACH,ILS_TRACK,151.9,152,0.1,581.41,501.82,-8.29,6.52,9.48,270,-0.017,0.2259,0,13.105,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.096,0,269.99,-3.095,0,1,-3.13,0,0,-3.22,269.99,0.8121,-0.0003,-0.5835,-3.09,269.99,0.28,0.23,9.678,-0.014,-0.095,1,3,727.27,0.032,-3.095,581.51,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,501.82,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.84,1083.33,2,0,0.08,0.08,754,10,0.12,0.08,75.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
76.04,APPROACH,ILS_TRACK,151.91,152,0.09,578.9,499.31,-8.41,6.46,9.49,270,-0.017,0.2237,0,13.134,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.095,0,269.98,-3.15,0,1,-3.17,0,0,-3.03,269.98,0.8115,-0.0003,-0.5844,-3.15,269.98,0.29,0.22,9.631,-0.016,-0.15,1,3,727.27,0.104,-3.15,579,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,499.31,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.02,1083.54,2,0,0.08,0.08,757,10,0.12,0.08,76.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
76.34,APPROACH,ILS_TRACK,151.9,152,0.1,576.39,496.82,-8.34,6.46,9.44,270,-0.018,0.2291,0,13.163,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.098,0,269.98,-2.996,0,1,-3.13,0,0,-3.04,269.99,0.813,-0.0003,-0.5823,-3,269.98,0.29,0.23,9.583,-0.017,0.004,1,3,727.27,-0.091,-2.996,576.49,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,496.82,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.96,1083.72,2,0,0.08,0.08,760,10,0.12,0.08,76.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
76.64,APPROACH,ILS_TRACK,151.91,152,0.09,573.89,494.31,-8.31,6.52,9.49,270,-0.017,0.2248,0,13.19,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.09,0,269.99,-3.097,0,1,-3.14,0,0,-3.17,269.98,0.8119,-0.0003,-0.5837,-3.1,269.99,0.29,0.24,9.535,-0.012,-0.097,1,3,727.27,0.029,-3.097,573.99,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,494.31,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.11,1083.95,2,0,0.08,0.08,763,10,0.12,0.08,76.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
76.94,APPROACH,ILS_TRACK,151.91,152,0.09,571.39,491.8,-8.38,6.49,9.51,270,-0.017,0.2225,0,13.217,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.086,0,269.99,-3.16,0,1,-3.17,0,0,-3.05,269.98,0.8112,-0.0002,-0.5847,-3.16,269.99,0.3,0.24,9.487,-0.011,-0.16,1,3,727.27,0.11,-3.16,571.48,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,491.8,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.11,1084.17,2,0,0.08,0.08,766,10,0.12,0.08,76.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.24,APPROACH,ILS_TRACK,151.92,152,0.08,568.87,489.3,-8.38,6.46,9.47,270,-0.018,0.225,0,13.243,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.085,0,269.98,-3.051,0,1,-3.15,0,0,-3.01,269.99,0.8123,-0.0004,-0.5832,-3.05,269.98,0.3,0.24,9.439,-0.019,-0.051,1,3,727.27,-0.025,-3.051,568.97,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,489.3,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.99,1084.37,2,0,0.08,0.08,769,10,0.12,0.08,77.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.54,APPROACH,ILS_TRACK,151.92,152,0.08,566.37,486.79,-8.33,6.49,9.46,270,-0.019,0.2267,0,13.267,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.914,0,-0.082,0,269.99,-3.014,0,1,-3.13,0,0,-3.1,269.98,0.8126,-0.0003,-0.5828,-3.01,269.99,0.3,0.24,9.391,-0.014,-0.014,1,3,727.27,-0.074,-3.014,566.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,486.79,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.87,1084.58,2,0,0.08,0.08,772,10,0.12,0.08,77.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
77.84,APPROACH,ILS_TRACK,151.92,152,0.08,563.87,484.28,-8.31,6.53,9.5,270,-0.019,0.2248,0,13.291,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.913,0,-0.077,0,269.98,-3.097,0,1,-3.14,0,0,-3.15,269.98,0.8117,-0.0003,-0.584,-3.1,269.98,0.31,0.25,9.343,-0.017,-0.097,1,3,727.27,0.026,-3.097,563.96,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,484.28,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.97,1084.8,2,0,0.08,0.08,775,10,0.12,0.08,77.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.14,APPROACH,ILS_TRACK,151.93,152,0.07,561.37,481.78,-8.37,6.5,9.51,270,-0.019,0.2232,0,13.314,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.073,0,269.98,-3.157,0,1,-3.16,0,0,-3.06,269.98,0.8111,-0.0003,-0.5849,-3.16,269.98,0.31,0.25,9.296,-0.018,-0.157,1,3,727.27,0.102,-3.157,561.45,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,481.78,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1085.02,2,0,0.08,0.08,778,10,0.12,0.08,78.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.44,APPROACH,ILS_TRACK,151.93,152,0.07,558.86,479.28,-8.39,6.47,9.48,270,-0.02,0.2252,0,13.336,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.072,0,269.98,-3.085,0,1,-3.15,0,0,-3.02,269.99,0.8118,-0.0003,-0.584,-3.09,269.98,0.32,0.25,9.248,-0.016,-0.085,1,3,727.27,0.013,-3.085,558.94,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,479.28,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.99,1085.22,2,0,0.08,0.08,781,10,0.12,0.08,78.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
78.74,APPROACH,ILS_TRACK,151.93,152,0.07,556.35,476.78,-8.34,6.47,9.46,270,-0.021,0.2247,0,13.356,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.067,0,269.98,-3.028,0,1,-3.14,0,0,-3.07,269.98,0.8123,-0.0003,-0.5832,-3.03,269.98,0.32,0.25,9.2,-0.017,-0.028,1,3,727.27,-0.06,-3.028,556.44,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,476.78,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.98,1085.44,2,0,0.08,0.08,784,10,0.12,0.08,78.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
79.04,APPROACH,ILS_TRACK,151.94,152,0.06,553.86,474.27,-8.31,6.5,9.48,270,-0.021,0.2248,0,13.374,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.062,0,269.98,-3.054,0,1,-3.13,0,0,-3.14,269.98,0.812,-0.0003,-0.5837,-3.05,269.98,0.32,0.26,9.152,-0.015,-0.054,1,3,727.27,-0.031,-3.054,553.93,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,474.27,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.82,1085.66,2,0,0.08,0.08,787,10,0.12,0.08,79.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
79.34,APPROACH,ILS_TRACK,151.94,152,0.06,551.36,471.77,-8.3,6.52,9.5,270,-0.021,0.2241,0,13.392,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.907,0,-0.057,0,269.99,-3.118,0,1,-3.13,0,0,-3.15,269.98,0.8113,-0.0003,-0.5846,-3.12,269.99,0.33,0.27,9.104,-0.015,-0.118,1,3,727.27,0.046,-3.118,551.42,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,471.77,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.85,1085.88,2,0,0.08,0.08,790,10,0.12,0.08,79.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
79.64,APPROACH,ILS_TRACK,151.95,152,0.05,548.86,469.27,-8.32,6.52,9.52,270,-0.021,0.2236,0,13.409,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.054,0,269.98,-3.161,0,1,-3.15,0,0,-3.1,269.98,0.8108,-0.0003,-0.5853,-3.16,269.98,0.33,0.27,9.056,-0.015,-0.161,1,3,727.27,0.099,-3.161,548.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,469.27,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.92,1086.09,2,0,0.08,0.08,793,10,0.12,0.08,79.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
79.94,APPROACH,ILS_TRACK,151.95,152,0.05,546.35,466.77,-8.38,6.46,9.47,270,-0.021,0.2242,0,13.425,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.052,0,269.98,-3.106,0,1,-3.15,0,0,-3.02,269.99,0.8113,-0.0004,-0.5846,-3.11,269.98,0.34,0.27,9.009,-0.018,-0.106,1,3,727.27,0.032,-3.106,546.41,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,466.77,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.98,1086.3,2,0,0.08,0.08,796,10,0.12,0.08,79.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
