t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
26.14,APPROACH,ILS_TRACK,150.52,152,1.48,465.13,385.32,-8.09,7.21,10.14,270,0.009,0.266,0,4.301,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.305,0,-1.47,0,270,-3.048,0,1,-3.07,0,0,-3.12,270,0.7131,0,-0.7011,-3.05,270,0.05,0.03,7.463,0,-0.048,1,3,649.6,0.048,-3.048,465.42,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,385.32,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.41,1088.86,2,0,0.08,0.08,259,10,0.12,0.08,26.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
26.44,APPROACH,ILS_TRACK,150.47,152,1.53,462.7,382.88,-8.08,7.23,10.17,270,0.008,0.2636,0,4.754,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.321,0,-1.525,0,270,-3.123,0,1,-3.08,0,0,-3.15,270,0.7121,0,-0.7021,-3.12,270,0.04,0.07,7.416,0.003,-0.123,1,3,649.6,0.128,-3.123,462.95,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,382.88,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.2,1088.84,2,0,0.08,0.08,262,10,0.12,0.08,26.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
26.74,APPROACH,ILS_TRACK,150.43,152,1.57,460.26,380.45,-8.13,7.22,10.2,270,0.009,0.2623,0,5.221,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.334,0,-1.572,0,270,-3.168,0,1,-3.1,0,0,-3.1,270,0.7115,0,-0.7027,-3.17,270,0.04,0.1,7.369,0.003,-0.168,1,3,649.6,0.173,-3.168,460.49,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,380.45,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.78,1088.85,2,0,0.08,0.08,265,10,0.12,0.08,26.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
27.04,APPROACH,ILS_TRACK,150.39,152,1.61,457.82,378.01,-8.17,7.18,10.17,270,0.009,0.2639,0,5.702,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.345,0,-1.613,0,270,-3.115,0,1,-3.1,0,0,-3.06,270,0.7121,-0.0001,-0.7021,-3.12,270,0.03,0.12,7.322,-0.003,-0.115,1,3,649.6,0.099,-3.115,458.02,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,378.01,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.16,1088.88,2,0,0.08,0.08,268,10,0.12,0.08,27.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
27.34,APPROACH,ILS_TRACK,150.35,152,1.65,455.38,375.58,-8.1,7.18,10.13,270,0.008,0.2669,0,6.192,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.355,0,-1.646,0,270,-3.051,0,1,-3.08,0,0,-3.1,270,0.7128,0,-0.7014,-3.05,270,0.03,0.15,7.275,0.004,-0.051,1,3,649.6,0.008,-3.051,455.56,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,375.58,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.41,1088.94,2,0,0.08,0.08,271,10,0.12,0.08,27.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
27.64,APPROACH,ILS_TRACK,150.33,152,1.67,452.94,373.13,-8.09,7.22,10.17,270,0.008,0.2646,0,6.689,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.36,0,-1.665,0,270,-3.145,0,1,-3.09,0,0,-3.18,270,0.7116,0,-0.7026,-3.14,270,0.02,0.18,7.228,0.004,-0.145,1,3,649.6,0.113,-3.145,453.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,373.13,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.67,1089.05,2,0,0.08,0.08,274,10,0.12,0.08,27.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
27.94,APPROACH,ILS_TRACK,150.32,152,1.68,450.5,370.69,-8.2,7.17,10.18,270,0.01,0.265,0,7.194,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.365,0,-1.683,0,270,-3.159,0,1,-3.12,0,0,-3.08,270.01,0.7114,0,-0.7028,-3.16,270,0.02,0.2,7.181,0.003,-0.159,1,3,649.6,0.125,-3.159,450.63,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,370.69,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.85,1089.19,2,0,0.08,0.08,277,10,0.12,0.08,27.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
28.24,APPROACH,ILS_TRACK,150.3,152,1.7,448.05,368.26,-8.14,7.16,10.13,270,0.01,0.2697,0,7.701,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.369,0,-1.697,0,270,-3.064,0,1,-3.09,0,0,-3.08,270,0.7125,0,-0.7017,-3.06,270,0.01,0.21,7.134,0.003,-0.064,1,3,649.6,-0.001,-3.064,448.16,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,368.26,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.87,1089.33,2,0,0.08,0.08,280,10,0.12,0.08,28.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
28.54,APPROACH,ILS_TRACK,150.3,152,1.7,445.61,365.81,-8.09,7.21,10.16,270,0.009,0.2697,0,8.21,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.369,0,-1.698,0,270,-3.1,0,1,-3.09,0,0,-3.19,270,0.712,0,-0.7022,-3.1,270,0.01,0.24,7.087,0.003,-0.1,1,3,649.6,0.034,-3.1,445.7,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,365.81,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.94,1089.52,2,0,0.08,0.08,283,10,0.12,0.08,28.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
28.84,APPROACH,ILS_TRACK,150.31,152,1.69,443.16,363.36,-8.21,7.17,10.18,270,0.011,0.2673,0,8.72,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.368,0,-1.694,0,270,-3.178,0,1,-3.13,0,0,-3.09,270,0.711,0,-0.7032,-3.18,270,0,0.25,7.04,0.004,-0.178,1,3,649.6,0.128,-3.178,443.24,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,363.36,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.06,1089.75,2,0,0.08,0.08,286,10,0.12,0.08,28.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.14,APPROACH,ILS_TRACK,150.31,152,1.69,440.71,360.92,-8.18,7.14,10.13,270,0.011,0.2711,0,9.227,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.367,0,-1.689,0,270,-3.083,0,1,-3.11,0,0,-3.06,270,0.7121,0,-0.7021,-3.08,270,0,0.26,6.993,0.004,-0.083,1,3,649.6,0.005,-3.083,440.77,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,360.92,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.9,1089.97,2,0,0.08,0.08,289,10,0.12,0.08,29.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.44,APPROACH,ILS_TRACK,150.33,152,1.67,438.26,358.47,-8.13,7.16,10.12,270,0.011,0.271,0,9.73,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.362,0,-1.672,0,270,-3.062,0,1,-3.09,0,0,-3.14,270,0.7123,0,-0.7019,-3.06,270,-0.01,0.28,6.946,0.001,-0.062,1,3,649.6,-0.027,-3.062,438.31,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,358.47,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.73,1090.24,2,0,0.08,0.08,292,10,0.12,0.08,29.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.74,APPROACH,ILS_TRACK,150.35,152,1.65,435.81,356.02,-8.12,7.17,10.14,270,0.01,0.2674,0,10.226,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.355,0,-1.646,0,270.01,-3.13,0,1,-3.1,0,0,-3.17,270,0.7114,0,-0.7028,-3.13,270.01,-0.01,0.29,6.899,0.005,-0.13,1,3,649.6,0.052,-3.13,435.85,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,356.02,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.48,1090.55,2,0,0.08,0.08,295,10,0.12,0.08,29.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.04,APPROACH,ILS_TRACK,150.39,152,1.61,433.36,353.57,-8.18,7.15,10.15,270,0.011,0.2645,0,10.715,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.346,0,-1.617,0,270,-3.171,0,1,-3.12,0,0,-3.11,270,0.7108,0,-0.7034,-3.17,270,-0.02,0.3,6.852,0.003,-0.171,1,3,649.6,0.101,-3.171,433.39,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,353.57,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.02,1090.88,2,0,0.08,0.08,298,10,0.12,0.08,30.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.34,APPROACH,ILS_TRACK,150.42,152,1.58,430.9,351.12,-8.22,7.12,10.13,270,0.011,0.2636,0,11.194,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.337,0,-1.582,0,270.01,-3.132,0,1,-3.12,0,0,-3.07,270.01,0.7113,0.0001,-0.7029,-3.13,270.01,-0.02,0.31,6.805,0.005,-0.132,1,3,649.6,0.05,-3.132,430.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,351.12,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.31,1091.23,2,0,0.08,0.08,301,10,0.12,0.08,30.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.64,APPROACH,ILS_TRACK,150.46,152,1.54,428.44,348.67,-8.18,7.1,10.08,270,0.011,0.2659,0,11.661,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.327,0,-1.546,0,270.01,-3.07,0,1,-3.1,0,0,-3.08,270,0.712,0.0001,-0.7022,-3.07,270.01,-0.03,0.31,6.758,0.007,-0.07,1,3,649.6,-0.029,-3.07,428.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,348.67,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.41,1091.59,2,0,0.08,0.08,304,10,0.12,0.08,30.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.94,APPROACH,ILS_TRACK,150.5,152,1.5,425.99,346.22,-8.14,7.12,10.08,270,0.011,0.2656,0,12.115,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.314,0,-1.502,0,270.01,-3.079,0,1,-3.09,0,0,-3.17,270,0.7118,0.0001,-0.7024,-3.08,270.01,-0.03,0.33,6.711,0.007,-0.079,1,3,649.6,-0.024,-3.079,426,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,346.22,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.51,1091.97,2,0,0.08,0.08,307,10,0.12,0.08,30.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.24,APPROACH,ILS_TRACK,150.55,152,1.45,423.55,343.75,-8.2,7.16,10.17,270,0.012,0.2617,0,12.556,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.3,0,-1.453,0,270.01,-3.225,0,1,-3.13,0,0,-3.16,270.01,0.7099,0.0001,-0.7043,-3.23,270.01,-0.04,0.34,6.664,0.006,-0.225,1,3,649.6,0.154,-3.225,423.53,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,343.75,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.62,1092.38,2,0,0.08,0.08,310,10,0.12,0.08,31.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.54,APPROACH,ILS_TRACK,150.58,152,1.42,421.06,341.32,-8.16,7,9.97,270,0.012,0.2725,0,12.986,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.292,0,-1.422,0,270.01,-3.008,0,1,-3.09,0,0,-3,270.01,0.7125,0.0001,-0.7016,-3.01,270.01,-0.04,0.32,6.617,0.007,-0.008,1,3,649.6,-0.111,-3.008,421.07,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,341.32,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.69,1092.72,2,0,0.08,0.08,313,10,0.12,0.08,31.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.84,APPROACH,ILS_TRACK,150.64,152,1.36,418.62,338.85,-8.17,7.07,10.06,270,0.011,0.2623,0,13.4,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.274,0,-1.359,0,270.01,-3.169,0,1,-3.11,0,0,-3.2,270,0.7105,0.0001,-0.7037,-3.17,270.01,-0.05,0.34,6.57,0.01,-0.169,1,3,649.6,0.083,-3.169,418.6,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,338.85,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.91,1093.18,2,0,0.08,0.08,316,10,0.12,0.08,31.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.14,APPROACH,ILS_TRACK,150.7,152,1.3,416.16,336.39,-8.22,7.06,10.07,270,0.012,0.2592,0,13.797,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.258,0,-1.303,0,270.01,-3.168,0,1,-3.13,0,0,-3.1,270.01,0.7105,0.0001,-0.7037,-3.17,270.01,-0.05,0.34,6.523,0.007,-0.168,1,3,649.6,0.082,-3.168,416.14,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,336.39,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.74,1093.63,2,0,0.08,0.08,319,10,0.12,0.08,32.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.44,APPROACH,ILS_TRACK,150.76,152,1.24,413.69,333.93,-8.25,7.02,10.04,270,0.012,0.2571,0,14.176,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.241,0,-1.242,0,270.01,-3.11,0,1,-3.13,0,0,-3.06,270.01,0.7111,0.0001,-0.7031,-3.11,270.01,-0.06,0.34,6.476,0.007,-0.11,1,3,649.6,0.01,-3.11,413.67,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,333.93,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.27,1094.08,2,0,0.08,0.08,322,10,0.12,0.08,32.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.74,APPROACH,ILS_TRACK,150.83,152,1.17,411.22,331.47,-8.22,7.01,10.01,270,0.012,0.255,0,14.535,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.223,0,-1.177,0,270.01,-3.071,0,1,-3.11,0,0,-3.08,270.01,0.7116,0.0001,-0.7026,-3.07,270.01,-0.06,0.34,6.429,0.008,-0.071,1,3,649.6,-0.039,-3.071,411.21,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,331.47,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.56,1094.56,2,0,0.08,0.08,325,10,0.12,0.08,32.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.04,APPROACH,ILS_TRACK,150.9,152,1.1,408.76,329.01,-8.21,7.02,10.01,270,0.011,0.2529,0,14.874,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.203,0,-1.108,0,270.01,-3.078,0,1,-3.11,0,0,-3.13,270.01,0.7114,0.0001,-0.7028,-3.08,270.01,-0.07,0.35,6.382,0.006,-0.078,1,3,649.6,-0.032,-3.078,408.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,329.01,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.65,1095.05,2,0,0.08,0.08,328,10,0.12,0.08,33.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.34,APPROACH,ILS_TRACK,150.96,152,1.04,406.29,326.55,-8.16,7.03,9.99,270,0.011,0.2545,0,15.193,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.185,0,-1.044,0,270.01,-3.065,0,1,-3.09,0,0,-3.15,270.01,0.7115,0.0001,-0.7027,-3.06,270.01,-0.07,0.35,6.335,0.008,-0.065,1,3,649.6,-0.051,-3.065,406.27,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,326.55,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.64,1095.52,2,0,0.08,0.08,331,10,0.12,0.08,33.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.64,APPROACH,ILS_TRACK,151.03,152,0.97,403.83,324.08,-8.19,7.03,10.03,270,0.012,0.2513,0,15.493,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.166,0,-0.976,0,270.01,-3.186,0,1,-3.12,0,0,-3.14,270.01,0.71,0.0001,-0.7042,-3.19,270.01,-0.08,0.36,6.287,0.009,-0.186,1,3,649.6,0.099,-3.186,403.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,324.08,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.8,1096.02,2,0,0.08,0.08,334,10,0.12,0.08,33.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.94,APPROACH,ILS_TRACK,151.09,152,0.91,401.35,321.62,-8.26,6.93,9.93,270,0.013,0.254,0,15.775,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.149,0,-0.917,0,270.01,-3.091,0,1,-3.12,0,0,-3.03,270.01,0.7111,0.0001,-0.7031,-3.09,270.01,-0.08,0.34,6.24,0.007,-0.091,1,3,649.6,-0.015,-3.091,401.33,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,321.62,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.91,1096.47,2,0,0.08,0.08,337,10,0.12,0.08,33.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.24,APPROACH,ILS_TRACK,151.15,152,0.85,398.88,319.16,-8.19,6.94,9.91,270,0.013,0.2538,0,16.035,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.13,0,-0.85,0,270.01,-3.049,0,1,-3.1,0,0,-3.12,270.01,0.7116,0.0001,-0.7026,-3.05,270.01,-0.09,0.35,6.193,0.011,-0.049,1,3,649.6,-0.07,-3.049,398.86,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,319.16,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.92,1096.95,2,0,0.08,0.08,340,10,0.12,0.08,34.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.54,APPROACH,ILS_TRACK,151.23,152,0.77,396.42,316.69,-8.18,6.97,9.94,270,0.013,0.2484,0,16.276,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.11,0,-0.777,0,270.01,-3.135,0,1,-3.11,0,0,-3.17,270.01,0.7104,0.0001,-0.7038,-3.14,270.01,-0.09,0.36,6.146,0.008,-0.135,1,3,649.6,0.035,-3.135,396.39,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,316.69,0,0,0,0,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.88,1097.46,2,0,0.08,0.08,343,10,0.12,0.08,34.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
