t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
36.92,APPROACH,ILS_TRACK,151.95,152,0.05,684.07,605.47,0.34,9.64,9.52,270,0.004,0.2676,0,15.742,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.905,0,-0.05,0,270,0,0,1,0.13,0,0,0,269.99,0.6462,0,-0.7631,0,270,0.14,-238.4,16.184,0.001,0,0,3,742.87,8.766,0,922.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,605.47,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.03,1075.71,2,0,0.08,0.08,367,10,0.12,0.08,36.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.22,APPROACH,ILS_TRACK,151.95,152,0.05,684.17,605.58,0.33,9.64,9.52,270,0.004,0.2704,0,15.757,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.054,0,270.01,0,0,1,0.13,0,0,0,269.99,0.6462,0.0001,-0.7632,0,270.01,0.13,-235.77,16.136,0.008,0,0,3,742.87,8.759,0,919.93,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,605.58,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.16,1075.69,2,0,0.08,0.08,370,10,0.12,0.08,37.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.52,APPROACH,ILS_TRACK,151.94,152,0.06,684.27,605.68,0.34,9.64,9.52,270,0.003,0.2733,0,15.774,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.059,0,270,0,0,1,0.13,0,0,0,270,0.6461,0,-0.7632,0,270,0.13,-233.15,16.088,0.001,0,0,3,742.87,8.768,0,917.41,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,605.68,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.7,1075.66,2,0,0.08,0.08,373,10,0.12,0.08,37.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.82,APPROACH,ILS_TRACK,151.93,152,0.07,684.38,605.78,0.34,9.64,9.52,270,0.004,0.276,0,15.793,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.066,0,269.99,0,0,1,0.13,0,0,0,270,0.6461,-0.0002,-0.7633,0,269.99,0.14,-230.52,16.039,-0.01,0,0,3,742.87,8.77,0,914.88,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,605.78,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.58,1075.62,2,0,0.08,0.08,376,10,0.12,0.08,37.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.12,APPROACH,ILS_TRACK,151.92,152,0.08,684.48,605.88,0.33,9.64,9.53,270,0.003,0.28,0,15.815,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.912,0,-0.076,0,270,0,0,1,0.12,0,0,0,269.99,0.646,0,-0.7633,0,270,0.13,-227.89,15.991,0.001,0,0,3,742.87,8.759,0,912.35,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,605.88,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.7,1075.57,2,0,0.08,0.08,379,10,0.12,0.08,38.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.42,APPROACH,ILS_TRACK,151.91,152,0.09,684.58,605.98,0.34,9.65,9.53,270,0.003,0.2817,0,15.84,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.085,0,270,0,0,1,0.13,0,0,0,270,0.6459,-0.0001,-0.7634,0,270,0.13,-225.26,15.943,-0.003,0,0,3,742.87,8.781,0,909.82,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,605.98,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.05,1075.52,2,0,0.08,0.08,382,10,0.12,0.08,38.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.72,APPROACH,ILS_TRACK,151.91,152,0.09,684.68,606.08,0.34,9.65,9.52,270,0.002,0.2816,0,15.867,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.092,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6459,-0.0002,-0.7634,0,269.99,0.13,-222.63,15.895,-0.009,0,0,3,742.87,8.762,0,907.3,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.08,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.45,1075.49,2,0,0.08,0.08,385,10,0.12,0.08,38.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.02,APPROACH,ILS_TRACK,151.9,152,0.1,684.78,606.18,0.32,9.63,9.51,270,0.001,0.2816,0,15.895,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.098,0,270,0,0,1,0.13,0,0,0,270,0.6458,0,-0.7635,0,270,0.13,-220.01,15.847,0,0,0,3,742.87,8.731,0,904.77,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.18,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.81,1075.46,2,0,0.08,0.08,388,10,0.12,0.08,39.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.32,APPROACH,ILS_TRACK,151.9,152,0.1,684.88,606.28,0.35,9.65,9.53,270,0.001,0.2823,0,15.926,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.103,0,270,0,0,1,0.13,0,0,0,269.99,0.6457,-0.0001,-0.7636,0,270,0.13,-217.38,15.798,-0.004,0,0,3,742.87,8.777,0,902.24,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.28,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.15,1075.42,2,0,0.08,0.08,391,10,0.12,0.08,39.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.62,APPROACH,ILS_TRACK,151.89,152,0.11,684.98,606.38,0.34,9.65,9.52,270,0,0.2811,0,15.958,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.107,0,269.99,0,0,1,0.13,0,0,0,270,0.6457,-0.0002,-0.7636,0,269.99,0.13,-214.75,15.75,-0.011,0,0,3,742.87,8.767,0,899.72,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.38,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.51,1075.4,2,0,0.08,0.08,394,10,0.12,0.08,39.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.92,APPROACH,ILS_TRACK,151.89,152,0.11,685.08,606.48,0.35,9.65,9.52,270,-0.001,0.2807,0,15.99,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.109,0,270,0,0,1,0.13,0,0,0,269.99,0.6456,-0.0001,-0.7637,0,270,0.13,-212.12,15.702,-0.003,0,0,3,742.87,8.751,0,897.19,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.48,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.78,1075.38,2,0,0.08,0.08,397,10,0.12,0.08,39.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.22,APPROACH,ILS_TRACK,151.89,152,0.11,685.19,606.59,0.35,9.65,9.53,270,-0.001,0.2808,0,16.024,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.112,0,269.99,0,0,1,0.12,0,0,0,270,0.6456,-0.0002,-0.7637,0,269.99,0.13,-209.49,15.654,-0.012,0,0,3,742.87,8.769,0,894.66,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.59,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.02,1075.36,2,0,0.08,0.08,400,10,0.12,0.08,40.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.52,APPROACH,ILS_TRACK,151.88,152,0.12,685.29,606.69,0.35,9.65,9.52,270,-0.002,0.2812,0,16.058,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.115,0,269.99,0,0,1,0.13,0,0,0,270,0.6455,-0.0002,-0.7638,0,269.99,0.13,-206.86,15.605,-0.01,0,0,3,742.87,8.756,0,892.14,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.69,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.26,1075.34,2,0,0.08,0.08,403,10,0.12,0.08,40.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.82,APPROACH,ILS_TRACK,151.88,152,0.12,685.39,606.79,0.33,9.64,9.52,270,-0.004,0.2801,0,16.093,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.116,0,269.99,0,0,1,0.13,0,0,0,270,0.6454,-0.0001,-0.7638,0,269.99,0.13,-204.24,15.557,-0.006,0,0,3,742.87,8.751,0,889.61,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.79,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.5,1075.34,2,0,0.08,0.08,406,10,0.12,0.08,40.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
41.12,APPROACH,ILS_TRACK,151.89,152,0.11,685.49,606.89,0.33,9.64,9.52,270,-0.005,0.2782,0,16.127,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.923,0,-0.113,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6454,-0.0001,-0.7639,0,269.99,0.13,-201.61,15.509,-0.006,0,0,3,742.87,8.753,0,887.08,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.89,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.63,1075.34,2,0,0.08,0.08,409,10,0.12,0.08,41.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
41.42,APPROACH,ILS_TRACK,151.89,152,0.11,685.59,606.99,0.34,9.64,9.52,270,-0.006,0.2775,0,16.16,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.111,0,270,0,0,1,0.13,0,0,0,270,0.6453,0,-0.7639,0,270,0.13,-198.98,15.461,-0.001,0,0,3,742.87,8.765,0,884.56,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,606.99,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.65,1075.34,2,0,0.08,0.08,412,10,0.12,0.08,41.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
41.72,APPROACH,ILS_TRACK,151.89,152,0.11,685.69,607.09,0.34,9.64,9.53,270,-0.006,0.2772,0,16.193,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.108,0,270,0,0,1,0.12,0,0,0,269.99,0.6453,0,-0.764,0,270,0.13,-196.35,15.413,0,0,0,3,742.87,8.769,0,882.03,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.09,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.61,1075.34,2,0,0.08,0.08,415,10,0.12,0.08,41.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
42.02,APPROACH,ILS_TRACK,151.89,152,0.11,685.79,607.19,0.34,9.64,9.51,270,-0.006,0.2789,0,16.225,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.108,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6452,-0.0001,-0.764,0,269.99,0.13,-193.73,15.364,-0.005,0,0,3,742.87,8.737,0,879.5,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.19,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.59,1075.34,2,0,0.08,0.08,418,10,0.12,0.08,42.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
42.32,APPROACH,ILS_TRACK,151.89,152,0.11,685.89,607.29,0.34,9.64,9.51,270,-0.005,0.2804,0,16.258,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.108,0,270,0,0,1,0.13,0,0,0,270,0.6451,-0.0001,-0.7641,0,270,0.13,-191.1,15.316,-0.004,0,0,3,742.87,8.757,0,876.98,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.29,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.69,1075.33,2,0,0.08,0.08,421,10,0.12,0.08,42.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
42.62,APPROACH,ILS_TRACK,151.89,152,0.11,685.99,607.39,0.34,9.64,9.52,270,-0.005,0.28,0,16.29,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.106,0,269.99,0,0,1,0.12,0,0,0,269.99,0.6451,-0.0001,-0.7641,0,269.99,0.13,-188.47,15.268,-0.007,0,0,3,742.87,8.775,0,874.45,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.39,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.84,1075.33,2,0,0.08,0.08,424,10,0.12,0.08,42.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
42.92,APPROACH,ILS_TRACK,151.89,152,0.11,686.09,607.5,0.33,9.64,9.52,270,-0.005,0.2804,0,16.321,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.105,0,270,0,0,1,0.12,0,0,0,269.99,0.645,0,-0.7642,0,270,0.13,-185.84,15.22,-0.002,0,0,3,742.87,8.756,0,871.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.5,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.98,1075.32,2,0,0.08,0.08,427,10,0.12,0.08,42.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
43.22,APPROACH,ILS_TRACK,151.9,152,0.1,686.19,607.6,0.36,9.64,9.51,270,-0.005,0.2805,0,16.353,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.104,0,269.99,0,0,1,0.13,0,0,0,270,0.6449,-0.0002,-0.7642,0,269.99,0.13,-183.21,15.172,-0.01,0,0,3,742.87,8.774,0,869.4,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.6,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.13,1075.32,2,0,0.08,0.08,430,10,0.12,0.08,43.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
43.52,APPROACH,ILS_TRACK,151.9,152,0.1,686.3,607.7,0.35,9.64,9.51,270,-0.005,0.2806,0,16.384,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.103,0,269.99,0,0,1,0.13,0,0,0,270,0.6449,-0.0002,-0.7643,0,269.99,0.13,-180.59,15.123,-0.009,0,0,3,742.87,8.776,0,866.87,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.7,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.3,1075.32,2,0,0.08,0.08,433,10,0.12,0.08,43.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
43.82,APPROACH,ILS_TRACK,151.9,152,0.1,686.4,607.8,0.33,9.63,9.51,270,-0.006,0.2805,0,16.414,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.1,0,270,0,0,1,0.13,0,0,0,269.99,0.6448,0,-0.7643,0,270,0.13,-177.96,15.075,-0.002,0,0,3,742.87,8.738,0,864.34,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.8,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.43,1075.32,2,0,0.08,0.08,436,10,0.12,0.08,43.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
44.12,APPROACH,ILS_TRACK,151.9,152,0.1,686.5,607.9,0.34,9.64,9.52,270,-0.006,0.2791,0,16.443,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.096,0,269.99,0,0,1,0.12,0,0,0,269.99,0.6448,-0.0001,-0.7644,0,269.99,0.13,-175.33,15.027,-0.007,0,0,3,742.87,8.797,0,861.82,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,607.9,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.55,1075.33,2,0,0.08,0.08,439,10,0.12,0.08,44.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
44.42,APPROACH,ILS_TRACK,151.91,152,0.09,686.6,608,0.34,9.64,9.52,270,-0.007,0.279,0,16.471,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.092,0,269.99,0,0,1,0.12,0,0,0,269.99,0.6447,-0.0001,-0.7644,0,269.99,0.13,-172.7,14.979,-0.008,0,0,3,742.87,8.8,0,859.29,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.6,1075.34,2,0,0.08,0.08,442,10,0.12,0.08,44.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
44.72,APPROACH,ILS_TRACK,151.91,152,0.09,686.7,608.11,0.34,9.62,9.5,270,-0.006,0.2784,0,16.498,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.088,0,269.99,0,0,1,0.13,0,0,0,269.99,0.6446,-0.0002,-0.7645,0,269.99,0.14,-170.08,14.93,-0.01,0,0,3,742.87,8.753,0,856.76,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,608.11,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.64,1075.35,2,0,0.08,0.08,445,10,0.12,0.08,44.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
45.02,APPROACH,ILS_TRACK,151.92,152,0.08,686.8,608.21,0.34,9.62,9.5,270,-0.007,0.2784,0,16.523,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.914,0,-0.083,0,270,0,0,1,0.13,0,0,0,269.99,0.6446,-0.0001,-0.7645,0,270,0.13,-167.45,14.882,-0.004,0,0,3,742.87,8.751,0,854.23,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,608.21,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.58,1075.36,2,0,0.08,0.08,448,10,0.12,0.08,45.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
45.32,APPROACH,ILS_TRACK,151.92,152,0.08,686.9,608.31,0.32,9.62,9.51,270,-0.006,0.2789,0,16.547,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.913,0,-0.079,0,270,0,0,1,0.12,0,0,0,269.99,0.6445,-0.0001,-0.7646,0,270,0.13,-164.82,14.834,-0.004,0,0,3,742.87,8.756,0,851.71,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,608.31,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.55,1075.37,2,0,0.08,0.08,451,10,0.12,0.08,45.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
45.62,APPROACH,ILS_TRACK,151.93,152,0.07,687,608.41,0.34,9.63,9.5,270,-0.007,0.279,0,16.57,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.912,0,-0.075,0,270,0,0,1,0.13,0,0,0,269.99,0.6445,-0.0001,-0.7646,0,270,0.13,-162.19,14.786,-0.004,0,0,3,742.87,8.75,0,849.18,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,608.41,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.57,1075.38,2,0,0.08,0.08,454,10,0.12,0.08,45.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
