t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
85.98,APPROACH,ILS_TRACK,151.95,152,0.05,509.65,430.07,-8.36,6.46,9.48,270,0.016,0.2194,0,13.235,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.055,0,270.01,-3.133,0,1,-3.15,0,0,-3.05,270.01,0.9973,0.0001,-0.0735,-3.13,270.01,-0.24,0.29,8.308,0.011,-0.133,1,3,741.67,0.059,-3.133,509.7,0,0,0,,0,0,0,0,0,0,0,0,430.07,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.43,1089.21,2,0,0.08,0.08,856,10,0.12,0.08,85.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
86.28,APPROACH,ILS_TRACK,151.95,152,0.05,507.16,427.58,-8.35,6.45,9.46,270,0.016,0.2211,0,13.251,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.052,0,270.01,-3.093,0,1,-3.14,0,0,-3.04,270.01,0.9973,0.0001,-0.0728,-3.09,270.01,-0.24,0.29,8.26,0.01,-0.093,1,3,741.67,0.008,-3.093,507.2,0,0,0,,0,0,0,0,0,0,0,0,427.58,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.08,1089.43,2,0,0.08,0.08,859,10,0.12,0.08,86.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
86.58,APPROACH,ILS_TRACK,151.95,152,0.05,504.66,425.08,-8.33,6.45,9.44,270,0.016,0.2204,0,13.265,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.904,0,-0.046,0,270.01,-3.06,0,1,-3.13,0,0,-3.07,270.01,0.9974,0.0002,-0.0724,-3.06,270.01,-0.25,0.29,8.213,0.014,-0.06,1,3,741.67,-0.033,-3.06,504.7,0,0,0,,0,0,0,0,0,0,0,0,425.08,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.84,1089.65,2,0,0.08,0.08,862,10,0.12,0.08,86.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
86.88,APPROACH,ILS_TRACK,151.96,152,0.04,502.16,422.59,-8.31,6.44,9.42,270,0.016,0.2208,0,13.277,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.902,0,-0.041,0,270.01,-3.045,0,1,-3.12,0,0,-3.09,270.01,0.9974,0.0002,-0.0722,-3.05,270.01,-0.25,0.29,8.165,0.013,-0.045,1,3,741.67,-0.053,-3.045,502.2,0,0,0,,0,0,0,0,0,0,0,0,422.59,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.54,1089.87,2,0,0.08,0.08,865,10,0.12,0.08,86.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
87.18,APPROACH,ILS_TRACK,151.96,152,0.04,499.67,420.1,-8.28,6.46,9.43,270,0.015,0.2222,0,13.289,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.901,0,-0.037,0,270.01,-3.062,0,1,-3.12,0,0,-3.15,270.01,0.9974,0.0002,-0.0725,-3.06,270.01,-0.25,0.3,8.117,0.013,-0.062,1,3,741.67,-0.036,-3.062,499.7,0,0,0,,0,0,0,0,0,0,0,0,420.1,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.36,1090.09,2,0,0.08,0.08,868,10,0.12,0.08,87.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
87.48,APPROACH,ILS_TRACK,151.96,152,0.04,497.17,417.6,-8.27,6.48,9.45,270,0.015,0.2226,0,13.299,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.901,0,-0.035,0,270.01,-3.114,0,1,-3.12,0,0,-3.16,270.02,0.9973,0.0002,-0.0735,-3.11,270.01,-0.26,0.31,8.07,0.013,-0.114,1,3,741.67,0.027,-3.114,497.2,0,0,0,,0,0,0,0,0,0,0,0,417.6,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.37,1090.3,2,0,0.08,0.08,871,10,0.12,0.08,87.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
87.78,APPROACH,ILS_TRACK,151.97,152,0.03,494.68,415.11,-8.32,6.45,9.46,270,0.017,0.222,0,13.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.033,0,270.01,-3.167,0,1,-3.14,0,0,-3.09,270.01,0.9972,0.0001,-0.0745,-3.17,270.01,-0.26,0.31,8.022,0.011,-0.167,1,3,741.67,0.093,-3.167,494.7,0,0,0,,0,0,0,0,0,0,0,0,415.11,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.51,1090.51,2,0,0.08,0.08,874,10,0.12,0.08,87.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
88.08,APPROACH,ILS_TRACK,151.97,152,0.03,492.18,412.62,-8.36,6.41,9.42,270,0.019,0.2218,0,13.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.031,0,270.01,-3.105,0,1,-3.14,0,0,-3.04,270.01,0.9973,0.0002,-0.0735,-3.1,270.01,-0.27,0.3,7.974,0.013,-0.105,1,3,741.67,0.017,-3.105,492.21,0,0,0,,0,0,0,0,0,0,0,0,412.62,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.57,1090.72,2,0,0.08,0.08,877,10,0.12,0.08,88.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
88.38,APPROACH,ILS_TRACK,151.97,152,0.03,489.68,410.12,-8.31,6.41,9.4,270,0.018,0.2214,0,13.328,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.898,0,-0.026,0,270.02,-3.043,0,1,-3.12,0,0,-3.09,270.02,0.9974,0.0003,-0.0725,-3.04,270.02,-0.27,0.31,7.927,0.018,-0.043,1,3,741.67,-0.061,-3.043,489.71,0,0,0,,0,0,0,0,0,0,0,0,410.12,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.47,1090.94,2,0,0.08,0.08,880,10,0.12,0.08,88.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
88.68,APPROACH,ILS_TRACK,151.98,152,0.02,487.19,407.63,-8.28,6.45,9.43,270,0.018,0.2219,0,13.334,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.897,0,-0.021,0,270.01,-3.076,0,1,-3.12,0,0,-3.17,270.02,0.9973,0.0002,-0.0732,-3.08,270.01,-0.28,0.32,7.879,0.014,-0.076,1,3,741.67,-0.025,-3.076,487.21,0,0,0,,0,0,0,0,0,0,0,0,407.63,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.33,1091.16,2,0,0.08,0.08,883,10,0.12,0.08,88.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
88.98,APPROACH,ILS_TRACK,151.98,152,0.02,484.7,405.13,-8.3,6.47,9.47,270,0.018,0.2207,0,13.34,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.018,0,270.01,-3.176,0,1,-3.14,0,0,-3.13,270.01,0.9972,0.0001,-0.075,-3.18,270.01,-0.28,0.32,7.831,0.011,-0.176,1,3,741.67,0.099,-3.176,484.71,0,0,0,,0,0,0,0,0,0,0,0,405.13,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.37,1091.38,2,0,0.08,0.08,886,10,0.12,0.08,88.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
89.28,APPROACH,ILS_TRACK,151.98,152,0.02,482.2,402.64,-8.37,6.41,9.43,270,0.021,0.2229,0,13.347,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.897,0,-0.02,0,270.01,-3.125,0,1,-3.15,0,0,-3.04,270.02,0.9972,0.0002,-0.0742,-3.12,270.01,-0.28,0.31,7.784,0.014,-0.125,1,3,741.67,0.038,-3.125,482.22,0,0,0,,0,0,0,0,0,0,0,0,402.64,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.44,1091.57,2,0,0.08,0.08,889,10,0.12,0.08,89.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
89.58,APPROACH,ILS_TRACK,151.98,152,0.02,479.7,400.14,-8.33,6.41,9.4,270,0.019,0.2248,0,13.352,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.02,0,270.01,-3.05,0,1,-3.13,0,0,-3.06,270.01,0.9973,0.0002,-0.073,-3.05,270.01,-0.29,0.32,7.736,0.013,-0.05,1,3,741.67,-0.056,-3.05,479.72,0,0,0,,0,0,0,0,0,0,0,0,400.14,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.53,1091.77,2,0,0.08,0.08,892,10,0.12,0.08,89.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
89.88,APPROACH,ILS_TRACK,151.98,152,0.02,477.21,397.65,-8.31,6.44,9.42,270,0.018,0.2238,0,13.357,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.016,0,270.01,-3.058,0,1,-3.12,0,0,-3.13,270.02,0.9973,0.0002,-0.0732,-3.06,270.01,-0.29,0.32,7.688,0.014,-0.058,1,3,741.67,-0.049,-3.058,477.22,0,0,0,,0,0,0,0,0,0,0,0,397.65,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.71,1091.99,2,0,0.08,0.08,895,10,0.12,0.08,89.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.18,APPROACH,ILS_TRACK,151.99,152,0.01,474.72,395.15,-8.29,6.45,9.43,270,0.018,0.2225,0,13.361,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.012,0,270.01,-3.065,0,1,-3.12,0,0,-3.14,270.01,0.9973,0.0002,-0.0734,-3.07,270.01,-0.29,0.33,7.641,0.014,-0.065,1,3,741.67,-0.041,-3.065,474.73,0,0,0,,0,0,0,0,0,0,0,0,395.15,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.81,1092.21,2,0,0.08,0.08,898,10,0.12,0.08,90.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.48,APPROACH,ILS_TRACK,151.99,152,0.01,472.23,392.66,-8.26,6.46,9.43,270,0.018,0.2217,0,13.363,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.007,0,270.01,-3.099,0,1,-3.12,0,0,-3.17,270.01,0.9973,0.0002,-0.0741,-3.1,270.01,-0.3,0.33,7.593,0.014,-0.099,1,3,741.67,0,-3.099,472.23,0,0,0,,0,0,0,0,0,0,0,0,392.66,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.8,1092.43,2,0,0.08,0.08,901,10,0.12,0.08,90.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.78,APPROACH,ILS_TRACK,152,152,0,469.73,390.16,-8.33,6.43,9.44,270,0.019,0.2202,0,13.366,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270.02,-3.181,0,1,-3.15,0,0,-3.08,270.02,0.9971,0.0002,-0.0756,-3.18,270.02,-0.3,0.33,7.546,0.015,-0.181,1,3,741.67,0.104,-3.181,469.74,0,0,0,,0,0,0,0,0,0,0,0,390.16,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.86,1092.65,2,0,0.08,0.08,904,10,0.12,0.08,90.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.08,APPROACH,ILS_TRACK,152,152,0,467.23,387.67,-8.35,6.39,9.4,270,0.021,0.2215,0,13.368,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270.01,-3.092,0,1,-3.14,0,0,-3.03,270.01,0.9973,0.0002,-0.0741,-3.09,270.01,-0.3,0.32,7.498,0.014,-0.092,1,3,741.67,-0.005,-3.092,467.24,0,0,0,,0,0,0,0,0,0,0,0,387.67,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.8,1092.85,2,0,0.08,0.08,907,10,0.12,0.08,91.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.38,APPROACH,ILS_TRACK,152,152,0,464.74,385.18,-8.3,6.41,9.39,270,0.021,0.2204,0,13.367,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0.001,0,270.01,-3.039,0,1,-3.12,0,0,-3.1,270.01,0.9973,0.0002,-0.0733,-3.04,270.01,-0.31,0.32,7.45,0.014,-0.039,1,3,741.67,-0.072,-3.039,464.75,0,0,0,,0,0,0,0,0,0,0,0,385.18,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.64,1093.08,2,0,0.08,0.08,910,10,0.12,0.08,91.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.68,APPROACH,ILS_TRACK,152.01,152,-0.01,462.25,382.69,-8.27,6.44,9.41,270,0.019,0.2203,0,13.366,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.006,0,270.02,-3.071,0,1,-3.11,0,0,-3.17,270.01,0.9973,0.0003,-0.0739,-3.07,270.02,-0.31,0.33,7.403,0.02,-0.071,1,3,741.67,-0.036,-3.071,462.25,0,0,0,,0,0,0,0,0,0,0,0,382.69,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.4,1093.3,2,0,0.08,0.08,913,10,0.12,0.08,91.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.98,APPROACH,ILS_TRACK,152.01,152,-0.01,459.76,380.19,-8.33,6.43,9.45,270,0.02,0.2185,0,13.364,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,270.01,-3.187,0,1,-3.15,0,0,-3.1,270.02,0.9971,0.0002,-0.076,-3.19,270.01,-0.31,0.33,7.355,0.015,-0.187,1,3,741.67,0.11,-3.187,459.76,0,0,0,,0,0,0,0,0,0,0,0,380.19,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.35,1093.52,2,0,0.08,0.08,916,10,0.12,0.08,91.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.28,APPROACH,ILS_TRACK,152.01,152,-0.01,457.25,377.7,-8.37,6.38,9.41,270,0.021,0.2209,0,13.361,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.009,0,270.01,-3.085,0,1,-3.14,0,0,-3.02,270.02,0.9972,0.0002,-0.0743,-3.08,270.01,-0.32,0.32,7.308,0.014,-0.085,1,3,741.67,-0.013,-3.085,457.27,0,0,0,,0,0,0,0,0,0,0,0,377.7,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.22,1093.72,2,0,0.08,0.08,919,10,0.12,0.08,92.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.58,APPROACH,ILS_TRACK,152,152,0,454.76,375.2,-8.26,6.44,9.4,270,0.019,0.2293,0,13.359,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.002,0,270.02,-2.995,0,1,-3.11,0,0,-3.13,270.02,0.9973,0.0003,-0.0728,-3,270.02,-0.32,0.33,7.26,0.017,0.005,1,3,741.67,-0.129,-2.995,454.77,0,0,0,,0,0,0,0,0,0,0,0,375.2,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.17,1093.88,2,0,0.08,0.08,922,10,0.12,0.08,92.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.88,APPROACH,ILS_TRACK,152,152,0,452.27,372.7,-8.33,6.43,9.45,270,0.02,0.2239,0,13.359,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.004,0,270.02,-3.191,0,1,-3.15,0,0,-3.1,270.02,0.9971,0.0003,-0.0763,-3.19,270.02,-0.33,0.32,7.212,0.018,-0.191,1,3,741.67,0.118,-3.191,452.28,0,0,0,,0,0,0,0,0,0,0,0,372.7,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.69,1094.1,2,0,0.08,0.08,925,10,0.12,0.08,92.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.18,APPROACH,ILS_TRACK,152,152,0,449.75,370.22,-8.35,6.33,9.33,270,0.022,0.2261,0,13.359,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,270.01,-3.017,0,1,-3.13,0,0,-2.97,270.02,0.9973,0.0002,-0.0733,-3.02,270.01,-0.33,0.3,7.165,0.012,-0.017,1,3,741.67,-0.09,-3.017,449.79,0,0,0,,0,0,0,0,0,0,0,0,370.22,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.99,1094.29,2,0,0.08,0.08,928,10,0.12,0.08,93.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.48,APPROACH,ILS_TRACK,152.01,152,-0.01,447.27,367.71,-8.3,6.42,9.41,270,0.02,0.2222,0,13.357,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.006,0,270.01,-3.055,0,1,-3.13,0,0,-3.16,270.02,0.9973,0.0002,-0.0741,-3.06,270.01,-0.33,0.31,7.117,0.013,-0.055,1,3,741.67,-0.047,-3.055,447.29,0,0,0,,0,0,0,0,0,0,0,0,367.71,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.1,1094.52,2,0,0.08,0.08,931,10,0.12,0.08,93.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.78,APPROACH,ILS_TRACK,152.01,152,-0.01,444.78,365.21,-8.3,6.44,9.44,270,0.02,0.2182,0,13.354,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270.02,-3.1,0,1,-3.13,0,0,-3.13,270.02,0.9972,0.0002,-0.0749,-3.1,270.02,-0.33,0.31,7.07,0.016,-0.1,1,3,741.67,0.009,-3.1,444.8,0,0,0,,0,0,0,0,0,0,0,0,365.21,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.18,1094.75,2,0,0.08,0.08,934,10,0.12,0.08,93.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.08,APPROACH,ILS_TRACK,152.02,152,-0.02,442.28,362.71,-8.3,6.45,9.44,270,0.019,0.2168,0,13.349,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,270.02,-3.092,0,1,-3.13,0,0,-3.12,270.02,0.9972,0.0002,-0.0749,-3.09,270.02,-0.34,0.31,7.022,0.016,-0.092,1,3,741.67,0.001,-3.092,442.31,0,0,0,,0,0,0,0,0,0,0,0,362.71,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.8,1094.98,2,0,0.08,0.08,937,10,0.12,0.08,94.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.38,APPROACH,ILS_TRACK,152.02,152,-0.02,439.81,360.21,-8.33,6.53,9.55,270,0.02,0.217,0,13.343,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.023,0,270.01,-3.222,0,1,-3.15,0,0,-3.14,270.02,0.997,0.0002,-0.0772,-3.22,270.01,-0.34,0.32,6.975,0.015,-0.222,1,3,741.67,0.158,-3.222,439.82,0,0,0,,0,0,0,0,0,0,0,0,360.21,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.35,1095.2,2,0,0.08,0.08,940,10,0.12,0.08,94.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.68,APPROACH,ILS_TRACK,152,152,0,437.27,357.74,-8.27,6.36,9.33,270,0.02,0.2341,0,13.341,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,270.02,-2.932,0,1,-3.11,0,0,-2.93,270.02,0.9974,0.0002,-0.0722,-2.93,270.02,-0.34,0.28,6.927,0.016,0.068,1,3,741.67,-0.192,-2.932,437.33,0,0,0,,0,0,0,0,0,0,0,0,357.74,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.34,1095.31,2,0,0.08,0.08,943,10,0.12,0.08,94.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
