t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
109.84,APPROACH,ILS_TRACK,152.01,152,-0.01,669.39,589.62,-8.4,7.1,10.1,270,-0.019,0.2385,0,14.228,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.99,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1158,-0.0003,0.9933,-3.17,269.98,0.41,0.57,11.354,-0.015,-0.172,1,3,1338.71,0,-3.172,669.32,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.77,1078.9,2,0,0.15,0.15,827,6.67,0.15,0.15,109.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
110.14,APPROACH,ILS_TRACK,152.01,152,-0.01,666.87,587.1,-8.4,7.1,10.1,270,-0.018,0.2384,0,14.225,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.99,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1159,-0.0003,0.9933,-3.17,269.99,0.41,0.57,11.306,-0.014,-0.172,1,3,1338.71,0,-3.172,666.8,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.77,1079.1,2,0,0.15,0.15,829,6.67,0.15,0.15,110.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
110.44,APPROACH,ILS_TRACK,152.01,152,-0.01,664.35,584.58,-8.4,7.1,10.1,270,-0.019,0.2384,0,14.222,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.116,-0.0003,0.9933,-3.17,269.98,0.41,0.57,11.258,-0.016,-0.172,1,3,1338.71,0,-3.172,664.28,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.76,1079.29,2,0,0.15,0.15,831,6.67,0.15,0.15,110.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
110.74,APPROACH,ILS_TRACK,152.01,152,-0.01,661.83,582.06,-8.4,7.1,10.1,269.99,-0.02,0.2383,0,14.219,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.99,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1161,-0.0003,0.9932,-3.17,269.99,0.4,0.57,11.21,-0.013,-0.172,1,3,1338.71,0,-3.172,661.76,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.76,1079.48,2,0,0.15,0.15,833,6.67,0.15,0.15,110.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
111.04,APPROACH,ILS_TRACK,152.01,152,-0.01,659.31,579.54,-8.4,7.1,10.1,269.99,-0.02,0.2383,0,14.216,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1161,-0.0003,0.9932,-3.17,269.98,0.4,0.57,11.162,-0.016,-0.172,1,3,1338.71,0,-3.172,659.24,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.75,1079.68,2,0,0.15,0.15,835,6.67,0.15,0.15,111.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
111.34,APPROACH,ILS_TRACK,152.01,152,-0.01,656.79,577.02,-8.4,7.1,10.1,269.99,-0.02,0.2382,0,14.213,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1162,-0.0003,0.9932,-3.17,269.98,0.4,0.57,11.114,-0.016,-0.172,1,3,1338.71,0,-3.172,656.73,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.75,1079.87,2,0,0.15,0.15,837,6.67,0.15,0.15,111.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
111.64,APPROACH,ILS_TRACK,152.01,152,-0.01,654.28,574.5,-8.39,7.1,10.1,269.99,-0.02,0.2381,0,14.21,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.99,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1163,-0.0003,0.9932,-3.17,269.99,0.4,0.57,11.065,-0.014,-0.172,1,3,1338.71,0,-3.172,654.21,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.74,1080.07,2,0,0.15,0.15,839,6.67,0.15,0.15,111.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
111.94,APPROACH,ILS_TRACK,152.01,152,-0.01,651.76,571.99,-8.39,7.1,10.1,269.99,-0.019,0.2381,0,14.207,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1164,-0.0003,0.9932,-3.17,269.98,0.4,0.57,11.017,-0.015,-0.172,1,3,1338.71,0,-3.172,651.69,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.73,1080.26,2,0,0.15,0.15,841,6.67,0.15,0.15,111.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
112.24,APPROACH,ILS_TRACK,152.01,152,-0.01,649.24,569.47,-8.39,7.1,10.1,269.99,-0.019,0.2381,0,14.204,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1165,-0.0003,0.9932,-3.17,269.98,0.4,0.57,10.969,-0.016,-0.172,1,3,1338.71,0,-3.172,649.17,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.73,1080.46,2,0,0.15,0.15,843,6.67,0.15,0.15,112.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
112.54,APPROACH,ILS_TRACK,152.01,152,-0.01,646.72,566.95,-8.39,7.1,10.1,269.99,-0.019,0.238,0,14.201,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,269.99,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1165,-0.0003,0.9932,-3.17,269.99,0.4,0.57,10.921,-0.013,-0.172,1,3,1338.71,0,-3.172,646.65,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.72,1080.65,2,0,0.15,0.15,845,6.67,0.15,0.15,112.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
112.84,APPROACH,ILS_TRACK,152.01,152,-0.01,644.2,564.43,-8.39,7.1,10.1,269.99,-0.019,0.238,0,14.199,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1166,-0.0003,0.9932,-3.17,269.98,0.4,0.57,10.873,-0.016,-0.172,1,3,1338.71,0,-3.172,644.13,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.71,1080.85,2,0,0.15,0.15,847,6.67,0.15,0.15,112.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
113.14,APPROACH,ILS_TRACK,152.01,152,-0.01,641.69,561.92,-8.39,7.1,10.09,269.99,-0.018,0.2379,0,14.196,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.99,0.1167,-0.0003,0.9932,-3.17,269.98,0.4,0.57,10.825,-0.016,-0.172,1,3,1338.71,0,-3.172,641.62,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.71,1081.04,2,0,0.15,0.15,849,6.67,0.15,0.15,113.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
113.44,APPROACH,ILS_TRACK,152.01,152,-0.01,639.17,559.4,-8.39,7.1,10.09,269.99,-0.018,0.2379,0,14.193,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1168,-0.0003,0.9932,-3.17,269.99,0.4,0.57,10.777,-0.014,-0.172,1,3,1338.71,0,-3.172,639.1,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.7,1081.24,2,0,0.15,0.15,851,6.67,0.15,0.15,113.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
113.74,APPROACH,ILS_TRACK,152.01,152,-0.01,636.65,556.88,-8.39,7.1,10.09,269.99,-0.017,0.2378,0,14.19,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.98,0.1169,-0.0003,0.9931,-3.17,269.98,0.4,0.57,10.729,-0.015,-0.172,1,3,1338.71,0,-3.172,636.59,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.7,1081.43,2,0,0.15,0.15,853,6.67,0.15,0.15,113.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
114.04,APPROACH,ILS_TRACK,152.01,152,-0.01,634.14,554.37,-8.39,7.1,10.09,269.99,-0.017,0.2378,0,14.187,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.99,0.1169,-0.0003,0.9931,-3.17,269.98,0.4,0.57,10.681,-0.016,-0.172,1,3,1338.71,0,-3.172,634.07,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.69,1081.63,2,0,0.15,0.15,855,6.67,0.15,0.15,114.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
114.34,APPROACH,ILS_TRACK,152.01,152,-0.01,631.62,551.85,-8.38,7.1,10.09,269.99,-0.016,0.2377,0,14.185,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.99,0.117,-0.0003,0.9931,-3.17,269.98,0.39,0.57,10.633,-0.015,-0.172,1,3,1338.71,0,-3.172,631.55,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.68,1081.82,2,0,0.15,0.15,857,6.67,0.15,0.15,114.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
114.64,APPROACH,ILS_TRACK,152.01,152,-0.01,629.11,549.34,-8.38,7.1,10.09,269.99,-0.017,0.2377,0,14.182,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.16,0,0,-3.17,269.99,0.1171,-0.0003,0.9931,-3.17,269.99,0.39,0.57,10.585,-0.014,-0.172,1,3,1338.71,0,-3.172,629.04,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.68,1082.02,2,0,0.15,0.15,859,6.67,0.15,0.15,114.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
114.94,APPROACH,ILS_TRACK,152.01,152,-0.01,626.59,546.82,-8.38,7.09,10.09,269.99,-0.017,0.2376,0,14.179,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.99,0.1172,-0.0003,0.9931,-3.17,269.98,0.39,0.57,10.537,-0.016,-0.172,1,3,1338.71,0,-3.172,626.52,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.67,1082.21,2,0,0.15,0.15,861,6.67,0.15,0.15,114.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
115.24,APPROACH,ILS_TRACK,152.01,152,-0.01,624.08,544.31,-8.38,7.09,10.09,269.99,-0.016,0.2376,0,14.177,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.99,0.1173,-0.0003,0.9931,-3.17,269.98,0.39,0.57,10.489,-0.015,-0.172,1,3,1338.71,0,-3.172,624.01,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.67,1082.41,2,0,0.15,0.15,863,6.67,0.15,0.15,115.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
115.54,APPROACH,ILS_TRACK,152.01,152,-0.01,621.56,541.8,-8.38,7.09,10.09,269.99,-0.017,0.2375,0,14.174,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.16,0,0,-3.17,269.99,0.1173,-0.0003,0.9931,-3.17,269.98,0.39,0.57,10.441,-0.016,-0.172,1,3,1338.71,0,-3.172,621.49,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.66,1082.61,2,0,0.15,0.15,865,6.67,0.15,0.15,115.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
115.84,APPROACH,ILS_TRACK,152.01,152,-0.01,619.05,539.28,-8.38,7.09,10.09,269.99,-0.016,0.2375,0,14.171,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1174,-0.0003,0.9931,-3.17,269.99,0.39,0.57,10.393,-0.014,-0.172,1,3,1338.71,0,-3.172,618.98,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.66,1082.8,2,0,0.15,0.15,867,6.67,0.15,0.15,115.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
116.14,APPROACH,ILS_TRACK,152.01,152,-0.01,616.54,536.77,-8.38,7.09,10.09,269.99,-0.016,0.2374,0,14.168,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.98,0.1175,-0.0003,0.9931,-3.17,269.99,0.39,0.57,10.345,-0.014,-0.172,1,3,1338.71,0,-3.172,616.47,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.65,1083,2,0,0.15,0.15,869,6.67,0.15,0.15,116.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
116.44,APPROACH,ILS_TRACK,152.01,152,-0.01,614.02,534.26,-8.38,7.09,10.09,269.99,-0.016,0.2374,0,14.166,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.98,0.1176,-0.0003,0.9931,-3.17,269.99,0.38,0.57,10.297,-0.014,-0.172,1,3,1338.71,0,-3.172,613.95,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.64,1083.2,2,0,0.15,0.15,871,6.67,0.15,0.15,116.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
116.74,APPROACH,ILS_TRACK,152.01,152,-0.01,611.51,531.74,-8.37,7.09,10.09,269.99,-0.016,0.2373,0,14.163,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1177,-0.0003,0.9931,-3.17,269.99,0.38,0.57,10.249,-0.013,-0.172,1,3,1338.71,0,-3.172,611.44,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.63,1083.39,2,0,0.15,0.15,873,6.67,0.15,0.15,116.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
117.04,APPROACH,ILS_TRACK,152.01,152,-0.01,609,529.23,-8.37,7.09,10.09,269.99,-0.017,0.2373,0,14.16,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1177,-0.0003,0.993,-3.17,269.98,0.38,0.57,10.202,-0.015,-0.172,1,3,1338.71,0,-3.172,608.93,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.63,1083.59,2,0,0.15,0.15,875,6.67,0.15,0.15,117.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
117.34,APPROACH,ILS_TRACK,152.01,152,-0.01,606.49,526.72,-8.37,7.09,10.09,269.99,-0.016,0.2372,0,14.158,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.98,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1178,-0.0003,0.993,-3.17,269.98,0.38,0.57,10.154,-0.016,-0.172,1,3,1338.71,0,-3.172,606.42,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.62,1083.79,2,0,0.15,0.15,877,6.67,0.15,0.15,117.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
117.64,APPROACH,ILS_TRACK,152.01,152,-0.01,603.98,524.21,-8.37,7.09,10.09,269.99,-0.017,0.2372,0,14.155,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1179,-0.0002,0.993,-3.17,269.99,0.38,0.57,10.106,-0.012,-0.172,1,3,1338.71,0,-3.172,603.91,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.61,1083.98,2,0,0.15,0.15,879,6.67,0.15,0.15,117.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
117.94,APPROACH,ILS_TRACK,152.01,152,-0.01,601.46,521.7,-8.37,7.09,10.09,269.99,-0.017,0.2371,0,14.152,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.98,0.118,-0.0003,0.993,-3.17,269.99,0.38,0.57,10.058,-0.013,-0.172,1,3,1338.71,0,-3.172,601.39,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.61,1084.18,2,0,0.15,0.15,881,6.67,0.15,0.15,117.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
118.24,APPROACH,ILS_TRACK,152.01,152,-0.01,598.95,519.19,-8.37,7.09,10.09,269.99,-0.016,0.2371,0,14.15,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1181,-0.0003,0.993,-3.17,269.99,0.38,0.57,10.01,-0.014,-0.172,1,3,1338.71,0,-3.172,598.88,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.6,1084.38,2,0,0.15,0.15,883,6.67,0.15,0.15,118.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
118.54,APPROACH,ILS_TRACK,152.01,152,-0.01,596.44,516.68,-8.37,7.09,10.09,269.99,-0.017,0.237,0,14.147,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1181,-0.0003,0.993,-3.17,269.99,0.37,0.57,9.962,-0.013,-0.172,1,3,1338.71,0,-3.172,596.37,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.6,1084.57,2,0,0.15,0.15,885,6.67,0.15,0.15,118.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
118.84,APPROACH,ILS_TRACK,152.01,152,-0.01,593.93,514.17,-8.37,7.09,10.08,269.99,-0.016,0.237,0,14.144,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1182,-0.0003,0.993,-3.17,269.99,0.37,0.57,9.914,-0.013,-0.172,1,3,1338.71,0,-3.172,593.86,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.59,1084.77,2,0,0.15,0.15,887,6.67,0.15,0.15,118.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
119.14,APPROACH,ILS_TRACK,152.01,152,-0.01,591.42,511.66,-8.37,7.09,10.08,269.99,-0.016,0.2369,0,14.141,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,269.99,-3.172,0,1,-3.15,0,0,-3.17,269.99,0.1183,-0.0003,0.993,-3.17,269.99,0.37,0.57,9.866,-0.014,-0.172,1,3,1338.71,0,-3.172,591.35,0,0,0,0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.58,1084.97,2,0,0.15,0.15,889,6.67,0.15,0.15,119.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
