t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
147.46,APPROACH,ILS_TRACK,152,152,0,359.57,279.88,-8.25,6.83,9.81,269.98,-0.095,0.2282,0,13.824,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,269.91,-3.123,0,1,-3.1,0,0,-3.17,269.91,0.0699,-0.0016,0.9976,-3.12,269.91,2.26,0.48,5.441,-0.092,-0.123,1,3,1344.95,-0.027,-3.123,359.42,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.53,1103.78,2,0,0.12,0.12,1115,7.69,0.14,0.12,147.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
147.82,APPROACH,ILS_TRACK,152.01,152,-0.01,356.6,276.9,-8.25,6.83,9.83,269.98,-0.092,0.2247,0,13.823,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.007,0,269.91,-3.137,0,1,-3.11,0,0,-3.16,269.91,0.0702,-0.0016,0.9975,-3.14,269.91,2.26,0.48,5.384,-0.091,-0.137,1,3,1344.95,-0.009,-3.137,356.45,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.83,1104.08,2,0,0.12,0.12,1118,8.33,0.12,0.12,147.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
148.18,APPROACH,ILS_TRACK,152.01,152,-0.01,353.63,273.93,-8.25,6.83,9.84,269.98,-0.09,0.2244,0,13.818,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.014,0,269.91,-3.148,0,1,-3.11,0,0,-3.15,269.91,0.0705,-0.0016,0.9975,-3.15,269.91,2.26,0.48,5.327,-0.092,-0.148,1,3,1344.95,0.004,-3.148,353.47,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.89,1104.36,2,0,0.12,0.12,1121,8.33,0.12,0.12,148.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
148.54,APPROACH,ILS_TRACK,152.02,152,-0.02,350.66,270.96,-8.24,6.84,9.83,269.98,-0.089,0.2249,0,13.812,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.019,0,269.91,-3.157,0,1,-3.1,0,0,-3.15,269.91,0.0708,-0.0016,0.9975,-3.16,269.91,2.26,0.49,5.27,-0.09,-0.157,1,3,1344.95,0.013,-3.157,350.5,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.12,1104.63,2,0,0.12,0.12,1124,8.33,0.12,0.12,148.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
148.9,APPROACH,ILS_TRACK,152.02,152,-0.02,347.69,268,-8.25,6.82,9.82,269.98,-0.086,0.2264,0,13.804,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,269.91,-3.143,0,1,-3.1,0,0,-3.15,269.91,0.0706,-0.0016,0.9975,-3.14,269.91,2.26,0.49,5.214,-0.09,-0.143,1,3,1344.95,-0.005,-3.143,347.53,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.54,1104.88,2,0,0.12,0.12,1127,8.33,0.12,0.12,148.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
149.26,APPROACH,ILS_TRACK,152.02,152,-0.02,344.72,265.03,-8.28,6.81,9.82,269.98,-0.088,0.2307,0,13.797,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.018,0,269.91,-3.139,0,1,-3.11,0,0,-3.13,269.91,0.0706,-0.0016,0.9975,-3.14,269.91,2.26,0.49,5.157,-0.089,-0.139,1,3,1344.95,-0.011,-3.139,344.56,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.32,1105.12,2,0,0.12,0.12,1130,8.33,0.12,0.12,149.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
149.62,APPROACH,ILS_TRACK,152.01,152,-0.01,341.75,262.07,-8.23,6.78,9.76,269.98,-0.091,0.2378,0,13.793,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.005,0,269.91,-3.083,0,1,-3.09,0,0,-3.14,269.91,0.0698,-0.0016,0.9976,-3.08,269.91,2.26,0.49,5.1,-0.09,-0.083,1,3,1344.95,-0.081,-3.083,341.59,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.57,1105.31,2,0,0.12,0.12,1133,8.33,0.12,0.12,149.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
149.88,APPROACH,ILS_TRACK,152.01,152,-0.01,339.62,259.92,-8.23,6.84,9.84,269.98,-0.088,0.2351,0,13.791,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.006,0,269.91,-3.226,0,1,-3.11,0,0,-3.17,269.91,0.0723,-0.0016,0.9974,-3.23,269.91,2.26,0.51,5.059,-0.091,-0.226,1,3,1344.95,0.093,-3.226,339.44,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.02,1105.5,2,0,0.12,0.12,1135,7.69,0.14,0.12,149.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
150.24,APPROACH,ILS_TRACK,152,152,0,336.65,256.96,-8.31,6.79,9.82,269.98,-0.09,0.2344,0,13.791,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.003,0,269.91,-3.179,0,1,-3.13,0,0,-3.09,269.91,0.0716,-0.0016,0.9974,-3.18,269.91,2.26,0.5,5.003,-0.091,-0.179,1,3,1344.95,0.037,-3.179,336.47,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.6,1105.74,2,0,0.12,0.12,1138,8.33,0.12,0.12,150.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
150.6,APPROACH,ILS_TRACK,152,152,0,333.67,253.99,-8.26,6.77,9.77,269.98,-0.091,0.2365,0,13.792,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,269.91,-3.098,0,1,-3.1,0,0,-3.11,269.91,0.0703,-0.0016,0.9975,-3.1,269.91,2.26,0.5,4.946,-0.09,-0.098,1,3,1344.95,-0.063,-3.098,333.5,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.04,1105.96,2,0,0.12,0.12,1141,8.33,0.12,0.12,150.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
150.96,APPROACH,ILS_TRACK,152,152,0,330.71,251.02,-8.25,6.8,9.8,269.98,-0.09,0.2346,0,13.792,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,269.91,-3.117,0,1,-3.1,0,0,-3.18,269.91,0.0707,-0.0016,0.9975,-3.12,269.91,2.26,0.5,4.889,-0.09,-0.117,1,3,1344.95,-0.042,-3.117,330.54,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.41,1106.21,2,0,0.12,0.12,1144,8.33,0.12,0.12,150.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
151.32,APPROACH,ILS_TRACK,152,152,0,327.74,248.05,-8.25,6.8,9.8,269.98,-0.089,0.2327,0,13.793,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.002,0,269.91,-3.112,0,1,-3.1,0,0,-3.15,269.91,0.0707,-0.0016,0.9975,-3.11,269.91,2.26,0.5,4.833,-0.089,-0.112,1,3,1344.95,-0.047,-3.112,327.57,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.63,1106.47,2,0,0.12,0.12,1147,8.33,0.12,0.12,151.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
151.68,APPROACH,ILS_TRACK,152,152,0,324.77,245.09,-8.26,6.8,9.8,269.98,-0.087,0.2302,0,13.792,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.003,0,269.91,-3.12,0,1,-3.1,0,0,-3.15,269.91,0.0709,-0.0016,0.9975,-3.12,269.91,2.26,0.5,4.776,-0.091,-0.12,1,3,1344.95,-0.038,-3.12,324.6,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.68,1106.74,2,0,0.12,0.12,1150,8.33,0.12,0.12,151.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
152.04,APPROACH,ILS_TRACK,152.01,152,-0.01,321.81,242.12,-8.25,6.8,9.8,269.98,-0.086,0.2284,0,13.789,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,269.91,-3.123,0,1,-3.1,0,0,-3.14,269.91,0.0711,-0.0016,0.9975,-3.12,269.91,2.26,0.5,4.72,-0.091,-0.123,1,3,1344.95,-0.035,-3.123,321.63,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.47,1107.01,2,0,0.12,0.12,1153,8.33,0.12,0.12,152.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
152.3,APPROACH,ILS_TRACK,152.01,152,-0.01,319.66,239.98,-8.21,6.82,9.8,269.98,-0.086,0.2268,0,13.786,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,269.91,-3.146,0,1,-3.09,0,0,-3.18,269.91,0.0716,-0.0016,0.9974,-3.15,269.91,2.26,0.51,4.679,-0.09,-0.146,1,3,1344.95,-0.007,-3.146,319.49,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.22,1107.22,2,0,0.12,0.12,1155,7.69,0.14,0.12,152.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
152.66,APPROACH,ILS_TRACK,152.01,152,-0.01,316.7,237.01,-8.19,6.82,9.79,269.98,-0.085,0.2281,0,13.781,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.014,0,269.91,-3.137,0,1,-3.08,0,0,-3.2,269.91,0.0715,-0.0016,0.9974,-3.14,269.91,2.26,0.51,4.622,-0.091,-0.137,1,3,1344.95,-0.019,-3.137,316.52,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.77,1107.47,2,0,0.12,0.12,1158,8.33,0.12,0.12,152.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
153.02,APPROACH,ILS_TRACK,152.01,152,-0.01,313.74,234.05,-8.2,6.83,9.82,269.99,-0.084,0.229,0,13.776,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,269.91,-3.193,0,1,-3.09,0,0,-3.19,269.91,0.0726,-0.0016,0.9974,-3.19,269.91,2.26,0.51,4.565,-0.091,-0.193,1,3,1344.95,0.05,-3.193,313.56,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.61,1107.72,2,0,0.12,0.12,1161,8.33,0.12,0.12,153.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
153.38,APPROACH,ILS_TRACK,152.01,152,-0.01,310.78,231.07,-8.25,6.87,9.89,269.98,-0.084,0.2305,0,13.772,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.012,0,269.91,-3.251,0,1,-3.12,0,0,-3.15,269.91,0.0737,-0.0016,0.9973,-3.25,269.91,2.26,0.52,4.509,-0.09,-0.251,1,3,1344.95,0.119,-3.251,310.59,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.7,1107.97,2,0,0.12,0.12,1164,8.33,0.12,0.12,153.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
153.74,APPROACH,ILS_TRACK,152,152,0,307.79,228.13,-8.27,6.74,9.75,269.98,-0.087,0.2373,0,13.772,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,269.91,-3.099,0,1,-3.1,0,0,-3.05,269.91,0.0711,-0.0016,0.9975,-3.1,269.91,2.26,0.49,4.452,-0.09,-0.099,1,3,1344.95,-0.061,-3.099,307.63,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.15,1108.16,2,0,0.12,0.12,1167,8.33,0.12,0.12,153.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
154.1,APPROACH,ILS_TRACK,151.99,152,0.01,304.84,225.16,-8.23,6.79,9.77,269.98,-0.089,0.2371,0,13.773,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.006,0,269.91,-3.102,0,1,-3.09,0,0,-3.19,269.91,0.0713,-0.0016,0.9975,-3.1,269.91,2.26,0.5,4.396,-0.09,-0.102,1,3,1344.95,-0.062,-3.102,304.66,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.64,1108.4,2,0,0.12,0.12,1170,8.33,0.12,0.12,154.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
154.46,APPROACH,ILS_TRACK,151.99,152,0.01,301.88,222.19,-8.16,6.84,9.8,269.98,-0.091,0.2364,0,13.774,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.008,0,269.91,-3.126,0,1,-3.08,0,0,-3.24,269.91,0.0718,-0.0016,0.9974,-3.13,269.91,2.26,0.51,4.339,-0.09,-0.126,1,3,1344.95,-0.035,-3.126,301.7,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1108.64,2,0,0.12,0.12,1173,8.33,0.12,0.12,154.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
154.72,APPROACH,ILS_TRACK,151.99,152,0.01,299.73,220.05,-8.3,6.75,9.78,269.98,-0.091,0.2336,0,13.777,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.007,0,269.91,-3.135,0,1,-3.12,0,0,-3.05,269.91,0.072,-0.0016,0.9974,-3.14,269.91,2.26,0.49,4.298,-0.091,-0.135,1,3,1344.95,-0.016,-3.135,299.56,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.38,1108.83,2,0,0.12,0.12,1175,7.69,0.14,0.12,154.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
155.08,APPROACH,ILS_TRACK,152,152,0,296.76,217.09,-8.24,6.77,9.76,269.98,-0.091,0.2317,0,13.779,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,269.91,-3.09,0,1,-3.09,0,0,-3.14,269.91,0.0713,-0.0016,0.9975,-3.09,269.91,2.26,0.5,4.242,-0.091,-0.09,1,3,1344.95,-0.073,-3.09,296.6,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.54,1109.09,2,0,0.12,0.12,1178,8.33,0.12,0.12,155.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
155.44,APPROACH,ILS_TRACK,152.01,152,-0.01,293.8,214.12,-8.23,6.8,9.79,269.98,-0.09,0.2271,0,13.777,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.005,0,269.91,-3.117,0,1,-3.09,0,0,-3.19,269.91,0.0719,-0.0016,0.9974,-3.12,269.91,2.26,0.5,4.185,-0.091,-0.117,1,3,1344.95,-0.04,-3.117,293.63,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.31,1109.39,2,0,0.12,0.12,1181,8.33,0.12,0.12,155.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
155.8,APPROACH,ILS_TRACK,152.01,152,-0.01,290.84,211.15,-8.24,6.81,9.81,269.98,-0.088,0.2248,0,13.773,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,269.91,-3.13,0,1,-3.1,0,0,-3.16,269.91,0.0722,-0.0016,0.9974,-3.13,269.91,2.26,0.5,4.129,-0.091,-0.13,1,3,1344.95,-0.024,-3.13,290.67,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.67,1109.68,2,0,0.12,0.12,1184,8.33,0.12,0.12,155.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
156.16,APPROACH,ILS_TRACK,152.02,152,-0.02,287.88,208.19,-8.24,6.81,9.82,269.98,-0.087,0.2224,0,13.766,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,269.91,-3.152,0,1,-3.11,0,0,-3.13,269.91,0.0727,-0.0016,0.9974,-3.15,269.91,2.26,0.5,4.072,-0.091,-0.152,1,3,1344.95,0.003,-3.152,287.71,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.87,1109.97,2,0,0.12,0.12,1187,8.33,0.12,0.12,156.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
156.52,APPROACH,ILS_TRACK,152.03,152,-0.03,284.92,205.23,-8.22,6.81,9.81,269.98,-0.086,0.223,0,13.757,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.028,0,269.91,-3.149,0,1,-3.1,0,0,-3.15,269.91,0.0727,-0.0016,0.9974,-3.15,269.91,2.26,0.5,4.016,-0.091,-0.149,1,3,1344.95,-0.001,-3.149,284.75,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.01,1110.24,2,0,0.12,0.12,1190,8.33,0.12,0.12,156.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
156.88,APPROACH,ILS_TRACK,152.03,152,-0.03,281.96,202.27,-8.21,6.82,9.81,269.98,-0.086,0.2239,0,13.746,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.882,0,0.031,0,269.91,-3.165,0,1,-3.09,0,0,-3.15,269.91,0.0731,-0.0016,0.9973,-3.16,269.91,2.26,0.5,3.959,-0.09,-0.165,1,3,1344.95,0.018,-3.165,281.79,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.33,1110.51,2,0,0.12,0.12,1193,8.33,0.12,0.12,156.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
157.14,APPROACH,ILS_TRACK,152.03,152,-0.03,279.82,200.13,-8.21,6.83,9.83,269.98,-0.085,0.2251,0,13.738,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.882,0,0.032,0,269.91,-3.172,0,1,-3.1,0,0,-3.14,269.91,0.0733,-0.0016,0.9973,-3.17,269.91,2.26,0.5,3.918,-0.091,-0.172,1,3,1344.95,0.026,-3.172,279.65,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.99,1110.7,2,0,0.12,0.12,1195,7.69,0.14,0.12,157.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
157.5,APPROACH,ILS_TRACK,152.03,152,-0.03,276.86,197.17,-8.21,6.82,9.81,269.98,-0.085,0.2283,0,13.727,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.029,0,269.91,-3.171,0,1,-3.09,0,0,-3.15,269.91,0.0733,-0.0016,0.9973,-3.17,269.91,2.26,0.5,3.862,-0.091,-0.171,1,3,1344.95,0.025,-3.171,276.69,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.87,1110.94,2,0,0.12,0.12,1198,8.33,0.12,0.12,157.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
157.86,APPROACH,ILS_TRACK,152.03,152,-0.03,273.9,194.22,-8.2,6.81,9.79,269.98,-0.085,0.2293,0,13.717,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.027,0,269.91,-3.151,0,1,-3.09,0,0,-3.17,269.91,0.0731,-0.0016,0.9973,-3.15,269.91,2.26,0.51,3.806,-0.09,-0.151,1,3,1344.95,0,-3.151,273.73,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.01,1111.18,2,0,0.12,0.12,1201,8.33,0.12,0.12,157.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
158.22,APPROACH,ILS_TRACK,152.02,152,-0.02,270.95,191.26,-8.24,6.8,9.8,269.99,-0.085,0.2305,0,13.708,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,269.91,-3.143,0,1,-3.09,0,0,-3.17,269.91,0.073,-0.0016,0.9973,-3.14,269.91,2.26,0.51,3.749,-0.091,-0.143,1,3,1344.95,-0.012,-3.143,270.77,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.2,1111.42,2,0,0.12,0.12,1204,8.33,0.12,0.12,158.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
158.58,APPROACH,ILS_TRACK,152.02,152,-0.02,267.99,188.31,-8.23,6.79,9.8,269.98,-0.086,0.2311,0,13.7,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.021,0,269.91,-3.158,0,1,-3.09,0,0,-3.13,269.91,0.0734,-0.0016,0.9973,-3.16,269.91,2.26,0.51,3.693,-0.092,-0.158,1,3,1344.95,0.006,-3.158,267.81,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.48,1111.67,2,0,0.12,0.12,1207,8.33,0.12,0.12,158.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
