t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
79.98,APPROACH,ILS_TRACK,142.43,146,3.57,662.7,583.59,-6.47,7.91,10.06,267.18,-11.029,0.2912,0,-7.544,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.585,0,-3.56,0,269.66,0,0,1,-2.59,0,0,0,269.61,-0.0957,-0.006,0.9954,0,269.65,63.22,-285.34,16.677,-0.345,0,0,3,1341.8,1.384,0,948.3,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.28,1039.87,2,0,0.12,0.12,668,8.33,0.12,0.12,79.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
80.34,APPROACH,ILS_TRACK,142.32,146,3.68,660.22,581.21,-6.88,7.67,10.17,266.02,-11.576,0.29,0,-6.234,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.617,0,-3.672,0,269.86,0,0,1,-2.75,0,0,0,269.77,-0.0956,-0.0024,0.9954,0,269.86,60.02,-284.96,16.623,-0.138,0,0,3,1341.8,0.874,0,945.47,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.91,1039.61,2,0,0.12,0.12,671,8.33,0.12,0.12,80.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
80.7,APPROACH,ILS_TRACK,142.24,146,3.76,657.57,579.3,-7.3,7.33,10.15,265.03,-4.765,0.2904,0,-4.893,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.64,0,-3.754,0,270.17,0,0,1,-2.92,0,0,0,270.07,-0.0955,0.003,0.9954,0,270.17,56.59,-284.77,16.569,0.17,0,0,3,1341.8,0.384,0,942.64,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.87,1039.47,2,0,0.12,0.12,674,8.33,0.12,0.12,80.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.06,APPROACH,ILS_TRACK,142.2,146,3.8,654.76,576.4,-7.74,6.98,9.72,264.75,5.063,0.2829,0,-3.528,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.653,0,-3.8,0,270.42,0,0,1,-3.09,0,0,0,270.35,-0.0955,0.0074,0.9954,0,270.42,52.98,-284.73,16.515,0.423,0,0,3,1341.8,-0.004,0,939.81,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.73,1039.51,2,0,0.12,0.12,677,8.33,0.12,0.12,81.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.42,APPROACH,ILS_TRACK,142.21,146,3.79,651.83,573.31,-8.19,6.76,9.66,265.4,8.52,0.2644,0,-2.161,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.651,0,-3.793,0,270.6,0,0,1,-3.27,0,0,0,270.54,-0.0954,0.0104,0.9954,0,270.6,49.29,-284.81,16.461,0.596,0,0,3,1341.8,-0.425,0,936.98,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.26,1039.77,2,0,0.12,0.12,680,8.33,0.12,0.12,81.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.78,APPROACH,ILS_TRACK,142.27,146,3.73,648.75,570.69,-8.68,6.67,9.96,266.49,4.174,0.2364,0,-0.809,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.634,0,-3.733,0,270.66,0,0,1,-3.48,0,0,0,270.64,-0.0953,0.0115,0.9954,0,270.66,45.66,-285.05,16.407,0.656,0,0,3,1341.8,-0.749,0,934.15,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.1,1040.25,2,0,0.12,0.12,683,8.33,0.12,0.12,81.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.14,APPROACH,ILS_TRACK,142.33,146,3.67,645.51,567.42,-9.13,6.52,9.91,267.06,-3.464,0.2318,0,0.521,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.617,0,-3.675,0,270.7,0,0,1,-3.65,0,0,0,270.68,-0.0952,0.0122,0.9954,0,270.7,42.19,-285.45,16.353,0.701,0,0,3,1341.8,-1.226,0,931.32,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.36,1040.73,2,0,0.12,0.12,686,8.33,0.12,0.12,82.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.5,APPROACH,ILS_TRACK,142.37,146,3.63,642.2,563.96,-9.64,6.71,10.33,266.78,-5.182,0.249,0,1.833,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.606,0,-3.633,0,270.79,0,0,1,-3.85,0,0,0,270.76,-0.0951,0.0138,0.9954,0,270.79,38.79,-285.92,16.299,0.792,0,0,3,1341.8,-1.367,0,928.49,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.46,1041.16,2,0,0.12,0.12,689,8.33,0.12,0.12,82.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.86,APPROACH,ILS_TRACK,142.4,146,3.6,638.85,560.62,-10.09,7.44,11.33,265.93,-2.505,0.2722,0,3.134,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.597,0,-3.603,0,270.96,0,0,1,-4.04,0,0,0,270.9,-0.095,0.0168,0.9953,0,270.96,35.39,-286.43,16.245,0.964,0,0,3,1341.8,-1.438,0,925.66,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.16,1041.56,2,0,0.12,0.12,692,8.33,0.12,0.12,82.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
83.22,APPROACH,ILS_TRACK,142.35,146,3.65,635.44,556.99,-10.08,8.2,12.09,265.53,-2.588,0.3377,0,4.44,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.61,0,-3.65,0,271.21,0,0,1,-4.05,0,0,0,271.12,-0.0949,0.0211,0.9953,0,271.21,31.87,-287.02,16.191,1.211,0,0,3,1341.8,-1.711,0,922.83,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.05,1041.65,2,0,0.12,0.12,695,8.33,0.12,0.12,83.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
83.58,APPROACH,ILS_TRACK,142.24,146,3.76,631.99,553.5,-10.14,8.87,12.77,265.75,0.369,0.4136,0,5.777,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.639,0,-3.753,0,271.42,0,0,1,-4.07,0,0,0,271.36,-0.0948,0.0248,0.9952,0,271.42,28.22,-287.63,16.137,1.422,0,0,3,1341.8,-1.733,0,920.01,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.73,1041.52,2,0,0.12,0.12,698,8.33,0.12,0.12,83.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
83.94,APPROACH,ILS_TRACK,142.09,146,3.91,628.49,549.56,-9.92,9.38,13.18,266.48,4.395,0.4902,0,7.162,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.68,0,-3.898,0,271.6,0,0,1,-4.01,0,0,0,271.55,-0.0947,0.0278,0.9951,0,271.6,24.51,-288.3,16.083,1.596,0,0,3,1341.8,-1.957,0,917.19,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.28,1041.22,2,0,0.12,0.12,701,8.33,0.12,0.12,83.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
84.3,APPROACH,ILS_TRACK,141.97,146,4.03,624.96,546.17,-9.79,9.42,13.18,267.08,3.121,0.5347,0,8.598,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.716,0,-4.026,0,271.63,0,0,1,-3.94,0,0,0,271.63,-0.0946,0.0285,0.9951,0,271.63,20.9,-289.01,16.03,1.632,0,0,3,1341.8,-1.957,0,914.37,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.09,1041,2,0,0.12,0.12,704,8.33,0.12,0.12,84.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
84.66,APPROACH,ILS_TRACK,141.91,146,4.09,621.44,542.68,-9.82,9.43,13.2,267.05,2.478,0.5373,0,10.064,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.733,0,-4.085,0,271.67,0,0,1,-3.95,0,0,0,271.64,-0.0945,0.0291,0.9951,0,271.67,17.45,-289.72,15.976,1.665,0,0,3,1341.8,-1.961,0,911.55,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.88,1041.05,2,0,0.12,0.12,707,8.33,0.12,0.12,84.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.02,APPROACH,ILS_TRACK,141.94,146,4.06,617.93,539.13,-9.93,9.54,13.36,266.96,2.383,0.5084,0,11.531,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.727,0,-4.063,0,271.78,0,0,1,-4,0,0,0,271.74,-0.0944,0.0311,0.995,0,271.78,14.07,-290.42,15.922,1.784,0,0,3,1341.8,-1.924,0,908.73,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.92,1041.44,2,0,0.12,0.12,710,8.33,0.12,0.12,85.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.38,APPROACH,ILS_TRACK,141.98,146,4.02,614.43,535.44,-9.94,9.83,13.66,267.21,3.702,0.4949,0,12.983,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.715,0,-4.021,0,271.91,0,0,1,-4,0,0,0,271.88,-0.0943,0.0334,0.995,0,271.91,10.69,-291.1,15.868,1.913,0,0,3,1341.8,-1.884,0,905.92,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.94,1041.89,2,0,0.12,0.12,713,8.33,0.12,0.12,85.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
85.74,APPROACH,ILS_TRACK,142.03,146,3.97,610.92,532.01,-9.8,10.02,13.78,267.34,2.582,0.4935,0,14.419,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.701,0,-3.97,0,271.95,0,0,1,-3.96,0,0,0,271.94,-0.0942,0.034,0.995,0,271.95,7.41,-291.79,15.815,1.95,0,0,3,1341.8,-1.953,0,903.1,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.31,1042.38,2,0,0.12,0.12,716,8.33,0.12,0.12,85.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.1,APPROACH,ILS_TRACK,142.11,146,3.89,607.36,528.64,-9.68,9.9,13.57,266.91,-0.564,0.4893,0,15.833,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.68,0,-3.898,0,272,0,0,1,-3.9,0,0,0,271.97,-0.0941,0.035,0.9949,0,272,4.26,-292.52,15.761,2.003,0,0,3,1341.8,-2.049,0,900.28,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.96,1042.96,2,0,0.12,0.12,719,8.33,0.12,0.12,86.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.46,APPROACH,ILS_TRACK,142.28,146,3.72,603.77,525.01,-9.64,9.48,13.12,266.43,-2.087,0.4462,0,17.199,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.635,0,-3.736,0,272.15,0,0,1,-3.88,0,0,0,272.1,-0.094,0.0376,0.9949,0,272.15,1.11,-293.29,15.707,2.152,0,0,3,1341.8,-2.179,0,897.46,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.78,1043.9,2,0,0.12,0.12,722,8.33,0.12,0.12,86.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
86.82,APPROACH,ILS_TRACK,142.51,146,3.49,600.13,521.06,-9.73,8.97,12.65,265.77,-6.991,0.3936,0,18.492,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.571,0,-3.509,0,272.29,0,0,1,-3.9,0,0,0,272.24,-0.0939,0.0399,0.9948,0,272.29,-2.06,-294.09,15.653,2.288,0,0,3,1341.8,-2.255,0,894.63,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.64,1045.1,2,0,0.12,0.12,725,8.33,0.12,0.12,86.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
87.18,APPROACH,ILS_TRACK,142.8,146,3.2,596.45,517.07,-9.93,8.45,12.27,264.74,-12.703,0.3314,0,19.686,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.488,0,-3.215,0,272.52,0,0,1,-3.97,0,0,0,272.42,-0.0938,0.044,0.9946,0,272.52,-5.31,-294.94,15.599,2.522,0,0,3,1341.8,-2.413,0,891.8,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.09,1046.57,2,0,0.12,0.12,728,8.33,0.12,0.12,87.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
87.54,APPROACH,ILS_TRACK,143.13,146,2.87,592.68,513.52,-10.23,7.97,12.06,263.77,-12.432,0.2664,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.395,0,-2.885,0,272.84,0,0,1,-4.07,0,0,0,272.73,-0.0937,0.0496,0.9944,0,272.84,-8.81,-295.87,15.545,2.844,0,0,3,1341.8,-2.653,0,888.97,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.32,1048.18,2,0,0.12,0.12,731,8.33,0.12,0.12,87.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
87.9,APPROACH,ILS_TRACK,143.43,146,2.57,588.82,510.39,-10.57,7.59,11.75,263.27,-5.791,0.2386,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.311,0,-2.588,0,273.23,0,0,1,-4.2,0,0,0,273.1,-0.0936,0.0563,0.994,0,273.23,-12.62,-296.88,15.491,3.228,0,0,3,1341.8,-2.882,0,886.13,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.19,1049.66,2,0,0.12,0.12,734,8.33,0.12,0.12,87.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
88.26,APPROACH,ILS_TRACK,143.68,146,2.32,584.87,506.36,-10.88,7.27,11.11,263.7,5.257,0.2363,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.239,0,-2.333,0,273.55,0,0,1,-4.32,0,0,0,273.46,-0.0934,0.062,0.9937,0,273.55,-16.71,-297.98,15.437,3.552,0,0,3,1341.8,-3.164,0,883.29,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.29,1050.99,2,0,0.12,0.12,737,8.33,0.12,0.12,88.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
88.62,APPROACH,ILS_TRACK,143.99,146,2.01,580.77,501.71,-11.23,6.85,10.6,265.1,14.111,0.1983,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.154,0,-2.032,0,273.74,0,0,1,-4.44,0,0,0,273.7,-0.0933,0.0652,0.9935,0,273.74,-20.9,-299.22,15.382,3.738,0,0,3,1341.8,-3.589,0,880.45,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.83,1052.54,2,0,0.12,0.12,740,8.33,0.12,0.12,88.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
88.98,APPROACH,ILS_TRACK,144.35,146,1.65,576.54,497.62,-11.6,6.44,10.64,266.65,14.698,0.1365,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.052,0,-1.667,0,273.72,0,0,1,-4.58,0,0,0,273.74,-0.0932,0.0648,0.9935,0,273.72,-24.92,-300.58,15.328,3.716,0,0,3,1341.8,-3.851,0,877.6,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.72,1054.34,2,0,0.12,0.12,743,8.33,0.12,0.12,88.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
89.34,APPROACH,ILS_TRACK,144.64,146,1.36,572.25,493.91,-11.9,6.2,10.77,267.72,8.675,0.1345,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.97,0,-1.377,0,273.64,0,0,1,-4.69,0,0,0,273.66,-0.0932,0.0634,0.9936,0,273.64,-28.61,-302.01,15.274,3.637,0,0,3,1341.8,-4.003,0,874.74,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.96,1055.84,2,0,0.12,0.12,746,8.33,0.12,0.12,89.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
89.7,APPROACH,ILS_TRACK,144.84,146,1.16,568,489.85,-12.3,6.51,11.25,268.11,4.771,0.1685,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.911,0,-1.167,0,273.59,0,0,1,-4.84,0,0,0,273.6,-0.0931,0.0626,0.9937,0,273.59,-32.02,-303.41,15.219,3.591,0,0,3,1341.8,-3.813,0,871.88,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.36,1057.02,2,0,0.12,0.12,749,8.33,0.12,0.12,89.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
90.06,APPROACH,ILS_TRACK,144.91,146,1.09,563.83,485.4,-12.6,7.56,12.41,267.72,4.209,0.2501,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.889,0,-1.089,0,273.59,0,0,1,-4.96,0,0,0,273.57,-0.093,0.0625,0.9937,0,273.59,-35.21,-304.72,15.164,3.585,0,0,3,1341.8,-3.571,0,869.02,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.12,1057.69,2,0,0.12,0.12,752,8.33,0.12,0.12,90.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
90.42,APPROACH,ILS_TRACK,144.84,146,1.16,559.74,480.85,-12.52,9.1,13.92,267.56,4.394,0.3665,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.905,0,-1.148,0,273.71,0,0,1,-4.96,0,0,0,273.66,-0.0929,0.0647,0.9936,0,273.71,-38.33,-305.96,15.11,3.707,0,0,3,1341.8,-3.404,0,866.16,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.47,1057.78,2,0,0.12,0.12,755,8.33,0.12,0.12,90.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
90.78,APPROACH,ILS_TRACK,144.58,146,1.42,555.61,476.49,-11.65,10.04,14.5,267.97,4.57,0.5105,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,23.977,0,-1.401,0,273.78,0,0,1,-4.65,0,0,0,273.78,-0.0928,0.0659,0.9935,0,273.78,-41.43,-307.23,15.055,3.779,0,0,3,1341.8,-3.582,0,863.3,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.25,1057.08,2,0,0.12,0.12,758,8.33,0.12,0.12,90.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
91.04,APPROACH,ILS_TRACK,144.37,146,1.63,552.59,473.54,-11.11,9.86,14.08,268.04,4.55,0.6145,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.038,0,-1.619,0,273.77,0,0,1,-4.43,0,0,0,273.77,-0.0927,0.0657,0.9935,0,273.77,-43.56,-308.19,15.016,3.77,0,0,3,1341.8,-3.679,0,861.24,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.01,1056.45,2,0,0.12,0.12,760,7.69,0.14,0.12,91.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
91.4,APPROACH,ILS_TRACK,144.27,146,1.73,548.47,469.44,-10.78,9.22,13.31,268.23,6.092,0.5876,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.068,0,-1.724,0,273.83,0,0,1,-4.28,0,0,0,273.81,-0.0926,0.0668,0.9935,0,273.83,-46.43,-309.46,14.961,3.828,0,0,3,1341.8,-3.479,0,858.39,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.17,1056.37,2,0,0.12,0.12,763,8.33,0.12,0.12,91.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
91.76,APPROACH,ILS_TRACK,144.33,146,1.67,544.38,465.27,-10.75,8.43,12.56,268.84,9.856,0.4946,0,20,1,0.6,4.5,0.782,0.35,0.0168,0.4,0,24.055,0,-1.678,0,273.88,0,0,1,-4.26,0,0,0,273.87,-0.0925,0.0676,0.9934,0,273.88,-49.22,-310.7,14.907,3.877,0,0,3,1341.8,-3.449,0,855.54,0,0,0,268.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.42,1056.9,2,0,0.12,0.12,766,8.33,0.12,0.12,91.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
