t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
95.44,APPROACH,ILS_TRACK,149.62,152,2.38,417.23,345.03,-8.26,7.33,10.55,270,0.004,0.4,0,0.861,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.561,0,-2.378,0,270,-3.085,0,1,-3.16,0,0,-3.12,270,0.9999,-0.0001,0.0148,-3.08,270,0.02,0.24,6.688,-0.002,-0.085,1,3,742.78,0.015,-3.085,424.81,0,0,0,,0,0,0,0,0,0,0,0,345.03,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4,1081.21,2,0,1.06,0.5,90,0.94,1.06,1.06,95.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.5,APPROACH,ILS_TRACK,148.08,152,3.92,408.63,336.34,-8.14,7.54,10.49,270,0.004,0.6,0,2.811,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.996,0,-3.923,0,270,-3.029,0,1,-3.15,0,0,-3.07,270,0.9999,-0.0001,0.0155,-3.03,270,0.02,0.22,6.524,-0.001,-0.029,1,3,742.78,-0.046,-3.029,416.2,0,0,0,,0,0,0,0,0,0,0,0,336.34,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.99,1078.64,2,0,1.06,0.5,91,0.94,1.06,1.06,96.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
97.56,APPROACH,ILS_TRACK,147.4,152,4.6,400.04,327.77,-8.04,7.47,10.13,270,0.005,0.8,0,5.11,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.187,0,-4.601,0,270,-2.972,0,1,-3.12,0,0,-3.01,270,0.9999,-0.0001,0.0162,-2.97,270,0.02,0.17,6.361,-0.002,0.028,1,3,742.78,-0.099,-2.972,407.65,0,0,0,,0,0,0,0,0,0,0,0,327.77,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.52,1080.91,2,0,1.06,0.5,92,0.94,1.06,1.06,97.56,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
98.62,APPROACH,ILS_TRACK,147.93,152,4.07,391.43,319.3,-7.98,7.12,9.55,270,0.004,0.8233,0,7.156,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.038,0,-4.069,0,270,-2.956,0,1,-3.09,0,0,-2.96,270,0.9999,-0.0001,0.0162,-2.96,270,0.02,0.12,6.198,-0.001,0.044,1,3,742.78,-0.1,-2.956,399.11,0,0,0,,0,0,0,0,0,0,0,0,319.3,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.03,1088.74,2,0,1.06,0.5,93,0.94,1.06,1.06,98.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
99.68,APPROACH,ILS_TRACK,149.8,152,2.2,382.76,310.85,-7.98,6.56,8.89,270,0.004,0.6233,0,8.28,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.511,0,-2.202,0,270,-3.024,0,1,-3.05,0,0,-2.94,270,0.9999,-0.0001,0.0147,-3.02,270,0.02,0.11,6.034,-0.001,-0.024,1,3,742.78,-0.013,-3.024,390.5,0,0,0,,0,0,0,0,0,0,0,0,310.85,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.93,1101.06,2,0,1.06,0.5,94,0.94,1.06,1.06,99.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
100.74,APPROACH,ILS_TRACK,152.65,152,-0.65,373.93,302.37,-8.07,5.93,8.23,270,0.004,0.4233,0,8.239,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.707,0,0.652,0,270,-3.158,0,1,-3.03,0,0,-3.01,270,0.9999,-0.0001,0.0121,-3.16,270,0.02,0.18,5.867,-0.001,-0.158,1,3,742.78,0.13,-3.158,381.76,0,0,0,,0,0,0,0,0,0,0,0,302.37,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.57,1115.38,2,0,1.06,0.5,95,0.94,1.06,1.06,100.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
101.8,APPROACH,ILS_TRACK,155.87,152,-3.87,364.94,293.73,-8.29,5.27,7.9,270,0.005,0.2233,0,8.197,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.801,0,3.867,0,270,-3.189,0,1,-3.04,0,0,-3.14,270,0.9999,-0.0001,0.0113,-3.19,270,0.03,0.25,5.697,-0.001,-0.189,1,3,742.78,0.143,-3.189,372.84,0,0,0,,0,0,0,0,0,0,0,0,293.73,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.91,1128.82,2,0,1.06,0.5,96,0.94,1.06,1.06,101.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
102.86,APPROACH,ILS_TRACK,158.73,152,-6.73,355.79,284.82,-8.53,4.92,7.84,270,0.005,0.0233,0,8.156,1,0.6,4.5,0.75,0.35,0.0168,0.4,5.654,19.994,5.654,6.732,1,270,-3.192,0,1,-3.07,0,0,-3.17,270,0.9999,-0.0001,0.0109,-3.19,270,0.03,0.31,5.524,-0.002,-0.192,1,3,742.78,0.123,-3.192,363.77,0,0,0,,0,0,0,0,0,0,0,0,284.82,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.51,1137.97,2,0,1.06,0.5,97,0.94,1.06,1.06,102.86,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
103.92,APPROACH,ILS_TRACK,160.5,152,-8.5,346.58,275.68,-8.69,4.85,7.96,270,0.003,0,0,8.116,1,0.6,4.5,0.75,0.35,0.0168,0.4,7.378,19.495,7.378,8.501,1,270,-3.169,0,1,-3.1,0,0,-3.18,270,0.9999,-0.0001,0.0111,-3.17,270,0.03,0.35,5.348,-0.002,-0.169,1,3,742.78,0.079,-3.169,354.57,0,0,0,,0,0,0,0,0,0,0,0,275.68,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.86,1141.34,2,0,1.06,0.5,98,0.94,1.06,1.06,103.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
104.98,APPROACH,ILS_TRACK,160.96,152,-8.96,337.36,266.42,-8.75,4.97,8.17,270,0.003,0,0,8.075,1,0.6,4.5,0.75,0.35,0.0168,0.4,7.81,19.365,7.81,8.961,1,270,-3.15,0,1,-3.11,0,0,-3.15,270,0.9999,-0.0001,0.0111,-3.15,270,0.03,0.37,5.172,-0.001,-0.15,1,3,742.78,0.047,-3.15,345.33,0,0,0,,0,0,0,0,0,0,0,0,266.42,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.13,1140.23,2,0,1.06,0.5,99,0.94,1.06,1.06,104.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
106.04,APPROACH,ILS_TRACK,160.44,152,-8.44,328.19,257.14,-8.74,5.18,8.45,270,0.004,0,0,8.035,1,0.6,4.5,0.75,0.35,0.0168,0.4,7.316,19.514,7.316,8.436,1,270,-3.143,0,1,-3.12,0,0,-3.13,270,0.9999,-0.0001,0.0109,-3.14,270,0.03,0.39,4.996,-0.001,-0.143,1,3,742.78,0.032,-3.143,336.1,0,0,0,,0,0,0,0,0,0,0,0,257.14,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.83,1135.98,2,0,1.06,0.5,100,0.94,1.06,1.06,106.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
107.1,APPROACH,ILS_TRACK,159.22,152,-7.22,319.11,247.89,-8.69,5.46,8.8,270,0.004,0,0,7.995,1,0.6,4.5,0.75,0.35,0.0168,0.4,6.137,19.857,6.137,7.217,1,270,-3.145,0,1,-3.12,0,0,-3.13,270,0.9999,-0.0001,0.0106,-3.15,270,0.03,0.41,4.821,-0.001,-0.145,1,3,742.78,0.03,-3.145,326.93,0,0,0,,0,0,0,0,0,0,0,0,247.89,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.52,1129.56,2,0,1.06,0.5,101,0.94,1.06,1.06,107.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
108.16,APPROACH,ILS_TRACK,157.51,152,-5.51,310.14,238.72,-8.61,5.8,9.21,270,0.005,0,0,7.955,1,0.6,4.5,0.75,0.35,0.0168,0.4,4.41,20.338,4.41,5.512,1,270,-3.146,0,1,-3.13,0,0,-3.13,270,0.9999,0,0.0103,-3.15,270,0.03,0.42,4.647,0,-0.146,1,3,742.78,0.025,-3.146,317.84,0,0,0,,0,0,0,0,0,0,0,0,238.72,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.63,1121.64,2,0,1.06,0.5,102,0.94,1.06,1.06,108.16,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
109.22,APPROACH,ILS_TRACK,155.46,152,-3.46,301.26,229.62,-8.53,6.21,9.62,270,0.003,0.1142,0,6.205,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.916,0,3.458,0,270,-3.14,0,1,-3.14,0,0,-3.13,270,0.9999,0,0.0101,-3.14,270,0.02,0.43,4.476,0,-0.14,1,3,742.78,0.016,-3.14,308.87,0,0,0,,0,0,0,0,0,0,0,0,229.62,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.86,1113.15,2,0,1.06,0.5,103,0.94,1.06,1.06,109.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
110.28,APPROACH,ILS_TRACK,153.3,152,-1.3,292.47,220.63,-8.42,6.61,9.91,270,0.005,0.3142,0,5.537,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.526,0,1.295,0,270,-3.102,0,1,-3.14,0,0,-3.12,270,0.9999,0,0.0105,-3.1,270,0.02,0.41,4.307,0.001,-0.102,1,3,742.78,-0.027,-3.102,300.01,0,0,0,,0,0,0,0,0,0,0,0,220.63,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5,1105.88,2,0,1.06,0.5,104,0.94,1.06,1.06,110.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
111.34,APPROACH,ILS_TRACK,151.45,152,0.55,283.75,211.77,-8.3,6.89,9.97,270,0.005,0.5142,0,5.797,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.046,0,-0.549,0,270,-3.049,0,1,-3.14,0,0,-3.09,270,0.9999,0,0.0111,-3.05,270,0.02,0.37,4.14,0.002,-0.049,1,3,742.78,-0.078,-3.049,291.28,0,0,0,,0,0,0,0,0,0,0,0,211.77,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.53,1101.61,2,0,1.06,0.5,105,0.94,1.06,1.06,111.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
112.4,APPROACH,ILS_TRACK,150.36,152,1.64,275.05,203.04,-8.19,6.95,9.74,270,0.006,0.7142,0,6.613,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.354,0,-1.643,0,270,-2.993,0,1,-3.12,0,0,-3.03,270,0.9999,0,0.0118,-2.99,270,0.01,0.31,3.975,0.002,0.007,1,3,742.78,-0.125,-2.993,282.62,0,0,0,,0,0,0,0,0,0,0,0,203.04,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.42,1101.84,2,0,1.06,0.5,106,0.94,1.06,1.06,112.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
113.46,APPROACH,ILS_TRACK,150.38,152,1.62,266.35,194.41,-8.11,6.72,9.29,270,0.008,0.7896,0,7.429,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.348,0,-1.62,0,270,-2.958,0,1,-3.09,0,0,-2.98,270,0.9999,0,0.0122,-2.96,270,0.01,0.24,3.811,0.002,0.042,1,3,742.78,-0.142,-2.958,273.99,0,0,0,,0,0,0,0,0,0,0,0,194.41,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.57,1107.53,2,0,1.06,0.5,107,0.94,1.06,1.06,113.46,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
114.52,APPROACH,ILS_TRACK,151.71,152,0.29,257.61,185.84,-8.08,6.28,8.75,270,0.008,0.5896,0,7.592,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.972,0,-0.289,0,270,-2.996,0,1,-3.05,0,0,-2.94,270,0.9999,0,0.0112,-3,270,0,0.2,3.645,0.002,0.004,1,3,742.78,-0.08,-2.996,265.32,0,0,0,,0,0,0,0,0,0,0,0,185.84,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.5,1117.85,2,0,1.06,0.5,108,0.94,1.06,1.06,114.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
115.58,APPROACH,ILS_TRACK,154.07,152,-2.07,248.77,177.26,-8.13,5.78,8.19,270,0.008,0.3896,0,7.554,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.308,0,2.067,0,270,-3.122,0,1,-3.02,0,0,-2.98,270,1,0,0.0088,-3.12,270,0,0.23,3.478,0.002,-0.122,1,3,742.78,0.065,-3.122,256.55,0,0,0,,0,0,0,0,0,0,0,0,177.26,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.15,1130.2,2,0,1.06,0.5,109,0.94,1.06,1.06,115.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
116.64,APPROACH,ILS_TRACK,156.8,152,-4.8,239.8,168.58,-8.28,5.23,7.88,270,0.009,0.1896,0,7.516,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.538,0,4.8,0,270,-3.192,0,1,-3.02,0,0,-3.11,270,1,0,0.0073,-3.19,270,0,0.3,3.308,0.001,-0.192,1,3,742.78,0.128,-3.192,247.64,0,0,0,,0,0,0,0,0,0,0,0,168.58,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.7,1141.65,2,0,1.06,0.5,110,0.94,1.06,1.06,116.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
117.7,APPROACH,ILS_TRACK,159.19,152,-7.19,230.71,159.69,-8.51,4.89,7.86,270,0.009,0,0,7.479,1,0.6,4.5,0.75,0.35,0.0168,0.4,6.113,19.864,6.113,7.194,1,270,-3.202,0,1,-3.05,0,0,-3.18,270,1,0,0.0068,-3.2,270,0,0.36,3.135,0.001,-0.202,1,3,742.78,0.119,-3.202,238.59,0,0,0,,0,0,0,0,0,0,0,0,159.69,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.78,1148.85,2,0,1.06,0.5,111,0.94,1.06,1.06,117.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
118.76,APPROACH,ILS_TRACK,160.51,152,-8.51,221.55,150.59,-8.65,4.87,8.02,270,0.008,0,0,7.441,1,0.6,4.5,0.75,0.35,0.0168,0.4,7.39,19.491,7.39,8.514,1,270,-3.186,0,1,-3.08,0,0,-3.19,270,1,0,0.0068,-3.19,270,-0.01,0.4,2.961,0.001,-0.186,1,3,742.78,0.083,-3.186,229.45,0,0,0,,0,0,0,0,0,0,0,0,150.59,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.56,1150.55,2,0,1.06,0.5,112,0.94,1.06,1.06,118.76,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
119.82,APPROACH,ILS_TRACK,160.6,152,-8.6,212.42,141.39,-8.7,5.02,8.29,270,0.01,0,0,7.404,1,0.6,4.5,0.75,0.35,0.0168,0.4,7.472,19.467,7.472,8.601,1,270,-3.14,0,1,-3.1,0,0,-3.17,270,1,0,0.0073,-3.14,270,-0.01,0.41,2.786,0.001,-0.14,1,3,742.78,0.022,-3.14,220.28,0,0,0,,0,0,0,0,0,0,0,0,141.39,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.19,1148.24,2,0,1.06,0.5,113,0.94,1.06,1.06,119.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
120.88,APPROACH,ILS_TRACK,159.8,152,-7.8,203.35,132.17,-8.66,5.29,8.6,270,0.009,0,0,7.367,1,0.6,4.5,0.75,0.35,0.0168,0.4,6.707,19.692,6.707,7.801,1,270,-3.134,0,1,-3.1,0,0,-3.12,270,1,0,0.0071,-3.13,270,-0.01,0.41,2.611,0,-0.134,1,3,742.78,0.013,-3.134,211.14,0,0,0,,0,0,0,0,0,0,0,0,132.17,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.76,1143.12,2,0,1.06,0.5,114,0.94,1.06,1.06,120.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
121.94,APPROACH,ILS_TRACK,158.38,152,-6.38,194.37,123.01,-8.6,5.6,8.97,270,0.01,0,0,7.33,1,0.6,4.5,0.75,0.35,0.0168,0.4,5.303,20.092,5.303,6.383,1,270,-3.136,0,1,-3.11,0,0,-3.12,270,1,0,0.0068,-3.14,270,-0.01,0.42,2.438,0,-0.136,1,3,742.78,0.012,-3.136,202.08,0,0,0,,0,0,0,0,0,0,0,0,123.01,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.53,1136.09,2,0,1.06,0.5,115,0.94,1.06,1.06,121.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
123,APPROACH,ILS_TRACK,156.53,152,-4.53,185.51,113.94,-8.51,5.97,9.4,270,0.009,0,0,5.047,1,0.6,4.5,0.75,0.35,0.0168,0.4,3.375,20.615,3.375,4.528,1,270,-3.143,0,1,-3.11,0,0,-3.12,270,1,0,0.0064,-3.14,270,-0.01,0.43,2.267,0,-0.143,1,3,742.78,0.018,-3.143,193.1,0,0,0,,0,0,0,0,0,0,0,0,113.94,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.46,1127.74,2,0,1.06,0.5,116,0.94,1.06,1.06,123,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
124.06,APPROACH,ILS_TRACK,154.36,152,-2.36,176.75,104.95,-8.42,6.4,9.79,270,0.009,0.2,0,3.844,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.225,0,2.362,0,270,-3.138,0,1,-3.12,0,0,-3.13,270,1,0,0.0062,-3.14,270,-0.01,0.43,2.098,0,-0.138,1,3,742.78,0.009,-3.138,184.25,0,0,0,,0,0,0,0,0,0,0,0,104.95,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.99,1119.2,2,0,1.06,0.5,117,0.94,1.06,1.06,124.06,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
125.12,APPROACH,ILS_TRACK,152.19,151.77,-0.42,168.07,96.08,-8.31,6.78,10.02,270,0.009,0.4,0,3.618,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.837,0,0.416,0,270,-3.085,0,1,-3.12,0,0,-3.12,270,1,0,0.0068,-3.09,270,-0.01,0.41,1.932,0,-0.085,1,3,742.78,-0.047,-3.085,175.52,0,0,0,,0,0,0,0,0,0,0,0,96.08,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.39,1112.72,2,0,1.06,0.5,118,0.94,1.06,1.06,125.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
126.18,APPROACH,ILS_TRACK,150.54,151.29,0.75,159.43,87.34,-8.18,7,9.96,270,0.009,0.6,0,3.981,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.302,0,-0.751,0,270,-3.023,0,1,-3.11,0,0,-3.07,270,1,0,0.0076,-3.02,270,-0.01,0.36,1.767,0,-0.023,1,3,742.78,-0.105,-3.023,166.89,0,0,0,,0,0,0,0,0,0,0,0,87.34,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.62,1109.98,2,0,1.06,0.5,119,0.94,1.06,1.06,126.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
127.24,APPROACH,ILS_TRACK,149.82,150.81,0.99,150.8,78.73,-8.08,6.94,9.62,270,0.009,0.8,0,4.474,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.504,0,-0.989,0,270,-2.964,0,1,-3.09,0,0,-3.01,270,1,0,0.0084,-2.96,270,-0.01,0.28,1.604,0,0.036,1,3,742.78,-0.15,-2.964,158.33,0,0,0,,0,0,0,0,0,0,0,0,78.73,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.12,1112.4,2,0,1.06,0.5,120,0.94,1.06,1.06,127.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
