t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
43.94,APPROACH,ILS_TRACK,151.91,152,0.09,326.98,247.27,-8.22,6.88,9.86,270,-0.006,0.2369,0,13.282,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.086,0,269.99,-3.014,0,1,-3.09,0,0,-3.08,269.99,0.5368,-0.0002,0.8437,-3.01,269.99,0.13,0.27,4.823,-0.006,-0.014,1,3,667.01,-0.084,-3.014,327.04,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.23,1106.18,2,0,0.12,0.12,295,8.33,0.12,0.12,43.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.3,APPROACH,ILS_TRACK,151.91,152,0.09,324.03,244.3,-8.15,6.97,9.93,270,-0.007,0.2372,0,13.312,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.091,0,269.99,-3.11,0,1,-3.08,0,0,-3.2,269.99,0.5383,-0.0002,0.8427,-3.11,269.99,0.13,0.29,4.766,-0.007,-0.11,1,3,667.01,0.028,-3.11,324.07,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.5,1106.41,2,0,0.12,0.12,298,8.33,0.12,0.12,44.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.66,APPROACH,ILS_TRACK,151.9,152,0.1,321.05,241.34,-8.32,6.87,9.91,270,-0.005,0.2363,0,13.349,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.097,0,269.99,-3.13,0,1,-3.13,0,0,-3.01,269.99,0.5387,-0.0001,0.8425,-3.13,269.99,0.13,0.27,4.709,-0.006,-0.13,1,3,667.01,0.059,-3.13,321.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.19,1106.64,2,0,0.12,0.12,301,8.33,0.12,0.12,44.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.02,APPROACH,ILS_TRACK,151.89,152,0.11,318.08,238.38,-8.23,6.85,9.84,270,-0.005,0.2401,0,13.386,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.107,0,269.99,-3.003,0,1,-3.09,0,0,-3.05,269.99,0.5369,-0.0001,0.8436,-3,269.99,0.13,0.27,4.653,-0.006,-0.003,1,3,667.01,-0.098,-3.003,318.14,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.61,1106.85,2,0,0.12,0.12,304,8.33,0.12,0.12,45.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.28,APPROACH,ILS_TRACK,151.9,152,0.1,315.96,236.23,-8.24,6.95,9.96,270,-0.005,0.2339,0,13.412,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.1,0,269.99,-3.175,0,1,-3.12,0,0,-3.1,269.99,0.5395,-0.0001,0.842,-3.17,269.99,0.13,0.29,4.612,-0.006,-0.175,1,3,667.01,0.111,-3.175,316,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.97,1107.06,2,0,0.12,0.12,306,7.69,0.14,0.12,45.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.64,APPROACH,ILS_TRACK,151.9,152,0.1,312.98,233.27,-8.31,6.87,9.9,270,-0.005,0.2337,0,13.449,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.92,0,-0.102,0,269.99,-3.075,0,1,-3.12,0,0,-3,269.99,0.5381,-0.0002,0.8429,-3.08,269.99,0.13,0.27,4.556,-0.007,-0.075,1,3,667.01,-0.007,-3.075,313.03,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.27,1107.31,2,0,0.12,0.12,309,8.33,0.12,0.12,45.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46,APPROACH,ILS_TRACK,151.89,152,0.11,310,230.31,-8.2,6.87,9.84,270,-0.005,0.2395,0,13.487,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.11,0,269.99,-2.975,0,1,-3.08,0,0,-3.08,269.99,0.5367,-0.0001,0.8438,-2.97,269.99,0.13,0.27,4.499,-0.006,0.025,1,3,667.01,-0.132,-2.975,310.07,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.33,1107.52,2,0,0.12,0.12,312,8.33,0.12,0.12,46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.36,APPROACH,ILS_TRACK,151.9,152,0.1,307.05,227.33,-8.21,6.94,9.93,270,-0.004,0.2327,0,13.523,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.1,0,269.99,-3.128,0,1,-3.1,0,0,-3.15,269.99,0.539,-0.0001,0.8423,-3.13,269.99,0.14,0.28,4.442,-0.006,-0.128,1,3,667.01,0.057,-3.128,307.11,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.56,1107.81,2,0,0.12,0.12,315,8.33,0.12,0.12,46.36,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.72,APPROACH,ILS_TRACK,151.9,152,0.1,304.09,224.36,-8.22,6.95,9.95,270,-0.004,0.2315,0,13.559,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.097,0,269.99,-3.128,0,1,-3.11,0,0,-3.08,269.99,0.5391,-0.0001,0.8422,-3.13,269.99,0.14,0.27,4.386,-0.006,-0.128,1,3,667.01,0.057,-3.128,304.15,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.55,1108.08,2,0,0.12,0.12,318,8.33,0.12,0.12,46.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.08,APPROACH,ILS_TRACK,151.91,152,0.09,301.13,221.4,-8.25,6.95,9.97,270,-0.004,0.2298,0,13.593,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.091,0,269.99,-3.14,0,1,-3.12,0,0,-3.04,269.99,0.5394,-0.0001,0.8421,-3.14,269.99,0.14,0.27,4.329,-0.005,-0.14,1,3,667.01,0.074,-3.14,301.18,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.45,1108.36,2,0,0.12,0.12,321,8.33,0.12,0.12,47.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.44,APPROACH,ILS_TRACK,151.91,152,0.09,298.16,218.44,-8.29,6.89,9.92,270,-0.004,0.233,0,13.627,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.093,0,269.99,-3.074,0,1,-3.11,0,0,-3,269.99,0.5385,-0.0001,0.8426,-3.07,269.99,0.14,0.26,4.273,-0.006,-0.074,1,3,667.01,-0.005,-3.074,298.22,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.38,1108.61,2,0,0.12,0.12,324,8.33,0.12,0.12,47.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.7,APPROACH,ILS_TRACK,151.91,152,0.09,296.02,216.31,-8.17,6.92,9.89,270,-0.005,0.2357,0,13.651,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.094,0,269.99,-3.043,0,1,-3.08,0,0,-3.15,269.99,0.5381,-0.0001,0.8429,-3.04,269.99,0.14,0.27,4.232,-0.006,-0.043,1,3,667.01,-0.046,-3.043,296.08,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.36,1108.78,2,0,0.12,0.12,326,7.69,0.14,0.12,47.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.06,APPROACH,ILS_TRACK,151.91,152,0.09,293.07,213.34,-8.19,6.94,9.93,270,-0.005,0.2324,0,13.683,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.087,0,269.99,-3.135,0,1,-3.09,0,0,-3.11,269.99,0.5395,-0.0001,0.842,-3.13,269.99,0.14,0.27,4.176,-0.006,-0.135,1,3,667.01,0.066,-3.135,293.12,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.54,1109.06,2,0,0.12,0.12,329,8.33,0.12,0.12,48.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.42,APPROACH,ILS_TRACK,151.92,152,0.08,290.11,210.38,-8.2,6.94,9.93,270,-0.004,0.231,0,13.714,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.914,0,-0.081,0,269.99,-3.129,0,1,-3.1,0,0,-3.08,269.99,0.5395,-0.0001,0.842,-3.13,269.99,0.14,0.27,4.119,-0.006,-0.129,1,3,667.01,0.059,-3.129,290.16,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.59,1109.34,2,0,0.12,0.12,332,8.33,0.12,0.12,48.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.78,APPROACH,ILS_TRACK,151.93,152,0.07,287.15,207.43,-8.22,6.93,9.93,270,-0.004,0.2287,0,13.742,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.072,0,269.99,-3.135,0,1,-3.1,0,0,-3.06,269.99,0.5397,-0.0001,0.8419,-3.14,269.99,0.14,0.28,4.063,-0.005,-0.135,1,3,667.01,0.065,-3.135,287.2,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.4,1109.64,2,0,0.12,0.12,335,8.33,0.12,0.12,48.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.14,APPROACH,ILS_TRACK,151.94,152,0.06,284.2,204.47,-8.24,6.92,9.94,270,-0.004,0.2284,0,13.766,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.065,0,269.99,-3.135,0,1,-3.11,0,0,-3.05,269.99,0.5397,-0.0002,0.8418,-3.14,269.99,0.14,0.28,4.006,-0.006,-0.135,1,3,667.01,0.064,-3.135,284.24,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.01,1109.92,2,0,0.12,0.12,338,8.33,0.12,0.12,49.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.5,APPROACH,ILS_TRACK,151.94,152,0.06,281.24,201.52,-8.25,6.9,9.92,270,-0.005,0.2311,0,13.79,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.064,0,269.99,-3.117,0,1,-3.11,0,0,-3.04,269.99,0.5396,-0.0002,0.842,-3.12,269.99,0.14,0.28,3.95,-0.006,-0.117,1,3,667.01,0.04,-3.117,281.28,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.78,1110.18,2,0,0.12,0.12,341,8.33,0.12,0.12,49.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.86,APPROACH,ILS_TRACK,151.94,152,0.06,278.29,198.57,-8.25,6.89,9.91,270,-0.005,0.2326,0,13.812,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.061,0,269.99,-3.094,0,1,-3.1,0,0,-3.06,269.99,0.5393,-0.0001,0.8421,-3.09,269.99,0.14,0.29,3.893,-0.006,-0.094,1,3,667.01,0.01,-3.094,278.33,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.79,1110.44,2,0,0.12,0.12,344,8.33,0.12,0.12,49.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.12,APPROACH,ILS_TRACK,151.94,152,0.06,276.15,196.45,-8.15,6.9,9.86,270,-0.007,0.2343,0,13.828,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.061,0,269.99,-3.061,0,1,-3.07,0,0,-3.15,269.99,0.5389,-0.0001,0.8424,-3.06,269.99,0.15,0.3,3.852,-0.006,-0.061,1,3,667.01,-0.035,-3.061,276.19,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.84,1110.62,2,0,0.12,0.12,346,7.69,0.14,0.12,50.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.48,APPROACH,ILS_TRACK,151.94,152,0.06,273.21,193.49,-8.14,6.93,9.9,270,-0.006,0.2326,0,13.848,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.054,0,269.99,-3.149,0,1,-3.08,0,0,-3.16,269.99,0.5402,-0.0001,0.8415,-3.15,269.99,0.15,0.31,3.796,-0.006,-0.149,1,3,667.01,0.071,-3.149,273.23,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.96,1110.9,2,0,0.12,0.12,349,8.33,0.12,0.12,50.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.84,APPROACH,ILS_TRACK,151.95,152,0.05,270.25,190.54,-8.26,6.88,9.91,270,-0.004,0.2323,0,13.869,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.052,0,269.99,-3.165,0,1,-3.12,0,0,-3.05,269.99,0.5406,-0.0001,0.8413,-3.17,269.99,0.15,0.3,3.74,-0.006,-0.165,1,3,667.01,0.092,-3.165,270.27,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.23,1111.17,2,0,0.12,0.12,352,8.33,0.12,0.12,50.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.2,APPROACH,ILS_TRACK,151.95,152,0.05,267.29,187.59,-8.24,6.84,9.85,270,-0.005,0.2351,0,13.888,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.906,0,-0.053,0,269.99,-3.061,0,1,-3.09,0,0,-3.04,269.99,0.5391,-0.0002,0.8422,-3.06,269.99,0.15,0.3,3.683,-0.007,-0.061,1,3,667.01,-0.037,-3.061,267.32,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.33,1111.42,2,0,0.12,0.12,355,8.33,0.12,0.12,51.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.56,APPROACH,ILS_TRACK,151.95,152,0.05,264.34,184.64,-8.18,6.86,9.84,270,-0.006,0.2355,0,13.905,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.905,0,-0.05,0,269.99,-3.035,0,1,-3.08,0,0,-3.13,269.99,0.5388,-0.0001,0.8424,-3.04,269.99,0.15,0.31,3.627,-0.006,-0.035,1,3,667.01,-0.072,-3.035,264.36,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.46,1111.68,2,0,0.12,0.12,358,8.33,0.12,0.12,51.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.92,APPROACH,ILS_TRACK,151.96,152,0.04,261.39,181.68,-8.14,6.9,9.87,270,-0.005,0.2323,0,13.921,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.903,0,-0.041,0,269.99,-3.095,0,1,-3.07,0,0,-3.17,269.99,0.5398,-0.0001,0.8418,-3.1,269.99,0.15,0.32,3.57,-0.006,-0.095,1,3,667.01,-0.001,-3.095,261.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.54,1111.97,2,0,0.12,0.12,361,8.33,0.12,0.12,51.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.28,APPROACH,ILS_TRACK,151.97,152,0.03,258.45,178.72,-8.24,6.91,9.94,270,-0.004,0.2288,0,13.934,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.032,0,269.99,-3.201,0,1,-3.12,0,0,-3.08,269.99,0.5414,-0.0001,0.8408,-3.2,269.99,0.15,0.32,3.514,-0.006,-0.201,1,3,667.01,0.13,-3.201,258.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.56,1112.27,2,0,0.12,0.12,364,8.33,0.12,0.12,52.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.54,APPROACH,ILS_TRACK,151.96,152,0.04,256.29,176.6,-8.16,6.83,9.79,270,-0.004,0.2387,0,13.944,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.903,0,-0.044,0,269.99,-2.988,0,1,-3.07,0,0,-3.1,269.99,0.5383,-0.0001,0.8427,-2.99,269.99,0.15,0.31,3.473,-0.006,0.012,1,3,667.01,-0.13,-2.988,256.31,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.41,1112.4,2,0,0.12,0.12,366,7.69,0.14,0.12,52.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.9,APPROACH,ILS_TRACK,151.97,152,0.03,253.36,173.63,-8.19,6.96,9.96,270,-0.004,0.232,0,13.957,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.031,0,269.99,-3.219,0,1,-3.1,0,0,-3.17,269.99,0.5418,-0.0002,0.8405,-3.22,269.99,0.15,0.33,3.417,-0.006,-0.219,1,3,667.01,0.15,-3.219,253.36,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.66,1112.71,2,0,0.12,0.12,369,8.33,0.12,0.12,52.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.26,APPROACH,ILS_TRACK,151.96,152,0.04,250.36,170.7,-8.25,6.75,9.76,270,-0.003,0.2386,0,13.973,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.903,0,-0.043,0,269.99,-3.009,0,1,-3.09,0,0,-2.95,269.99,0.5388,-0.0002,0.8424,-3.01,269.99,0.15,0.29,3.36,-0.007,-0.009,1,3,667.01,-0.098,-3.009,250.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.17,1112.92,2,0,0.12,0.12,372,8.33,0.12,0.12,53.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.62,APPROACH,ILS_TRACK,151.96,152,0.04,247.42,167.72,-8.17,6.88,9.85,270,-0.006,0.2357,0,13.985,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.901,0,-0.035,0,269.99,-3.055,0,1,-3.08,0,0,-3.19,269.99,0.5396,-0.0002,0.842,-3.06,269.99,0.15,0.31,3.304,-0.006,-0.055,1,3,667.01,-0.046,-3.055,247.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.41,1113.2,2,0,0.12,0.12,375,8.33,0.12,0.12,53.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.98,APPROACH,ILS_TRACK,151.98,152,0.02,244.47,164.76,-8.24,6.89,9.91,270,-0.005,0.228,0,13.995,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.897,0,-0.021,0,269.99,-3.162,0,1,-3.11,0,0,-3.07,269.99,0.5412,-0.0001,0.8409,-3.16,269.99,0.15,0.3,3.248,-0.005,-0.162,1,3,667.01,0.089,-3.162,244.49,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.53,1113.53,2,0,0.12,0.12,378,8.33,0.12,0.12,53.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.34,APPROACH,ILS_TRACK,151.99,152,0.01,241.5,161.8,-8.29,6.85,9.89,270,-0.005,0.2269,0,14.001,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.012,0,269.99,-3.078,0,1,-3.11,0,0,-3.01,269.99,0.5401,-0.0002,0.8416,-3.08,269.99,0.15,0.29,3.191,-0.007,-0.078,1,3,667.01,-0.009,-3.078,241.54,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.12,1113.82,2,0,0.12,0.12,381,8.33,0.12,0.12,54.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
